result/tencentBlock.ns21217.oracleGeneral.zst FIFO cache size      137, 3109098 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns21217.oracleGeneral.zst FIFO cache size      411, 3109098 req, miss ratio 0.2782, byte miss ratio 0.2782
result/tencentBlock.ns21217.oracleGeneral.zst FIFO cache size     1371, 3109098 req, miss ratio 0.2358, byte miss ratio 0.2358
result/tencentBlock.ns21217.oracleGeneral.zst FIFO cache size     4115, 3109098 req, miss ratio 0.2174, byte miss ratio 0.2174
result/tencentBlock.ns21217.oracleGeneral.zst FIFO cache size    13719, 3109098 req, miss ratio 0.2083, byte miss ratio 0.2083
result/tencentBlock.ns21217.oracleGeneral.zst FIFO cache size    27439, 3109098 req, miss ratio 0.1898, byte miss ratio 0.1898
result/tencentBlock.ns21217.oracleGeneral.zst FIFO cache size    54878, 3109098 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns21217.oracleGeneral.zst FIFO cache size   109756, 3109098 req, miss ratio 0.0685, byte miss ratio 0.0685
result/tencentBlock.ns21217.oracleGeneral.zst LeCaR cache size      137, 3109098 req, miss ratio 0.2757, byte miss ratio 0.2757
result/tencentBlock.ns21217.oracleGeneral.zst LeCaR cache size      411, 3109098 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns21217.oracleGeneral.zst LeCaR cache size     1371, 3109098 req, miss ratio 0.2100, byte miss ratio 0.2100
result/tencentBlock.ns21217.oracleGeneral.zst LeCaR cache size     4115, 3109098 req, miss ratio 0.2055, byte miss ratio 0.2055
result/tencentBlock.ns21217.oracleGeneral.zst LeCaR cache size    13719, 3109098 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns21217.oracleGeneral.zst LeCaR cache size    27439, 3109098 req, miss ratio 0.1779, byte miss ratio 0.1779
result/tencentBlock.ns21217.oracleGeneral.zst LeCaR cache size    54878, 3109098 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns21217.oracleGeneral.zst LeCaR cache size   109756, 3109098 req, miss ratio 0.0529, byte miss ratio 0.0529
result/tencentBlock.ns21217.oracleGeneral.zst clock2 cache size      137, 3109098 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns21217.oracleGeneral.zst clock2 cache size      411, 3109098 req, miss ratio 0.2498, byte miss ratio 0.2498
result/tencentBlock.ns21217.oracleGeneral.zst clock2 cache size     1371, 3109098 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns21217.oracleGeneral.zst clock2 cache size     4115, 3109098 req, miss ratio 0.2056, byte miss ratio 0.2056
result/tencentBlock.ns21217.oracleGeneral.zst clock2 cache size    13719, 3109098 req, miss ratio 0.2043, byte miss ratio 0.2043
result/tencentBlock.ns21217.oracleGeneral.zst clock2 cache size    27439, 3109098 req, miss ratio 0.1834, byte miss ratio 0.1834
result/tencentBlock.ns21217.oracleGeneral.zst clock2 cache size    54878, 3109098 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns21217.oracleGeneral.zst clock2 cache size   109756, 3109098 req, miss ratio 0.0567, byte miss ratio 0.0567
result/tencentBlock.ns21217.oracleGeneral.zst Cacheus cache size      137, 3109098 req, miss ratio 0.2603, byte miss ratio 0.2603
result/tencentBlock.ns21217.oracleGeneral.zst Cacheus cache size      411, 3109098 req, miss ratio 0.2381, byte miss ratio 0.2381
result/tencentBlock.ns21217.oracleGeneral.zst Cacheus cache size     1371, 3109098 req, miss ratio 0.2068, byte miss ratio 0.2068
result/tencentBlock.ns21217.oracleGeneral.zst Cacheus cache size     4115, 3109098 req, miss ratio 0.2049, byte miss ratio 0.2049
result/tencentBlock.ns21217.oracleGeneral.zst Cacheus cache size    13719, 3109098 req, miss ratio 0.1964, byte miss ratio 0.1964
