result/tencentBlock.ns4507.oracleGeneral.zst Cacheus cache size      400, 11331638 req, miss ratio 0.8352, byte miss ratio 0.8352
result/tencentBlock.ns4507.oracleGeneral.zst Cacheus cache size     1202, 11331638 req, miss ratio 0.8167, byte miss ratio 0.8167
result/tencentBlock.ns4507.oracleGeneral.zst Cacheus cache size     4007, 11331638 req, miss ratio 0.7982, byte miss ratio 0.7982
result/tencentBlock.ns4507.oracleGeneral.zst Cacheus cache size    12023, 11331638 req, miss ratio 0.6273, byte miss ratio 0.6273
result/tencentBlock.ns4507.oracleGeneral.zst Cacheus cache size    40077, 11331638 req, miss ratio 0.3028, byte miss ratio 0.3028
result/tencentBlock.ns4507.oracleGeneral.zst Cacheus cache size    80154, 11331638 req, miss ratio 0.0706, byte miss ratio 0.0706
result/tencentBlock.ns4507.oracleGeneral.zst Cacheus cache size   160309, 11331638 req, miss ratio 0.0427, byte miss ratio 0.0427
result/tencentBlock.ns4507.oracleGeneral.zst Cacheus cache size   320619, 11331638 req, miss ratio 0.0357, byte miss ratio 0.0357
result/tencentBlock.ns4507.oracleGeneral.zst LHD cache size      400, 11331638 req, miss ratio 0.8474, byte miss ratio 0.8474
result/tencentBlock.ns4507.oracleGeneral.zst LHD cache size     1202, 11331638 req, miss ratio 0.8281, byte miss ratio 0.8281
result/tencentBlock.ns4507.oracleGeneral.zst LHD cache size     4007, 11331638 req, miss ratio 0.7621, byte miss ratio 0.7621
result/tencentBlock.ns4507.oracleGeneral.zst LHD cache size    12023, 11331638 req, miss ratio 0.6096, byte miss ratio 0.6096
result/tencentBlock.ns4507.oracleGeneral.zst LHD cache size    40077, 11331638 req, miss ratio 0.2269, byte miss ratio 0.2269
result/tencentBlock.ns4507.oracleGeneral.zst LHD cache size    80154, 11331638 req, miss ratio 0.0701, byte miss ratio 0.0701
result/tencentBlock.ns4507.oracleGeneral.zst LHD cache size   160309, 11331638 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns4507.oracleGeneral.zst LHD cache size   320619, 11331638 req, miss ratio 0.0359, byte miss ratio 0.0359
result/tencentBlock.ns4507.oracleGeneral.zst clock2 cache size      400, 11331638 req, miss ratio 0.8462, byte miss ratio 0.8462
result/tencentBlock.ns4507.oracleGeneral.zst clock2 cache size     1202, 11331638 req, miss ratio 0.8309, byte miss ratio 0.8309
result/tencentBlock.ns4507.oracleGeneral.zst clock2 cache size     4007, 11331638 req, miss ratio 0.8118, byte miss ratio 0.8118
result/tencentBlock.ns4507.oracleGeneral.zst clock2 cache size    12023, 11331638 req, miss ratio 0.6742, byte miss ratio 0.6742
result/tencentBlock.ns4507.oracleGeneral.zst clock2 cache size    40077, 11331638 req, miss ratio 0.2630, byte miss ratio 0.2630
result/tencentBlock.ns4507.oracleGeneral.zst clock2 cache size    80154, 11331638 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns4507.oracleGeneral.zst clock2 cache size   160309, 11331638 req, miss ratio 0.0447, byte miss ratio 0.0447
result/tencentBlock.ns4507.oracleGeneral.zst clock2 cache size   320619, 11331638 req, miss ratio 0.0358, byte miss ratio 0.0358
result/tencentBlock.ns4507.oracleGeneral.zst ARC cache size      400, 11331638 req, miss ratio 0.8328, byte miss ratio 0.8328
result/tencentBlock.ns4507.oracleGeneral.zst ARC cache size     1202, 11331638 req, miss ratio 0.8113, byte miss ratio 0.8113
result/tencentBlock.ns4507.oracleGeneral.zst ARC cache size     4007, 11331638 req, miss ratio 0.7697, byte miss ratio 0.7697
result/tencentBlock.ns4507.oracleGeneral.zst ARC cache size    12023, 11331638 req, miss ratio 0.5362, byte miss ratio 0.5362
