result/tencentBlock.ns19596.oracleGeneral.zst LIRS cache size      153, 1450526 req, miss ratio 0.5669, byte miss ratio 0.5669
result/tencentBlock.ns19596.oracleGeneral.zst LIRS cache size      459, 1450526 req, miss ratio 0.5315, byte miss ratio 0.5315
result/tencentBlock.ns19596.oracleGeneral.zst LIRS cache size     1533, 1450526 req, miss ratio 0.4292, byte miss ratio 0.4292
result/tencentBlock.ns19596.oracleGeneral.zst LIRS cache size     4599, 1450526 req, miss ratio 0.4233, byte miss ratio 0.4233
result/tencentBlock.ns19596.oracleGeneral.zst LIRS cache size    15330, 1450526 req, miss ratio 0.3864, byte miss ratio 0.3864
result/tencentBlock.ns19596.oracleGeneral.zst LIRS cache size    30660, 1450526 req, miss ratio 0.3278, byte miss ratio 0.3278
result/tencentBlock.ns19596.oracleGeneral.zst LIRS cache size    61320, 1450526 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns19596.oracleGeneral.zst LIRS cache size   122640, 1450526 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns19596.oracleGeneral.zst S3FIFO-1 cache size      153, 1450526 req, miss ratio 0.5184, byte miss ratio 0.5184
result/tencentBlock.ns19596.oracleGeneral.zst S3FIFO-1 cache size      459, 1450526 req, miss ratio 0.4898, byte miss ratio 0.4898
result/tencentBlock.ns19596.oracleGeneral.zst S3FIFO-1 cache size     1533, 1450526 req, miss ratio 0.4266, byte miss ratio 0.4266
result/tencentBlock.ns19596.oracleGeneral.zst S3FIFO-1 cache size     4599, 1450526 req, miss ratio 0.4218, byte miss ratio 0.4218
result/tencentBlock.ns19596.oracleGeneral.zst S3FIFO-1 cache size    15330, 1450526 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns19596.oracleGeneral.zst S3FIFO-1 cache size    30660, 1450526 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns19596.oracleGeneral.zst S3FIFO-1 cache size    61320, 1450526 req, miss ratio 0.2411, byte miss ratio 0.2411
result/tencentBlock.ns19596.oracleGeneral.zst S3FIFO-1 cache size   122640, 1450526 req, miss ratio 0.1236, byte miss ratio 0.1236
result/tencentBlock.ns19596.oracleGeneral.zst Cacheus cache size      153, 1450526 req, miss ratio 0.5207, byte miss ratio 0.5207
result/tencentBlock.ns19596.oracleGeneral.zst Cacheus cache size      459, 1450526 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns19596.oracleGeneral.zst Cacheus cache size     1533, 1450526 req, miss ratio 0.4284, byte miss ratio 0.4284
result/tencentBlock.ns19596.oracleGeneral.zst Cacheus cache size     4599, 1450526 req, miss ratio 0.4232, byte miss ratio 0.4232
result/tencentBlock.ns19596.oracleGeneral.zst Cacheus cache size    15330, 1450526 req, miss ratio 0.4014, byte miss ratio 0.4014
result/tencentBlock.ns19596.oracleGeneral.zst Cacheus cache size    30660, 1450526 req, miss ratio 0.3737, byte miss ratio 0.3737
result/tencentBlock.ns19596.oracleGeneral.zst Cacheus cache size    61320, 1450526 req, miss ratio 0.2660, byte miss ratio 0.2660
result/tencentBlock.ns19596.oracleGeneral.zst Cacheus cache size   122640, 1450526 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns19596.oracleGeneral.zst ARC cache size      153, 1450526 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns19596.oracleGeneral.zst ARC cache size      459, 1450526 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns19596.oracleGeneral.zst ARC cache size     1533, 1450526 req, miss ratio 0.4285, byte miss ratio 0.4285
result/tencentBlock.ns19596.oracleGeneral.zst ARC cache size     4599, 1450526 req, miss ratio 0.4237, byte miss ratio 0.4237
result/tencentBlock.ns19596.oracleGeneral.zst ARC cache size    15330, 1450526 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns19596.oracleGeneral.zst ARC cache size    30660, 1450526 req, miss ratio 0.3530, byte miss ratio 0.3530
result/tencentBlock.ns19596.oracleGeneral.zst ARC cache size    61320, 1450526 req, miss ratio 0.2661, byte miss ratio 0.2661
result/tencentBlock.ns19596.oracleGeneral.zst ARC cache size   122640, 1450526 req, miss ratio 0.1186, byte miss ratio 0.1186
result/tencentBlock.ns19596.oracleGeneral.zst LHD cache size      153, 1450526 req, miss ratio 0.5317, byte miss ratio 0.5317
result/tencentBlock.ns19596.oracleGeneral.zst LHD cache size      459, 1450526 req, miss ratio 0.5114, byte miss ratio 0.5114
result/tencentBlock.ns19596.oracleGeneral.zst LHD cache size     1533, 1450526 req, miss ratio 0.4467, byte miss ratio 0.4467
result/tencentBlock.ns19596.oracleGeneral.zst LHD cache size     4599, 1450526 req, miss ratio 0.4246, byte miss ratio 0.4246
result/tencentBlock.ns19596.oracleGeneral.zst LHD cache size    15330, 1450526 req, miss ratio 0.4060, byte miss ratio 0.4060
result/tencentBlock.ns19596.oracleGeneral.zst LHD cache size    30660, 1450526 req, miss ratio 0.3584, byte miss ratio 0.3584
result/tencentBlock.ns19596.oracleGeneral.zst LHD cache size    61320, 1450526 req, miss ratio 0.2491, byte miss ratio 0.2491
result/tencentBlock.ns19596.oracleGeneral.zst LHD cache size   122640, 1450526 req, miss ratio 0.1178, byte miss ratio 0.1178
result/tencentBlock.ns19596.oracleGeneral.zst LRU cache size      153, 1450526 req, miss ratio 0.5379, byte miss ratio 0.5379
result/tencentBlock.ns19596.oracleGeneral.zst LRU cache size      459, 1450526 req, miss ratio 0.5129, byte miss ratio 0.5129
result/tencentBlock.ns19596.oracleGeneral.zst LRU cache size     1533, 1450526 req, miss ratio 0.4591, byte miss ratio 0.4591
result/tencentBlock.ns19596.oracleGeneral.zst LRU cache size     4599, 1450526 req, miss ratio 0.4255, byte miss ratio 0.4255
result/tencentBlock.ns19596.oracleGeneral.zst LRU cache size    15330, 1450526 req, miss ratio 0.4214, byte miss ratio 0.4214
result/tencentBlock.ns19596.oracleGeneral.zst LRU cache size    30660, 1450526 req, miss ratio 0.3709, byte miss ratio 0.3709
result/tencentBlock.ns19596.oracleGeneral.zst LRU cache size    61320, 1450526 req, miss ratio 0.2387, byte miss ratio 0.2387
result/tencentBlock.ns19596.oracleGeneral.zst LRU cache size   122640, 1450526 req, miss ratio 0.1178, byte miss ratio 0.1178
result/tencentBlock.ns19596.oracleGeneral.zst FIFO cache size      153, 1450526 req, miss ratio 0.6209, byte miss ratio 0.6209
result/tencentBlock.ns19596.oracleGeneral.zst FIFO cache size      459, 1450526 req, miss ratio 0.5492, byte miss ratio 0.5492
result/tencentBlock.ns19596.oracleGeneral.zst FIFO cache size     1533, 1450526 req, miss ratio 0.4895, byte miss ratio 0.4895
