result/tencentBlock.ns4858.oracleGeneral.zst LeCaR cache size      546, 5265504 req, miss ratio 0.3634, byte miss ratio 0.3634
result/tencentBlock.ns4858.oracleGeneral.zst LeCaR cache size     1638, 5265504 req, miss ratio 0.3591, byte miss ratio 0.3591
result/tencentBlock.ns4858.oracleGeneral.zst LeCaR cache size     5460, 5265504 req, miss ratio 0.3567, byte miss ratio 0.3567
result/tencentBlock.ns4858.oracleGeneral.zst LeCaR cache size    16380, 5265504 req, miss ratio 0.2919, byte miss ratio 0.2919
result/tencentBlock.ns4858.oracleGeneral.zst LeCaR cache size    54602, 5265504 req, miss ratio 0.1926, byte miss ratio 0.1926
result/tencentBlock.ns4858.oracleGeneral.zst LeCaR cache size   109204, 5265504 req, miss ratio 0.1373, byte miss ratio 0.1373
result/tencentBlock.ns4858.oracleGeneral.zst LeCaR cache size   218408, 5265504 req, miss ratio 0.1085, byte miss ratio 0.1085
result/tencentBlock.ns4858.oracleGeneral.zst LeCaR cache size   436816, 5265504 req, miss ratio 0.1040, byte miss ratio 0.1040
result/tencentBlock.ns4858.oracleGeneral.zst Cacheus cache size      546, 5265504 req, miss ratio 0.3603, byte miss ratio 0.3603
result/tencentBlock.ns4858.oracleGeneral.zst Cacheus cache size     1638, 5265504 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns4858.oracleGeneral.zst Cacheus cache size     5460, 5265504 req, miss ratio 0.3532, byte miss ratio 0.3532
result/tencentBlock.ns4858.oracleGeneral.zst Cacheus cache size    16380, 5265504 req, miss ratio 0.3083, byte miss ratio 0.3083
result/tencentBlock.ns4858.oracleGeneral.zst Cacheus cache size    54602, 5265504 req, miss ratio 0.1931, byte miss ratio 0.1931
result/tencentBlock.ns4858.oracleGeneral.zst Cacheus cache size   109204, 5265504 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns4858.oracleGeneral.zst Cacheus cache size   218408, 5265504 req, miss ratio 0.1097, byte miss ratio 0.1097
result/tencentBlock.ns4858.oracleGeneral.zst Cacheus cache size   436816, 5265504 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-1 cache size      546, 5265504 req, miss ratio 0.3609, byte miss ratio 0.3609
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-1 cache size     1638, 5265504 req, miss ratio 0.3577, byte miss ratio 0.3577
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-1 cache size     5460, 5265504 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-1 cache size    16380, 5265504 req, miss ratio 0.2890, byte miss ratio 0.2890
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-1 cache size    54602, 5265504 req, miss ratio 0.1659, byte miss ratio 0.1659
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-1 cache size   109204, 5265504 req, miss ratio 0.1271, byte miss ratio 0.1271
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-1 cache size   218408, 5265504 req, miss ratio 0.1077, byte miss ratio 0.1077
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-1 cache size   436816, 5265504 req, miss ratio 0.1039, byte miss ratio 0.1039
result/tencentBlock.ns4858.oracleGeneral.zst LIRS cache size      546, 5265504 req, miss ratio 0.3994, byte miss ratio 0.3994
result/tencentBlock.ns4858.oracleGeneral.zst LIRS cache size     1638, 5265504 req, miss ratio 0.3657, byte miss ratio 0.3657
result/tencentBlock.ns4858.oracleGeneral.zst LIRS cache size     5460, 5265504 req, miss ratio 0.3475, byte miss ratio 0.3475
result/tencentBlock.ns4858.oracleGeneral.zst LIRS cache size    16380, 5265504 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns4858.oracleGeneral.zst LIRS cache size    54602, 5265504 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns4858.oracleGeneral.zst LIRS cache size   109204, 5265504 req, miss ratio 0.1289, byte miss ratio 0.1289
result/tencentBlock.ns4858.oracleGeneral.zst LIRS cache size   218408, 5265504 req, miss ratio 0.1097, byte miss ratio 0.1097
result/tencentBlock.ns4858.oracleGeneral.zst LIRS cache size   436816, 5265504 req, miss ratio 0.1046, byte miss ratio 0.1046
result/tencentBlock.ns4858.oracleGeneral.zst Clock cache size      546, 5265504 req, miss ratio 0.3653, byte miss ratio 0.3653
result/tencentBlock.ns4858.oracleGeneral.zst Clock cache size     1638, 5265504 req, miss ratio 0.3596, byte miss ratio 0.3596
result/tencentBlock.ns4858.oracleGeneral.zst Clock cache size     5460, 5265504 req, miss ratio 0.3568, byte miss ratio 0.3568
result/tencentBlock.ns4858.oracleGeneral.zst Clock cache size    16380, 5265504 req, miss ratio 0.3006, byte miss ratio 0.3006
result/tencentBlock.ns4858.oracleGeneral.zst Clock cache size    54602, 5265504 req, miss ratio 0.2058, byte miss ratio 0.2058
result/tencentBlock.ns4858.oracleGeneral.zst Clock cache size   109204, 5265504 req, miss ratio 0.1498, byte miss ratio 0.1498
result/tencentBlock.ns4858.oracleGeneral.zst Clock cache size   218408, 5265504 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns4858.oracleGeneral.zst Clock cache size   436816, 5265504 req, miss ratio 0.1039, byte miss ratio 0.1039
result/tencentBlock.ns4858.oracleGeneral.zst FIFO cache size      546, 5265504 req, miss ratio 0.4231, byte miss ratio 0.4231
result/tencentBlock.ns4858.oracleGeneral.zst FIFO cache size     1638, 5265504 req, miss ratio 0.3806, byte miss ratio 0.3806
result/tencentBlock.ns4858.oracleGeneral.zst FIFO cache size     5460, 5265504 req, miss ratio 0.3639, byte miss ratio 0.3639
result/tencentBlock.ns4858.oracleGeneral.zst FIFO cache size    16380, 5265504 req, miss ratio 0.3131, byte miss ratio 0.3131
result/tencentBlock.ns4858.oracleGeneral.zst FIFO cache size    54602, 5265504 req, miss ratio 0.2330, byte miss ratio 0.2330
result/tencentBlock.ns4858.oracleGeneral.zst FIFO cache size   109204, 5265504 req, miss ratio 0.1723, byte miss ratio 0.1723
result/tencentBlock.ns4858.oracleGeneral.zst FIFO cache size   218408, 5265504 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns4858.oracleGeneral.zst FIFO cache size   436816, 5265504 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns4858.oracleGeneral.zst LRU cache size      546, 5265504 req, miss ratio 0.3664, byte miss ratio 0.3664
result/tencentBlock.ns4858.oracleGeneral.zst LRU cache size     1638, 5265504 req, miss ratio 0.3600, byte miss ratio 0.3600
result/tencentBlock.ns4858.oracleGeneral.zst LRU cache size     5460, 5265504 req, miss ratio 0.3568, byte miss ratio 0.3568
result/tencentBlock.ns4858.oracleGeneral.zst LRU cache size    16380, 5265504 req, miss ratio 0.2930, byte miss ratio 0.2930
result/tencentBlock.ns4858.oracleGeneral.zst LRU cache size    54602, 5265504 req, miss ratio 0.2044, byte miss ratio 0.2044
result/tencentBlock.ns4858.oracleGeneral.zst LRU cache size   109204, 5265504 req, miss ratio 0.1400, byte miss ratio 0.1400
result/tencentBlock.ns4858.oracleGeneral.zst LRU cache size   218408, 5265504 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns4858.oracleGeneral.zst LRU cache size   436816, 5265504 req, miss ratio 0.1040, byte miss ratio 0.1040
result/tencentBlock.ns4858.oracleGeneral.zst ARC cache size      546, 5265504 req, miss ratio 0.3603, byte miss ratio 0.3603
result/tencentBlock.ns4858.oracleGeneral.zst ARC cache size     1638, 5265504 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns4858.oracleGeneral.zst ARC cache size     5460, 5265504 req, miss ratio 0.3543, byte miss ratio 0.3543
result/tencentBlock.ns4858.oracleGeneral.zst ARC cache size    16380, 5265504 req, miss ratio 0.3055, byte miss ratio 0.3055
result/tencentBlock.ns4858.oracleGeneral.zst ARC cache size    54602, 5265504 req, miss ratio 0.1848, byte miss ratio 0.1848
result/tencentBlock.ns4858.oracleGeneral.zst ARC cache size   109204, 5265504 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns4858.oracleGeneral.zst ARC cache size   218408, 5265504 req, miss ratio 0.1080, byte miss ratio 0.1080
result/tencentBlock.ns4858.oracleGeneral.zst ARC cache size   436816, 5265504 req, miss ratio 0.1039, byte miss ratio 0.1039
result/tencentBlock.ns4858.oracleGeneral.zst clock2 cache size      546, 5265504 req, miss ratio 0.3637, byte miss ratio 0.3637
result/tencentBlock.ns4858.oracleGeneral.zst clock2 cache size     1638, 5265504 req, miss ratio 0.3593, byte miss ratio 0.3593
result/tencentBlock.ns4858.oracleGeneral.zst clock2 cache size     5460, 5265504 req, miss ratio 0.3569, byte miss ratio 0.3569
result/tencentBlock.ns4858.oracleGeneral.zst clock2 cache size    16380, 5265504 req, miss ratio 0.3462, byte miss ratio 0.3462
result/tencentBlock.ns4858.oracleGeneral.zst clock2 cache size    54602, 5265504 req, miss ratio 0.2111, byte miss ratio 0.2111
result/tencentBlock.ns4858.oracleGeneral.zst clock2 cache size   109204, 5265504 req, miss ratio 0.1505, byte miss ratio 0.1505
result/tencentBlock.ns4858.oracleGeneral.zst clock2 cache size   218408, 5265504 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns4858.oracleGeneral.zst clock2 cache size   436816, 5265504 req, miss ratio 0.1039, byte miss ratio 0.1039
result/tencentBlock.ns4858.oracleGeneral.zst LHD cache size      546, 5265504 req, miss ratio 0.3651, byte miss ratio 0.3651
result/tencentBlock.ns4858.oracleGeneral.zst LHD cache size     1638, 5265504 req, miss ratio 0.3580, byte miss ratio 0.3580
result/tencentBlock.ns4858.oracleGeneral.zst LHD cache size     5460, 5265504 req, miss ratio 0.3407, byte miss ratio 0.3407
result/tencentBlock.ns4858.oracleGeneral.zst LHD cache size    16380, 5265504 req, miss ratio 0.2862, byte miss ratio 0.2862
result/tencentBlock.ns4858.oracleGeneral.zst LHD cache size    54602, 5265504 req, miss ratio 0.1685, byte miss ratio 0.1685
result/tencentBlock.ns4858.oracleGeneral.zst LHD cache size   109204, 5265504 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns4858.oracleGeneral.zst LHD cache size   218408, 5265504 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns4858.oracleGeneral.zst LHD cache size   436816, 5265504 req, miss ratio 0.1040, byte miss ratio 0.1040
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-d-1 cache size      546, 5265504 req, miss ratio 0.3597, byte miss ratio 0.3597
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-d-1 cache size     1638, 5265504 req, miss ratio 0.3577, byte miss ratio 0.3577
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-d-1 cache size     5460, 5265504 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-d-1 cache size    16380, 5265504 req, miss ratio 0.2867, byte miss ratio 0.2867
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-d-1 cache size    54602, 5265504 req, miss ratio 0.1655, byte miss ratio 0.1655
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-d-1 cache size   109204, 5265504 req, miss ratio 0.1263, byte miss ratio 0.1263
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-d-1 cache size   218408, 5265504 req, miss ratio 0.1077, byte miss ratio 0.1077
result/tencentBlock.ns4858.oracleGeneral.zst S3FIFO-d-1 cache size   436816, 5265504 req, miss ratio 0.1039, byte miss ratio 0.1039
result/tencentBlock.ns4858.oracleGeneral.zst LRB cache size      546, 5265504 req, miss ratio 0.4289, byte miss ratio 0.4289
result/tencentBlock.ns4858.oracleGeneral.zst LRB cache size     1638, 5265504 req, miss ratio 0.3648, byte miss ratio 0.3648
result/tencentBlock.ns4858.oracleGeneral.zst LRB cache size     5460, 5265504 req, miss ratio 0.3251, byte miss ratio 0.3251
result/tencentBlock.ns4858.oracleGeneral.zst LRB cache size    16380, 5265504 req, miss ratio 0.2617, byte miss ratio 0.2617
result/tencentBlock.ns4858.oracleGeneral.zst LRB cache size    54602, 5265504 req, miss ratio 0.1453, byte miss ratio 0.1453
result/tencentBlock.ns4858.oracleGeneral.zst LRB cache size   109204, 5265504 req, miss ratio 0.1194, byte miss ratio 0.1194
