result/tencentBlock.ns17665.oracleGeneral.zst clock2 cache size      502, 1868030 req, miss ratio 0.5110, byte miss ratio 0.5110
result/tencentBlock.ns17665.oracleGeneral.zst clock2 cache size     1506, 1868030 req, miss ratio 0.5070, byte miss ratio 0.5070
result/tencentBlock.ns17665.oracleGeneral.zst clock2 cache size     5023, 1868030 req, miss ratio 0.5039, byte miss ratio 0.5039
result/tencentBlock.ns17665.oracleGeneral.zst clock2 cache size    15069, 1868030 req, miss ratio 0.4997, byte miss ratio 0.4997
result/tencentBlock.ns17665.oracleGeneral.zst clock2 cache size    50231, 1868030 req, miss ratio 0.4308, byte miss ratio 0.4308
result/tencentBlock.ns17665.oracleGeneral.zst clock2 cache size   100463, 1868030 req, miss ratio 0.3722, byte miss ratio 0.3722
result/tencentBlock.ns17665.oracleGeneral.zst clock2 cache size   200927, 1868030 req, miss ratio 0.2899, byte miss ratio 0.2899
result/tencentBlock.ns17665.oracleGeneral.zst clock2 cache size   401854, 1868030 req, miss ratio 0.2694, byte miss ratio 0.2694
result/tencentBlock.ns17665.oracleGeneral.zst LRU cache size      502, 1868030 req, miss ratio 0.5119, byte miss ratio 0.5119
result/tencentBlock.ns17665.oracleGeneral.zst LRU cache size     1506, 1868030 req, miss ratio 0.5077, byte miss ratio 0.5077
result/tencentBlock.ns17665.oracleGeneral.zst LRU cache size     5023, 1868030 req, miss ratio 0.5027, byte miss ratio 0.5027
result/tencentBlock.ns17665.oracleGeneral.zst LRU cache size    15069, 1868030 req, miss ratio 0.4800, byte miss ratio 0.4800
result/tencentBlock.ns17665.oracleGeneral.zst LRU cache size    50231, 1868030 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns17665.oracleGeneral.zst LRU cache size   100463, 1868030 req, miss ratio 0.3382, byte miss ratio 0.3382
result/tencentBlock.ns17665.oracleGeneral.zst LRU cache size   200927, 1868030 req, miss ratio 0.2851, byte miss ratio 0.2851
result/tencentBlock.ns17665.oracleGeneral.zst LRU cache size   401854, 1868030 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns17665.oracleGeneral.zst FIFO cache size      502, 1868030 req, miss ratio 0.5375, byte miss ratio 0.5375
result/tencentBlock.ns17665.oracleGeneral.zst FIFO cache size     1506, 1868030 req, miss ratio 0.5174, byte miss ratio 0.5174
result/tencentBlock.ns17665.oracleGeneral.zst FIFO cache size     5023, 1868030 req, miss ratio 0.5062, byte miss ratio 0.5062
result/tencentBlock.ns17665.oracleGeneral.zst FIFO cache size    15069, 1868030 req, miss ratio 0.4835, byte miss ratio 0.4835
result/tencentBlock.ns17665.oracleGeneral.zst FIFO cache size    50231, 1868030 req, miss ratio 0.4298, byte miss ratio 0.4298
result/tencentBlock.ns17665.oracleGeneral.zst FIFO cache size   100463, 1868030 req, miss ratio 0.3660, byte miss ratio 0.3660
result/tencentBlock.ns17665.oracleGeneral.zst FIFO cache size   200927, 1868030 req, miss ratio 0.3137, byte miss ratio 0.3137
result/tencentBlock.ns17665.oracleGeneral.zst FIFO cache size   401854, 1868030 req, miss ratio 0.2817, byte miss ratio 0.2817
result/tencentBlock.ns17665.oracleGeneral.zst S3FIFO-1 cache size      502, 1868030 req, miss ratio 0.5115, byte miss ratio 0.5115
result/tencentBlock.ns17665.oracleGeneral.zst S3FIFO-1 cache size     1506, 1868030 req, miss ratio 0.5068, byte miss ratio 0.5068
