result/tencentBlock.ns9790.oracleGeneral.zst FIFO cache size      119, 5506620 req, miss ratio 0.5769, byte miss ratio 0.5769
result/tencentBlock.ns9790.oracleGeneral.zst FIFO cache size      358, 5506620 req, miss ratio 0.3078, byte miss ratio 0.3078
result/tencentBlock.ns9790.oracleGeneral.zst FIFO cache size     1196, 5506620 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns9790.oracleGeneral.zst FIFO cache size     3589, 5506620 req, miss ratio 0.1117, byte miss ratio 0.1117
result/tencentBlock.ns9790.oracleGeneral.zst FIFO cache size    11965, 5506620 req, miss ratio 0.0827, byte miss ratio 0.0827
result/tencentBlock.ns9790.oracleGeneral.zst FIFO cache size    23931, 5506620 req, miss ratio 0.0692, byte miss ratio 0.0692
result/tencentBlock.ns9790.oracleGeneral.zst FIFO cache size    47863, 5506620 req, miss ratio 0.0476, byte miss ratio 0.0476
result/tencentBlock.ns9790.oracleGeneral.zst FIFO cache size    95726, 5506620 req, miss ratio 0.0253, byte miss ratio 0.0253
result/tencentBlock.ns9790.oracleGeneral.zst ARC cache size      119, 5506620 req, miss ratio 0.3685, byte miss ratio 0.3685
result/tencentBlock.ns9790.oracleGeneral.zst ARC cache size      358, 5506620 req, miss ratio 0.1968, byte miss ratio 0.1968
result/tencentBlock.ns9790.oracleGeneral.zst ARC cache size     1196, 5506620 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns9790.oracleGeneral.zst ARC cache size     3589, 5506620 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns9790.oracleGeneral.zst ARC cache size    11965, 5506620 req, miss ratio 0.0727, byte miss ratio 0.0727
result/tencentBlock.ns9790.oracleGeneral.zst ARC cache size    23931, 5506620 req, miss ratio 0.0626, byte miss ratio 0.0626
result/tencentBlock.ns9790.oracleGeneral.zst ARC cache size    47863, 5506620 req, miss ratio 0.0430, byte miss ratio 0.0430
result/tencentBlock.ns9790.oracleGeneral.zst ARC cache size    95726, 5506620 req, miss ratio 0.0228, byte miss ratio 0.0228
result/tencentBlock.ns9790.oracleGeneral.zst LRU cache size      119, 5506620 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns9790.oracleGeneral.zst LRU cache size      358, 5506620 req, miss ratio 0.2428, byte miss ratio 0.2428
