result/tencentBlock.ns1236.oracleGeneral.zst clock2 cache size      137, 2520757 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns1236.oracleGeneral.zst clock2 cache size      411, 2520757 req, miss ratio 0.3783, byte miss ratio 0.3783
result/tencentBlock.ns1236.oracleGeneral.zst clock2 cache size     1372, 2520757 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns1236.oracleGeneral.zst clock2 cache size     4118, 2520757 req, miss ratio 0.3326, byte miss ratio 0.3326
result/tencentBlock.ns1236.oracleGeneral.zst clock2 cache size    13728, 2520757 req, miss ratio 0.2758, byte miss ratio 0.2758
result/tencentBlock.ns1236.oracleGeneral.zst clock2 cache size    27457, 2520757 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns1236.oracleGeneral.zst clock2 cache size    54914, 2520757 req, miss ratio 0.2064, byte miss ratio 0.2064
result/tencentBlock.ns1236.oracleGeneral.zst clock2 cache size   109829, 2520757 req, miss ratio 0.0597, byte miss ratio 0.0597
result/tencentBlock.ns1236.oracleGeneral.zst ARC cache size      137, 2520757 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns1236.oracleGeneral.zst ARC cache size      411, 2520757 req, miss ratio 0.3613, byte miss ratio 0.3613
result/tencentBlock.ns1236.oracleGeneral.zst ARC cache size     1372, 2520757 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns1236.oracleGeneral.zst ARC cache size     4118, 2520757 req, miss ratio 0.3011, byte miss ratio 0.3011
result/tencentBlock.ns1236.oracleGeneral.zst ARC cache size    13728, 2520757 req, miss ratio 0.2591, byte miss ratio 0.2591
result/tencentBlock.ns1236.oracleGeneral.zst ARC cache size    27457, 2520757 req, miss ratio 0.2141, byte miss ratio 0.2141
result/tencentBlock.ns1236.oracleGeneral.zst ARC cache size    54914, 2520757 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns1236.oracleGeneral.zst ARC cache size   109829, 2520757 req, miss ratio 0.0586, byte miss ratio 0.0586
