result/tencentBlock.ns22930.oracleGeneral.zst Clock cache size      203, 1825089 req, miss ratio 0.4507, byte miss ratio 0.4507
result/tencentBlock.ns22930.oracleGeneral.zst Clock cache size      609, 1825089 req, miss ratio 0.4177, byte miss ratio 0.4177
result/tencentBlock.ns22930.oracleGeneral.zst Clock cache size     2033, 1825089 req, miss ratio 0.3943, byte miss ratio 0.3943
result/tencentBlock.ns22930.oracleGeneral.zst Clock cache size     6099, 1825089 req, miss ratio 0.3560, byte miss ratio 0.3560
result/tencentBlock.ns22930.oracleGeneral.zst Clock cache size    20331, 1825089 req, miss ratio 0.3347, byte miss ratio 0.3347
result/tencentBlock.ns22930.oracleGeneral.zst Clock cache size    40663, 1825089 req, miss ratio 0.2854, byte miss ratio 0.2854
result/tencentBlock.ns22930.oracleGeneral.zst Clock cache size    81326, 1825089 req, miss ratio 0.1696, byte miss ratio 0.1696
result/tencentBlock.ns22930.oracleGeneral.zst Clock cache size   162652, 1825089 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns22930.oracleGeneral.zst ARC cache size      203, 1825089 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns22930.oracleGeneral.zst ARC cache size      609, 1825089 req, miss ratio 0.4138, byte miss ratio 0.4138
result/tencentBlock.ns22930.oracleGeneral.zst ARC cache size     2033, 1825089 req, miss ratio 0.3708, byte miss ratio 0.3708
result/tencentBlock.ns22930.oracleGeneral.zst ARC cache size     6099, 1825089 req, miss ratio 0.3399, byte miss ratio 0.3399
result/tencentBlock.ns22930.oracleGeneral.zst ARC cache size    20331, 1825089 req, miss ratio 0.3108, byte miss ratio 0.3108
result/tencentBlock.ns22930.oracleGeneral.zst ARC cache size    40663, 1825089 req, miss ratio 0.2558, byte miss ratio 0.2558
result/tencentBlock.ns22930.oracleGeneral.zst ARC cache size    81326, 1825089 req, miss ratio 0.1594, byte miss ratio 0.1594
result/tencentBlock.ns22930.oracleGeneral.zst ARC cache size   162652, 1825089 req, miss ratio 0.1117, byte miss ratio 0.1117
result/tencentBlock.ns22930.oracleGeneral.zst Cacheus cache size      203, 1825089 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns22930.oracleGeneral.zst Cacheus cache size      609, 1825089 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns22930.oracleGeneral.zst Cacheus cache size     2033, 1825089 req, miss ratio 0.3775, byte miss ratio 0.3775
result/tencentBlock.ns22930.oracleGeneral.zst Cacheus cache size     6099, 1825089 req, miss ratio 0.3411, byte miss ratio 0.3411
result/tencentBlock.ns22930.oracleGeneral.zst Cacheus cache size    20331, 1825089 req, miss ratio 0.3178, byte miss ratio 0.3178
