result/tencentBlock.ns11022.oracleGeneral.zst Clock cache size      112, 2700147 req, miss ratio 0.6068, byte miss ratio 0.6068
result/tencentBlock.ns11022.oracleGeneral.zst Clock cache size      337, 2700147 req, miss ratio 0.3903, byte miss ratio 0.3903
result/tencentBlock.ns11022.oracleGeneral.zst Clock cache size     1124, 2700147 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns11022.oracleGeneral.zst Clock cache size     3374, 2700147 req, miss ratio 0.3343, byte miss ratio 0.3343
result/tencentBlock.ns11022.oracleGeneral.zst Clock cache size    11247, 2700147 req, miss ratio 0.2313, byte miss ratio 0.2313
result/tencentBlock.ns11022.oracleGeneral.zst Clock cache size    22495, 2700147 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns11022.oracleGeneral.zst Clock cache size    44991, 2700147 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns11022.oracleGeneral.zst Clock cache size    89982, 2700147 req, miss ratio 0.0457, byte miss ratio 0.0457
result/tencentBlock.ns11022.oracleGeneral.zst ARC cache size      112, 2700147 req, miss ratio 0.4994, byte miss ratio 0.4994
result/tencentBlock.ns11022.oracleGeneral.zst ARC cache size      337, 2700147 req, miss ratio 0.3628, byte miss ratio 0.3628
result/tencentBlock.ns11022.oracleGeneral.zst ARC cache size     1124, 2700147 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns11022.oracleGeneral.zst ARC cache size     3374, 2700147 req, miss ratio 0.3234, byte miss ratio 0.3234
result/tencentBlock.ns11022.oracleGeneral.zst ARC cache size    11247, 2700147 req, miss ratio 0.1764, byte miss ratio 0.1764
result/tencentBlock.ns11022.oracleGeneral.zst ARC cache size    22495, 2700147 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns11022.oracleGeneral.zst ARC cache size    44991, 2700147 req, miss ratio 0.1167, byte miss ratio 0.1167
result/tencentBlock.ns11022.oracleGeneral.zst ARC cache size    89982, 2700147 req, miss ratio 0.0425, byte miss ratio 0.0425
result/tencentBlock.ns11022.oracleGeneral.zst LHD cache size      112, 2700147 req, miss ratio 0.5031, byte miss ratio 0.5031
result/tencentBlock.ns11022.oracleGeneral.zst LHD cache size      337, 2700147 req, miss ratio 0.3816, byte miss ratio 0.3816
result/tencentBlock.ns11022.oracleGeneral.zst LHD cache size     1124, 2700147 req, miss ratio 0.3478, byte miss ratio 0.3478
result/tencentBlock.ns11022.oracleGeneral.zst LHD cache size     3374, 2700147 req, miss ratio 0.3199, byte miss ratio 0.3199
result/tencentBlock.ns11022.oracleGeneral.zst LHD cache size    11247, 2700147 req, miss ratio 0.2118, byte miss ratio 0.2118
result/tencentBlock.ns11022.oracleGeneral.zst LHD cache size    22495, 2700147 req, miss ratio 0.1637, byte miss ratio 0.1637
result/tencentBlock.ns11022.oracleGeneral.zst LHD cache size    44991, 2700147 req, miss ratio 0.1145, byte miss ratio 0.1145
result/tencentBlock.ns11022.oracleGeneral.zst LHD cache size    89982, 2700147 req, miss ratio 0.0489, byte miss ratio 0.0489
result/tencentBlock.ns11022.oracleGeneral.zst FIFO cache size      112, 2700147 req, miss ratio 0.6573, byte miss ratio 0.6573
result/tencentBlock.ns11022.oracleGeneral.zst FIFO cache size      337, 2700147 req, miss ratio 0.4579, byte miss ratio 0.4579
result/tencentBlock.ns11022.oracleGeneral.zst FIFO cache size     1124, 2700147 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns11022.oracleGeneral.zst FIFO cache size     3374, 2700147 req, miss ratio 0.3507, byte miss ratio 0.3507
result/tencentBlock.ns11022.oracleGeneral.zst FIFO cache size    11247, 2700147 req, miss ratio 0.2666, byte miss ratio 0.2666
result/tencentBlock.ns11022.oracleGeneral.zst FIFO cache size    22495, 2700147 req, miss ratio 0.2180, byte miss ratio 0.2180
result/tencentBlock.ns11022.oracleGeneral.zst FIFO cache size    44991, 2700147 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns11022.oracleGeneral.zst FIFO cache size    89982, 2700147 req, miss ratio 0.0635, byte miss ratio 0.0635
result/tencentBlock.ns11022.oracleGeneral.zst LRU cache size      112, 2700147 req, miss ratio 0.6192, byte miss ratio 0.6192
result/tencentBlock.ns11022.oracleGeneral.zst LRU cache size      337, 2700147 req, miss ratio 0.3955, byte miss ratio 0.3955
result/tencentBlock.ns11022.oracleGeneral.zst LRU cache size     1124, 2700147 req, miss ratio 0.3565, byte miss ratio 0.3565
result/tencentBlock.ns11022.oracleGeneral.zst LRU cache size     3374, 2700147 req, miss ratio 0.3356, byte miss ratio 0.3356
result/tencentBlock.ns11022.oracleGeneral.zst LRU cache size    11247, 2700147 req, miss ratio 0.2367, byte miss ratio 0.2367
result/tencentBlock.ns11022.oracleGeneral.zst LRU cache size    22495, 2700147 req, miss ratio 0.1791, byte miss ratio 0.1791
result/tencentBlock.ns11022.oracleGeneral.zst LRU cache size    44991, 2700147 req, miss ratio 0.1390, byte miss ratio 0.1390
result/tencentBlock.ns11022.oracleGeneral.zst LRU cache size    89982, 2700147 req, miss ratio 0.0460, byte miss ratio 0.0460
result/tencentBlock.ns11022.oracleGeneral.zst clock2 cache size      112, 2700147 req, miss ratio 0.5949, byte miss ratio 0.5949
result/tencentBlock.ns11022.oracleGeneral.zst clock2 cache size      337, 2700147 req, miss ratio 0.3857, byte miss ratio 0.3857
result/tencentBlock.ns11022.oracleGeneral.zst clock2 cache size     1124, 2700147 req, miss ratio 0.3501, byte miss ratio 0.3501
result/tencentBlock.ns11022.oracleGeneral.zst clock2 cache size     3374, 2700147 req, miss ratio 0.3334, byte miss ratio 0.3334
result/tencentBlock.ns11022.oracleGeneral.zst clock2 cache size    11247, 2700147 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns11022.oracleGeneral.zst clock2 cache size    22495, 2700147 req, miss ratio 0.1659, byte miss ratio 0.1659
result/tencentBlock.ns11022.oracleGeneral.zst clock2 cache size    44991, 2700147 req, miss ratio 0.1408, byte miss ratio 0.1408
result/tencentBlock.ns11022.oracleGeneral.zst clock2 cache size    89982, 2700147 req, miss ratio 0.0430, byte miss ratio 0.0430
result/tencentBlock.ns11022.oracleGeneral.zst Cacheus cache size      112, 2700147 req, miss ratio 0.4861, byte miss ratio 0.4861
result/tencentBlock.ns11022.oracleGeneral.zst Cacheus cache size      337, 2700147 req, miss ratio 0.3704, byte miss ratio 0.3704
result/tencentBlock.ns11022.oracleGeneral.zst Cacheus cache size     1124, 2700147 req, miss ratio 0.3428, byte miss ratio 0.3428
result/tencentBlock.ns11022.oracleGeneral.zst Cacheus cache size     3374, 2700147 req, miss ratio 0.3071, byte miss ratio 0.3071
result/tencentBlock.ns11022.oracleGeneral.zst Cacheus cache size    11247, 2700147 req, miss ratio 0.2049, byte miss ratio 0.2049
result/tencentBlock.ns11022.oracleGeneral.zst Cacheus cache size    22495, 2700147 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns11022.oracleGeneral.zst Cacheus cache size    44991, 2700147 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns11022.oracleGeneral.zst Cacheus cache size    89982, 2700147 req, miss ratio 0.0437, byte miss ratio 0.0437
result/tencentBlock.ns11022.oracleGeneral.zst LeCaR cache size      112, 2700147 req, miss ratio 0.5703, byte miss ratio 0.5703
result/tencentBlock.ns11022.oracleGeneral.zst LeCaR cache size      337, 2700147 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns11022.oracleGeneral.zst LeCaR cache size     1124, 2700147 req, miss ratio 0.3501, byte miss ratio 0.3501
result/tencentBlock.ns11022.oracleGeneral.zst LeCaR cache size     3374, 2700147 req, miss ratio 0.3334, byte miss ratio 0.3334
result/tencentBlock.ns11022.oracleGeneral.zst LeCaR cache size    11247, 2700147 req, miss ratio 0.2090, byte miss ratio 0.2090
result/tencentBlock.ns11022.oracleGeneral.zst LeCaR cache size    22495, 2700147 req, miss ratio 0.1586, byte miss ratio 0.1586
result/tencentBlock.ns11022.oracleGeneral.zst LeCaR cache size    44991, 2700147 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns11022.oracleGeneral.zst LeCaR cache size    89982, 2700147 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns11022.oracleGeneral.zst LIRS cache size      112, 2700147 req, miss ratio 0.4762, byte miss ratio 0.4762
result/tencentBlock.ns11022.oracleGeneral.zst LIRS cache size      337, 2700147 req, miss ratio 0.3716, byte miss ratio 0.3716
result/tencentBlock.ns11022.oracleGeneral.zst LIRS cache size     1124, 2700147 req, miss ratio 0.3475, byte miss ratio 0.3475
result/tencentBlock.ns11022.oracleGeneral.zst LIRS cache size     3374, 2700147 req, miss ratio 0.3180, byte miss ratio 0.3180
result/tencentBlock.ns11022.oracleGeneral.zst LIRS cache size    11247, 2700147 req, miss ratio 0.1756, byte miss ratio 0.1756
result/tencentBlock.ns11022.oracleGeneral.zst LIRS cache size    22495, 2700147 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns11022.oracleGeneral.zst LIRS cache size    44991, 2700147 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns11022.oracleGeneral.zst LIRS cache size    89982, 2700147 req, miss ratio 0.0446, byte miss ratio 0.0446
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-1 cache size      112, 2700147 req, miss ratio 0.4942, byte miss ratio 0.4942
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-1 cache size      337, 2700147 req, miss ratio 0.3633, byte miss ratio 0.3633
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-1 cache size     1124, 2700147 req, miss ratio 0.3425, byte miss ratio 0.3425
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-1 cache size     3374, 2700147 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-1 cache size    11247, 2700147 req, miss ratio 0.1732, byte miss ratio 0.1732
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-1 cache size    22495, 2700147 req, miss ratio 0.1477, byte miss ratio 0.1477
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-1 cache size    44991, 2700147 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-1 cache size    89982, 2700147 req, miss ratio 0.0431, byte miss ratio 0.0431
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d-1 cache size      112, 2700147 req, miss ratio 0.5021, byte miss ratio 0.5021
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d-1 cache size      337, 2700147 req, miss ratio 0.3639, byte miss ratio 0.3639
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d-1 cache size     1124, 2700147 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d-1 cache size     3374, 2700147 req, miss ratio 0.3081, byte miss ratio 0.3081
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d-1 cache size    11247, 2700147 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d-1 cache size    22495, 2700147 req, miss ratio 0.1477, byte miss ratio 0.1477
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d-1 cache size    44991, 2700147 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d-1 cache size    89982, 2700147 req, miss ratio 0.0431, byte miss ratio 0.0431
result/tencentBlock.ns11022.oracleGeneral.zst LRB cache size      112, 2700147 req, miss ratio 0.5307, byte miss ratio 0.5307
result/tencentBlock.ns11022.oracleGeneral.zst LRB cache size      337, 2700147 req, miss ratio 0.3843, byte miss ratio 0.3843
result/tencentBlock.ns11022.oracleGeneral.zst LRB cache size     1124, 2700147 req, miss ratio 0.3448, byte miss ratio 0.3448
result/tencentBlock.ns11022.oracleGeneral.zst LRB cache size     3374, 2700147 req, miss ratio 0.2884, byte miss ratio 0.2884
result/tencentBlock.ns11022.oracleGeneral.zst LRB cache size    11247, 2700147 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns11022.oracleGeneral.zst LRB cache size    22495, 2700147 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns11022.oracleGeneral.zst LRB cache size    44991, 2700147 req, miss ratio 0.0977, byte miss ratio 0.0977
result/tencentBlock.ns11022.oracleGeneral.zst LRB cache size    89982, 2700147 req, miss ratio 0.0467, byte miss ratio 0.0467
result/tencentBlock.ns11022.oracleGeneral.zst TwoQ cache size      112, 2700147 req, miss ratio 0.5048, byte miss ratio 0.5048
result/tencentBlock.ns11022.oracleGeneral.zst TwoQ cache size      337, 2700147 req, miss ratio 0.3717, byte miss ratio 0.3717
result/tencentBlock.ns11022.oracleGeneral.zst TwoQ cache size     1124, 2700147 req, miss ratio 0.3454, byte miss ratio 0.3454
result/tencentBlock.ns11022.oracleGeneral.zst TwoQ cache size     3374, 2700147 req, miss ratio 0.3228, byte miss ratio 0.3228
result/tencentBlock.ns11022.oracleGeneral.zst TwoQ cache size    11247, 2700147 req, miss ratio 0.1785, byte miss ratio 0.1785
result/tencentBlock.ns11022.oracleGeneral.zst TwoQ cache size    22495, 2700147 req, miss ratio 0.1578, byte miss ratio 0.1578
result/tencentBlock.ns11022.oracleGeneral.zst TwoQ cache size    44991, 2700147 req, miss ratio 0.1098, byte miss ratio 0.1098
result/tencentBlock.ns11022.oracleGeneral.zst TwoQ cache size    89982, 2700147 req, miss ratio 0.0635, byte miss ratio 0.0635
result/tencentBlock.ns11022.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      112, 2700147 req, miss ratio 0.6166, byte miss ratio 0.6166
result/tencentBlock.ns11022.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      337, 2700147 req, miss ratio 0.4085, byte miss ratio 0.4085
result/tencentBlock.ns11022.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1124, 2700147 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns11022.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3374, 2700147 req, miss ratio 0.3274, byte miss ratio 0.3274
result/tencentBlock.ns11022.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    11247, 2700147 req, miss ratio 0.2532, byte miss ratio 0.2532
result/tencentBlock.ns11022.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    22495, 2700147 req, miss ratio 0.1787, byte miss ratio 0.1787
result/tencentBlock.ns11022.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    44991, 2700147 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns11022.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    89982, 2700147 req, miss ratio 0.0584, byte miss ratio 0.0584
result/tencentBlock.ns11022.oracleGeneral.zst B-LRU cache size      112, 2700147 req, miss ratio 0.6186, byte miss ratio 0.6186
result/tencentBlock.ns11022.oracleGeneral.zst B-LRU cache size      337, 2700147 req, miss ratio 0.3971, byte miss ratio 0.3971
result/tencentBlock.ns11022.oracleGeneral.zst B-LRU cache size     1124, 2700147 req, miss ratio 0.3622, byte miss ratio 0.3622
result/tencentBlock.ns11022.oracleGeneral.zst B-LRU cache size     3374, 2700147 req, miss ratio 0.3387, byte miss ratio 0.3387
result/tencentBlock.ns11022.oracleGeneral.zst B-LRU cache size    11247, 2700147 req, miss ratio 0.2376, byte miss ratio 0.2376
result/tencentBlock.ns11022.oracleGeneral.zst B-LRU cache size    22495, 2700147 req, miss ratio 0.1854, byte miss ratio 0.1854
result/tencentBlock.ns11022.oracleGeneral.zst B-LRU cache size    44991, 2700147 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns11022.oracleGeneral.zst B-LRU cache size    89982, 2700147 req, miss ratio 0.0742, byte miss ratio 0.0742
result/tencentBlock.ns11022.oracleGeneral.zst S4LRU(25:25:25:25) cache size      112, 2700147 req, miss ratio 0.5839, byte miss ratio 0.5839
result/tencentBlock.ns11022.oracleGeneral.zst S4LRU(25:25:25:25) cache size      337, 2700147 req, miss ratio 0.3838, byte miss ratio 0.3838
result/tencentBlock.ns11022.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1124, 2700147 req, miss ratio 0.3474, byte miss ratio 0.3474
result/tencentBlock.ns11022.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3374, 2700147 req, miss ratio 0.3234, byte miss ratio 0.3234
result/tencentBlock.ns11022.oracleGeneral.zst S4LRU(25:25:25:25) cache size    11247, 2700147 req, miss ratio 0.2485, byte miss ratio 0.2485
result/tencentBlock.ns11022.oracleGeneral.zst S4LRU(25:25:25:25) cache size    22495, 2700147 req, miss ratio 0.1522, byte miss ratio 0.1522
result/tencentBlock.ns11022.oracleGeneral.zst S4LRU(25:25:25:25) cache size    44991, 2700147 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns11022.oracleGeneral.zst S4LRU(25:25:25:25) cache size    89982, 2700147 req, miss ratio 0.0437, byte miss ratio 0.0437
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d cache size      112, 2700147 req, miss ratio 0.5529, byte miss ratio 0.5529
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d cache size      337, 2700147 req, miss ratio 0.3721, byte miss ratio 0.3721
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d cache size     1124, 2700147 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d cache size     3374, 2700147 req, miss ratio 0.3077, byte miss ratio 0.3077
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d cache size    11247, 2700147 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d cache size    22495, 2700147 req, miss ratio 0.1483, byte miss ratio 0.1483
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d cache size    44991, 2700147 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO-d cache size    89982, 2700147 req, miss ratio 0.0444, byte miss ratio 0.0444
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO cache size      112, 2700147 req, miss ratio 0.4927, byte miss ratio 0.4927
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO cache size      337, 2700147 req, miss ratio 0.3665, byte miss ratio 0.3665
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO cache size     1124, 2700147 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO cache size     3374, 2700147 req, miss ratio 0.3074, byte miss ratio 0.3074
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO cache size    11247, 2700147 req, miss ratio 0.1739, byte miss ratio 0.1739
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO cache size    22495, 2700147 req, miss ratio 0.1483, byte miss ratio 0.1483
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO cache size    44991, 2700147 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns11022.oracleGeneral.zst S3FIFO cache size    89982, 2700147 req, miss ratio 0.0444, byte miss ratio 0.0444
result/tencentBlock.ns11022.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      112, 2700147 req, miss ratio 0.5190, byte miss ratio 0.5190
result/tencentBlock.ns11022.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      337, 2700147 req, miss ratio 0.4280, byte miss ratio 0.4280
result/tencentBlock.ns11022.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     1124, 2700147 req, miss ratio 0.3655, byte miss ratio 0.3655
