result/tencentBlock.ns8807.oracleGeneral.zst Cacheus cache size      181, 1894393 req, miss ratio 0.6580, byte miss ratio 0.6580
result/tencentBlock.ns8807.oracleGeneral.zst Cacheus cache size      543, 1894393 req, miss ratio 0.5516, byte miss ratio 0.5516
result/tencentBlock.ns8807.oracleGeneral.zst Cacheus cache size     1810, 1894393 req, miss ratio 0.4857, byte miss ratio 0.4857
result/tencentBlock.ns8807.oracleGeneral.zst Cacheus cache size     5432, 1894393 req, miss ratio 0.4378, byte miss ratio 0.4378
result/tencentBlock.ns8807.oracleGeneral.zst Cacheus cache size    18107, 1894393 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns8807.oracleGeneral.zst Cacheus cache size    36214, 1894393 req, miss ratio 0.3671, byte miss ratio 0.3671
result/tencentBlock.ns8807.oracleGeneral.zst Cacheus cache size    72428, 1894393 req, miss ratio 0.2528, byte miss ratio 0.2528
result/tencentBlock.ns8807.oracleGeneral.zst Cacheus cache size   144857, 1894393 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns8807.oracleGeneral.zst S3FIFO-1 cache size      181, 1894393 req, miss ratio 0.6430, byte miss ratio 0.6430
result/tencentBlock.ns8807.oracleGeneral.zst S3FIFO-1 cache size      543, 1894393 req, miss ratio 0.5224, byte miss ratio 0.5224
result/tencentBlock.ns8807.oracleGeneral.zst S3FIFO-1 cache size     1810, 1894393 req, miss ratio 0.4572, byte miss ratio 0.4572
result/tencentBlock.ns8807.oracleGeneral.zst S3FIFO-1 cache size     5432, 1894393 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns8807.oracleGeneral.zst S3FIFO-1 cache size    18107, 1894393 req, miss ratio 0.3828, byte miss ratio 0.3828
result/tencentBlock.ns8807.oracleGeneral.zst S3FIFO-1 cache size    36214, 1894393 req, miss ratio 0.3299, byte miss ratio 0.3299
result/tencentBlock.ns8807.oracleGeneral.zst S3FIFO-1 cache size    72428, 1894393 req, miss ratio 0.2464, byte miss ratio 0.2464
result/tencentBlock.ns8807.oracleGeneral.zst S3FIFO-1 cache size   144857, 1894393 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns8807.oracleGeneral.zst clock2 cache size      181, 1894393 req, miss ratio 0.6889, byte miss ratio 0.6889
result/tencentBlock.ns8807.oracleGeneral.zst clock2 cache size      543, 1894393 req, miss ratio 0.5873, byte miss ratio 0.5873
result/tencentBlock.ns8807.oracleGeneral.zst clock2 cache size     1810, 1894393 req, miss ratio 0.5047, byte miss ratio 0.5047
result/tencentBlock.ns8807.oracleGeneral.zst clock2 cache size     5432, 1894393 req, miss ratio 0.4557, byte miss ratio 0.4557
result/tencentBlock.ns8807.oracleGeneral.zst clock2 cache size    18107, 1894393 req, miss ratio 0.4047, byte miss ratio 0.4047
result/tencentBlock.ns8807.oracleGeneral.zst clock2 cache size    36214, 1894393 req, miss ratio 0.3703, byte miss ratio 0.3703
result/tencentBlock.ns8807.oracleGeneral.zst clock2 cache size    72428, 1894393 req, miss ratio 0.3172, byte miss ratio 0.3172
result/tencentBlock.ns8807.oracleGeneral.zst clock2 cache size   144857, 1894393 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns8807.oracleGeneral.zst LRU cache size      181, 1894393 req, miss ratio 0.6910, byte miss ratio 0.6910
result/tencentBlock.ns8807.oracleGeneral.zst LRU cache size      543, 1894393 req, miss ratio 0.5993, byte miss ratio 0.5993
result/tencentBlock.ns8807.oracleGeneral.zst LRU cache size     1810, 1894393 req, miss ratio 0.5138, byte miss ratio 0.5138
result/tencentBlock.ns8807.oracleGeneral.zst LRU cache size     5432, 1894393 req, miss ratio 0.4629, byte miss ratio 0.4629
result/tencentBlock.ns8807.oracleGeneral.zst LRU cache size    18107, 1894393 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns8807.oracleGeneral.zst LRU cache size    36214, 1894393 req, miss ratio 0.3661, byte miss ratio 0.3661
result/tencentBlock.ns8807.oracleGeneral.zst LRU cache size    72428, 1894393 req, miss ratio 0.3011, byte miss ratio 0.3011
result/tencentBlock.ns8807.oracleGeneral.zst LRU cache size   144857, 1894393 req, miss ratio 0.1044, byte miss ratio 0.1044
result/tencentBlock.ns8807.oracleGeneral.zst Clock cache size      181, 1894393 req, miss ratio 0.6885, byte miss ratio 0.6885
result/tencentBlock.ns8807.oracleGeneral.zst Clock cache size      543, 1894393 req, miss ratio 0.5929, byte miss ratio 0.5929
result/tencentBlock.ns8807.oracleGeneral.zst Clock cache size     1810, 1894393 req, miss ratio 0.5098, byte miss ratio 0.5098
result/tencentBlock.ns8807.oracleGeneral.zst Clock cache size     5432, 1894393 req, miss ratio 0.4604, byte miss ratio 0.4604
result/tencentBlock.ns8807.oracleGeneral.zst Clock cache size    18107, 1894393 req, miss ratio 0.4005, byte miss ratio 0.4005
result/tencentBlock.ns8807.oracleGeneral.zst Clock cache size    36214, 1894393 req, miss ratio 0.3696, byte miss ratio 0.3696
result/tencentBlock.ns8807.oracleGeneral.zst Clock cache size    72428, 1894393 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns8807.oracleGeneral.zst Clock cache size   144857, 1894393 req, miss ratio 0.1092, byte miss ratio 0.1092
result/tencentBlock.ns8807.oracleGeneral.zst FIFO cache size      181, 1894393 req, miss ratio 0.7420, byte miss ratio 0.7420
result/tencentBlock.ns8807.oracleGeneral.zst FIFO cache size      543, 1894393 req, miss ratio 0.6420, byte miss ratio 0.6420
result/tencentBlock.ns8807.oracleGeneral.zst FIFO cache size     1810, 1894393 req, miss ratio 0.5536, byte miss ratio 0.5536
result/tencentBlock.ns8807.oracleGeneral.zst FIFO cache size     5432, 1894393 req, miss ratio 0.4937, byte miss ratio 0.4937
result/tencentBlock.ns8807.oracleGeneral.zst FIFO cache size    18107, 1894393 req, miss ratio 0.4294, byte miss ratio 0.4294
result/tencentBlock.ns8807.oracleGeneral.zst FIFO cache size    36214, 1894393 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns8807.oracleGeneral.zst FIFO cache size    72428, 1894393 req, miss ratio 0.2571, byte miss ratio 0.2571
result/tencentBlock.ns8807.oracleGeneral.zst FIFO cache size   144857, 1894393 req, miss ratio 0.1329, byte miss ratio 0.1329
result/tencentBlock.ns8807.oracleGeneral.zst LHD cache size      181, 1894393 req, miss ratio 0.6795, byte miss ratio 0.6795
result/tencentBlock.ns8807.oracleGeneral.zst LHD cache size      543, 1894393 req, miss ratio 0.5909, byte miss ratio 0.5909
result/tencentBlock.ns8807.oracleGeneral.zst LHD cache size     1810, 1894393 req, miss ratio 0.5033, byte miss ratio 0.5033
