result/tencentBlock.ns18374.oracleGeneral.zst Clock cache size      314, 2425905 req, miss ratio 0.5501, byte miss ratio 0.5501
result/tencentBlock.ns18374.oracleGeneral.zst Clock cache size      943, 2425905 req, miss ratio 0.4874, byte miss ratio 0.4874
result/tencentBlock.ns18374.oracleGeneral.zst Clock cache size     3146, 2425905 req, miss ratio 0.3996, byte miss ratio 0.3996
result/tencentBlock.ns18374.oracleGeneral.zst Clock cache size     9439, 2425905 req, miss ratio 0.3561, byte miss ratio 0.3561
result/tencentBlock.ns18374.oracleGeneral.zst Clock cache size    31464, 2425905 req, miss ratio 0.3007, byte miss ratio 0.3007
result/tencentBlock.ns18374.oracleGeneral.zst Clock cache size    62929, 2425905 req, miss ratio 0.2632, byte miss ratio 0.2632
result/tencentBlock.ns18374.oracleGeneral.zst Clock cache size   125858, 2425905 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns18374.oracleGeneral.zst Clock cache size   251716, 2425905 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns18374.oracleGeneral.zst Cacheus cache size      314, 2425905 req, miss ratio 0.5330, byte miss ratio 0.5330
result/tencentBlock.ns18374.oracleGeneral.zst Cacheus cache size      943, 2425905 req, miss ratio 0.4680, byte miss ratio 0.4680
result/tencentBlock.ns18374.oracleGeneral.zst Cacheus cache size     3146, 2425905 req, miss ratio 0.3708, byte miss ratio 0.3708
result/tencentBlock.ns18374.oracleGeneral.zst Cacheus cache size     9439, 2425905 req, miss ratio 0.3498, byte miss ratio 0.3498
result/tencentBlock.ns18374.oracleGeneral.zst Cacheus cache size    31464, 2425905 req, miss ratio 0.2997, byte miss ratio 0.2997
result/tencentBlock.ns18374.oracleGeneral.zst Cacheus cache size    62929, 2425905 req, miss ratio 0.2333, byte miss ratio 0.2333
result/tencentBlock.ns18374.oracleGeneral.zst Cacheus cache size   125858, 2425905 req, miss ratio 0.1596, byte miss ratio 0.1596
result/tencentBlock.ns18374.oracleGeneral.zst Cacheus cache size   251716, 2425905 req, miss ratio 0.1313, byte miss ratio 0.1313
result/tencentBlock.ns18374.oracleGeneral.zst LRU cache size      314, 2425905 req, miss ratio 0.5587, byte miss ratio 0.5587
result/tencentBlock.ns18374.oracleGeneral.zst LRU cache size      943, 2425905 req, miss ratio 0.4888, byte miss ratio 0.4888
result/tencentBlock.ns18374.oracleGeneral.zst LRU cache size     3146, 2425905 req, miss ratio 0.4069, byte miss ratio 0.4069
result/tencentBlock.ns18374.oracleGeneral.zst LRU cache size     9439, 2425905 req, miss ratio 0.3584, byte miss ratio 0.3584
result/tencentBlock.ns18374.oracleGeneral.zst LRU cache size    31464, 2425905 req, miss ratio 0.3022, byte miss ratio 0.3022
result/tencentBlock.ns18374.oracleGeneral.zst LRU cache size    62929, 2425905 req, miss ratio 0.2428, byte miss ratio 0.2428
result/tencentBlock.ns18374.oracleGeneral.zst LRU cache size   125858, 2425905 req, miss ratio 0.1585, byte miss ratio 0.1585
result/tencentBlock.ns18374.oracleGeneral.zst LRU cache size   251716, 2425905 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns18374.oracleGeneral.zst clock2 cache size      314, 2425905 req, miss ratio 0.5449, byte miss ratio 0.5449
result/tencentBlock.ns18374.oracleGeneral.zst clock2 cache size      943, 2425905 req, miss ratio 0.4869, byte miss ratio 0.4869
result/tencentBlock.ns18374.oracleGeneral.zst clock2 cache size     3146, 2425905 req, miss ratio 0.3873, byte miss ratio 0.3873
result/tencentBlock.ns18374.oracleGeneral.zst clock2 cache size     9439, 2425905 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns18374.oracleGeneral.zst clock2 cache size    31464, 2425905 req, miss ratio 0.2993, byte miss ratio 0.2993
result/tencentBlock.ns18374.oracleGeneral.zst clock2 cache size    62929, 2425905 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns18374.oracleGeneral.zst clock2 cache size   125858, 2425905 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns18374.oracleGeneral.zst clock2 cache size   251716, 2425905 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns18374.oracleGeneral.zst ARC cache size      314, 2425905 req, miss ratio 0.5315, byte miss ratio 0.5315
result/tencentBlock.ns18374.oracleGeneral.zst ARC cache size      943, 2425905 req, miss ratio 0.4601, byte miss ratio 0.4601
result/tencentBlock.ns18374.oracleGeneral.zst ARC cache size     3146, 2425905 req, miss ratio 0.3647, byte miss ratio 0.3647
result/tencentBlock.ns18374.oracleGeneral.zst ARC cache size     9439, 2425905 req, miss ratio 0.3487, byte miss ratio 0.3487
result/tencentBlock.ns18374.oracleGeneral.zst ARC cache size    31464, 2425905 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns18374.oracleGeneral.zst ARC cache size    62929, 2425905 req, miss ratio 0.2283, byte miss ratio 0.2283
result/tencentBlock.ns18374.oracleGeneral.zst ARC cache size   125858, 2425905 req, miss ratio 0.1509, byte miss ratio 0.1509
result/tencentBlock.ns18374.oracleGeneral.zst ARC cache size   251716, 2425905 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-1 cache size      314, 2425905 req, miss ratio 0.5436, byte miss ratio 0.5436
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-1 cache size      943, 2425905 req, miss ratio 0.4463, byte miss ratio 0.4463
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-1 cache size     3146, 2425905 req, miss ratio 0.3641, byte miss ratio 0.3641
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-1 cache size     9439, 2425905 req, miss ratio 0.3467, byte miss ratio 0.3467
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-1 cache size    31464, 2425905 req, miss ratio 0.2900, byte miss ratio 0.2900
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-1 cache size    62929, 2425905 req, miss ratio 0.2304, byte miss ratio 0.2304
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-1 cache size   125858, 2425905 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-1 cache size   251716, 2425905 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns18374.oracleGeneral.zst LIRS cache size      314, 2425905 req, miss ratio 0.5592, byte miss ratio 0.5592
result/tencentBlock.ns18374.oracleGeneral.zst LIRS cache size      943, 2425905 req, miss ratio 0.4738, byte miss ratio 0.4738
result/tencentBlock.ns18374.oracleGeneral.zst LIRS cache size     3146, 2425905 req, miss ratio 0.3775, byte miss ratio 0.3775
result/tencentBlock.ns18374.oracleGeneral.zst LIRS cache size     9439, 2425905 req, miss ratio 0.3480, byte miss ratio 0.3480
result/tencentBlock.ns18374.oracleGeneral.zst LIRS cache size    31464, 2425905 req, miss ratio 0.2882, byte miss ratio 0.2882
result/tencentBlock.ns18374.oracleGeneral.zst LIRS cache size    62929, 2425905 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns18374.oracleGeneral.zst LIRS cache size   125858, 2425905 req, miss ratio 0.1558, byte miss ratio 0.1558
result/tencentBlock.ns18374.oracleGeneral.zst LIRS cache size   251716, 2425905 req, miss ratio 0.1342, byte miss ratio 0.1342
result/tencentBlock.ns18374.oracleGeneral.zst LeCaR cache size      314, 2425905 req, miss ratio 0.5463, byte miss ratio 0.5463
result/tencentBlock.ns18374.oracleGeneral.zst LeCaR cache size      943, 2425905 req, miss ratio 0.4882, byte miss ratio 0.4882
result/tencentBlock.ns18374.oracleGeneral.zst LeCaR cache size     3146, 2425905 req, miss ratio 0.3845, byte miss ratio 0.3845
result/tencentBlock.ns18374.oracleGeneral.zst LeCaR cache size     9439, 2425905 req, miss ratio 0.3549, byte miss ratio 0.3549
result/tencentBlock.ns18374.oracleGeneral.zst LeCaR cache size    31464, 2425905 req, miss ratio 0.2967, byte miss ratio 0.2967
result/tencentBlock.ns18374.oracleGeneral.zst LeCaR cache size    62929, 2425905 req, miss ratio 0.2410, byte miss ratio 0.2410
result/tencentBlock.ns18374.oracleGeneral.zst LeCaR cache size   125858, 2425905 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns18374.oracleGeneral.zst LeCaR cache size   251716, 2425905 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns18374.oracleGeneral.zst LHD cache size      314, 2425905 req, miss ratio 0.5456, byte miss ratio 0.5456
result/tencentBlock.ns18374.oracleGeneral.zst LHD cache size      943, 2425905 req, miss ratio 0.4838, byte miss ratio 0.4838
result/tencentBlock.ns18374.oracleGeneral.zst LHD cache size     3146, 2425905 req, miss ratio 0.3867, byte miss ratio 0.3867
result/tencentBlock.ns18374.oracleGeneral.zst LHD cache size     9439, 2425905 req, miss ratio 0.3522, byte miss ratio 0.3522
result/tencentBlock.ns18374.oracleGeneral.zst LHD cache size    31464, 2425905 req, miss ratio 0.3006, byte miss ratio 0.3006
result/tencentBlock.ns18374.oracleGeneral.zst LHD cache size    62929, 2425905 req, miss ratio 0.2425, byte miss ratio 0.2425
result/tencentBlock.ns18374.oracleGeneral.zst LHD cache size   125858, 2425905 req, miss ratio 0.1550, byte miss ratio 0.1550
result/tencentBlock.ns18374.oracleGeneral.zst LHD cache size   251716, 2425905 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns18374.oracleGeneral.zst FIFO cache size      314, 2425905 req, miss ratio 0.6552, byte miss ratio 0.6552
result/tencentBlock.ns18374.oracleGeneral.zst FIFO cache size      943, 2425905 req, miss ratio 0.5330, byte miss ratio 0.5330
result/tencentBlock.ns18374.oracleGeneral.zst FIFO cache size     3146, 2425905 req, miss ratio 0.4409, byte miss ratio 0.4409
result/tencentBlock.ns18374.oracleGeneral.zst FIFO cache size     9439, 2425905 req, miss ratio 0.3858, byte miss ratio 0.3858
result/tencentBlock.ns18374.oracleGeneral.zst FIFO cache size    31464, 2425905 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns18374.oracleGeneral.zst FIFO cache size    62929, 2425905 req, miss ratio 0.2512, byte miss ratio 0.2512
result/tencentBlock.ns18374.oracleGeneral.zst FIFO cache size   125858, 2425905 req, miss ratio 0.1875, byte miss ratio 0.1875
result/tencentBlock.ns18374.oracleGeneral.zst FIFO cache size   251716, 2425905 req, miss ratio 0.1380, byte miss ratio 0.1380
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-d-1 cache size      314, 2425905 req, miss ratio 0.5303, byte miss ratio 0.5303
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-d-1 cache size      943, 2425905 req, miss ratio 0.4465, byte miss ratio 0.4465
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-d-1 cache size     3146, 2425905 req, miss ratio 0.3640, byte miss ratio 0.3640
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-d-1 cache size     9439, 2425905 req, miss ratio 0.3467, byte miss ratio 0.3467
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-d-1 cache size    31464, 2425905 req, miss ratio 0.2899, byte miss ratio 0.2899
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-d-1 cache size    62929, 2425905 req, miss ratio 0.2307, byte miss ratio 0.2307
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-d-1 cache size   125858, 2425905 req, miss ratio 0.1516, byte miss ratio 0.1516
result/tencentBlock.ns18374.oracleGeneral.zst S3FIFO-d-1 cache size   251716, 2425905 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns18374.oracleGeneral.zst LRB cache size      314, 2425905 req, miss ratio 0.5547, byte miss ratio 0.5547
result/tencentBlock.ns18374.oracleGeneral.zst LRB cache size      943, 2425905 req, miss ratio 0.4429, byte miss ratio 0.4429
result/tencentBlock.ns18374.oracleGeneral.zst LRB cache size     3146, 2425905 req, miss ratio 0.3756, byte miss ratio 0.3756
result/tencentBlock.ns18374.oracleGeneral.zst LRB cache size     9439, 2425905 req, miss ratio 0.3441, byte miss ratio 0.3441
result/tencentBlock.ns18374.oracleGeneral.zst LRB cache size    31464, 2425905 req, miss ratio 0.2852, byte miss ratio 0.2852
result/tencentBlock.ns18374.oracleGeneral.zst LRB cache size    62929, 2425905 req, miss ratio 0.2162, byte miss ratio 0.2162
result/tencentBlock.ns18374.oracleGeneral.zst LRB cache size   125858, 2425905 req, miss ratio 0.1565, byte miss ratio 0.1565
result/tencentBlock.ns18374.oracleGeneral.zst LRB cache size   251716, 2425905 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns18374.oracleGeneral.zst S4LRU(25:25:25:25) cache size      314, 2425905 req, miss ratio 0.5793, byte miss ratio 0.5793
result/tencentBlock.ns18374.oracleGeneral.zst S4LRU(25:25:25:25) cache size      943, 2425905 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns18374.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3146, 2425905 req, miss ratio 0.3661, byte miss ratio 0.3661
result/tencentBlock.ns18374.oracleGeneral.zst S4LRU(25:25:25:25) cache size     9439, 2425905 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns18374.oracleGeneral.zst S4LRU(25:25:25:25) cache size    31464, 2425905 req, miss ratio 0.3073, byte miss ratio 0.3073
result/tencentBlock.ns18374.oracleGeneral.zst S4LRU(25:25:25:25) cache size    62929, 2425905 req, miss ratio 0.2368, byte miss ratio 0.2368
result/tencentBlock.ns18374.oracleGeneral.zst S4LRU(25:25:25:25) cache size   125858, 2425905 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns18374.oracleGeneral.zst S4LRU(25:25:25:25) cache size   251716, 2425905 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns18374.oracleGeneral.zst B-LRU cache size      314, 2425905 req, miss ratio 0.5795, byte miss ratio 0.5795
result/tencentBlock.ns18374.oracleGeneral.zst B-LRU cache size      943, 2425905 req, miss ratio 0.5142, byte miss ratio 0.5142
result/tencentBlock.ns18374.oracleGeneral.zst B-LRU cache size     3146, 2425905 req, miss ratio 0.4309, byte miss ratio 0.4309
result/tencentBlock.ns18374.oracleGeneral.zst B-LRU cache size     9439, 2425905 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns18374.oracleGeneral.zst B-LRU cache size    31464, 2425905 req, miss ratio 0.3432, byte miss ratio 0.3432
result/tencentBlock.ns18374.oracleGeneral.zst B-LRU cache size    62929, 2425905 req, miss ratio 0.2713, byte miss ratio 0.2713
result/tencentBlock.ns18374.oracleGeneral.zst B-LRU cache size   125858, 2425905 req, miss ratio 0.2193, byte miss ratio 0.2193
result/tencentBlock.ns18374.oracleGeneral.zst B-LRU cache size   251716, 2425905 req, miss ratio 0.2159, byte miss ratio 0.2159
result/tencentBlock.ns18374.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      314, 2425905 req, miss ratio 0.5862, byte miss ratio 0.5862
result/tencentBlock.ns18374.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      943, 2425905 req, miss ratio 0.4964, byte miss ratio 0.4964
result/tencentBlock.ns18374.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3146, 2425905 req, miss ratio 0.4027, byte miss ratio 0.4027
result/tencentBlock.ns18374.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     9439, 2425905 req, miss ratio 0.3602, byte miss ratio 0.3602
result/tencentBlock.ns18374.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    31464, 2425905 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns18374.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    62929, 2425905 req, miss ratio 0.2644, byte miss ratio 0.2644
result/tencentBlock.ns18374.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   125858, 2425905 req, miss ratio 0.1750, byte miss ratio 0.1750
result/tencentBlock.ns18374.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   251716, 2425905 req, miss ratio 0.1396, byte miss ratio 0.1396
result/tencentBlock.ns18374.oracleGeneral.zst TwoQ cache size      314, 2425905 req, miss ratio 0.5336, byte miss ratio 0.5336
