result/tencentBlock.ns20106.oracleGeneral.zst LRU cache size      476, 4005445 req, miss ratio 0.5271, byte miss ratio 0.5271
result/tencentBlock.ns20106.oracleGeneral.zst LRU cache size     1428, 4005445 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns20106.oracleGeneral.zst LRU cache size     4762, 4005445 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns20106.oracleGeneral.zst LRU cache size    14286, 4005445 req, miss ratio 0.2862, byte miss ratio 0.2862
result/tencentBlock.ns20106.oracleGeneral.zst LRU cache size    47621, 4005445 req, miss ratio 0.2285, byte miss ratio 0.2285
result/tencentBlock.ns20106.oracleGeneral.zst LRU cache size    95243, 4005445 req, miss ratio 0.1765, byte miss ratio 0.1765
result/tencentBlock.ns20106.oracleGeneral.zst LRU cache size   190487, 4005445 req, miss ratio 0.1313, byte miss ratio 0.1313
result/tencentBlock.ns20106.oracleGeneral.zst LRU cache size   380974, 4005445 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns20106.oracleGeneral.zst LeCaR cache size      476, 4005445 req, miss ratio 0.5229, byte miss ratio 0.5229
result/tencentBlock.ns20106.oracleGeneral.zst LeCaR cache size     1428, 4005445 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns20106.oracleGeneral.zst LeCaR cache size     4762, 4005445 req, miss ratio 0.3121, byte miss ratio 0.3121
result/tencentBlock.ns20106.oracleGeneral.zst LeCaR cache size    14286, 4005445 req, miss ratio 0.2859, byte miss ratio 0.2859
result/tencentBlock.ns20106.oracleGeneral.zst LeCaR cache size    47621, 4005445 req, miss ratio 0.2276, byte miss ratio 0.2276
result/tencentBlock.ns20106.oracleGeneral.zst LeCaR cache size    95243, 4005445 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns20106.oracleGeneral.zst LeCaR cache size   190487, 4005445 req, miss ratio 0.1310, byte miss ratio 0.1310
result/tencentBlock.ns20106.oracleGeneral.zst LeCaR cache size   380974, 4005445 req, miss ratio 0.1198, byte miss ratio 0.1198
result/tencentBlock.ns20106.oracleGeneral.zst Clock cache size      476, 4005445 req, miss ratio 0.5259, byte miss ratio 0.5259
result/tencentBlock.ns20106.oracleGeneral.zst Clock cache size     1428, 4005445 req, miss ratio 0.4251, byte miss ratio 0.4251
result/tencentBlock.ns20106.oracleGeneral.zst Clock cache size     4762, 4005445 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns20106.oracleGeneral.zst Clock cache size    14286, 4005445 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns20106.oracleGeneral.zst Clock cache size    47621, 4005445 req, miss ratio 0.2332, byte miss ratio 0.2332
result/tencentBlock.ns20106.oracleGeneral.zst Clock cache size    95243, 4005445 req, miss ratio 0.1959, byte miss ratio 0.1959
