result/tencentBlock.ns5641.oracleGeneral.zst clock2 cache size      114, 5020404 req, miss ratio 0.7398, byte miss ratio 0.7398
result/tencentBlock.ns5641.oracleGeneral.zst clock2 cache size      343, 5020404 req, miss ratio 0.5667, byte miss ratio 0.5667
result/tencentBlock.ns5641.oracleGeneral.zst clock2 cache size     1144, 5020404 req, miss ratio 0.2735, byte miss ratio 0.2735
result/tencentBlock.ns5641.oracleGeneral.zst clock2 cache size     3433, 5020404 req, miss ratio 0.2338, byte miss ratio 0.2338
result/tencentBlock.ns5641.oracleGeneral.zst clock2 cache size    11446, 5020404 req, miss ratio 0.1974, byte miss ratio 0.1974
result/tencentBlock.ns5641.oracleGeneral.zst clock2 cache size    22892, 5020404 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns5641.oracleGeneral.zst clock2 cache size    45784, 5020404 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns5641.oracleGeneral.zst clock2 cache size    91568, 5020404 req, miss ratio 0.0271, byte miss ratio 0.0271
result/tencentBlock.ns5641.oracleGeneral.zst S3FIFO-1 cache size      114, 5020404 req, miss ratio 0.6336, byte miss ratio 0.6336
result/tencentBlock.ns5641.oracleGeneral.zst S3FIFO-1 cache size      343, 5020404 req, miss ratio 0.4486, byte miss ratio 0.4486
result/tencentBlock.ns5641.oracleGeneral.zst S3FIFO-1 cache size     1144, 5020404 req, miss ratio 0.2380, byte miss ratio 0.2380
result/tencentBlock.ns5641.oracleGeneral.zst S3FIFO-1 cache size     3433, 5020404 req, miss ratio 0.2050, byte miss ratio 0.2050
result/tencentBlock.ns5641.oracleGeneral.zst S3FIFO-1 cache size    11446, 5020404 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns5641.oracleGeneral.zst S3FIFO-1 cache size    22892, 5020404 req, miss ratio 0.0977, byte miss ratio 0.0977
result/tencentBlock.ns5641.oracleGeneral.zst S3FIFO-1 cache size    45784, 5020404 req, miss ratio 0.0809, byte miss ratio 0.0809
result/tencentBlock.ns5641.oracleGeneral.zst S3FIFO-1 cache size    91568, 5020404 req, miss ratio 0.0263, byte miss ratio 0.0263
result/tencentBlock.ns5641.oracleGeneral.zst FIFO cache size      114, 5020404 req, miss ratio 0.7774, byte miss ratio 0.7774
result/tencentBlock.ns5641.oracleGeneral.zst FIFO cache size      343, 5020404 req, miss ratio 0.6192, byte miss ratio 0.6192
result/tencentBlock.ns5641.oracleGeneral.zst FIFO cache size     1144, 5020404 req, miss ratio 0.3039, byte miss ratio 0.3039
result/tencentBlock.ns5641.oracleGeneral.zst FIFO cache size     3433, 5020404 req, miss ratio 0.2557, byte miss ratio 0.2557
result/tencentBlock.ns5641.oracleGeneral.zst FIFO cache size    11446, 5020404 req, miss ratio 0.1959, byte miss ratio 0.1959
result/tencentBlock.ns5641.oracleGeneral.zst FIFO cache size    22892, 5020404 req, miss ratio 0.1420, byte miss ratio 0.1420
result/tencentBlock.ns5641.oracleGeneral.zst FIFO cache size    45784, 5020404 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns5641.oracleGeneral.zst FIFO cache size    91568, 5020404 req, miss ratio 0.0352, byte miss ratio 0.0352
result/tencentBlock.ns5641.oracleGeneral.zst Clock cache size      114, 5020404 req, miss ratio 0.7379, byte miss ratio 0.7379
result/tencentBlock.ns5641.oracleGeneral.zst Clock cache size      343, 5020404 req, miss ratio 0.5743, byte miss ratio 0.5743
result/tencentBlock.ns5641.oracleGeneral.zst Clock cache size     1144, 5020404 req, miss ratio 0.2760, byte miss ratio 0.2760
result/tencentBlock.ns5641.oracleGeneral.zst Clock cache size     3433, 5020404 req, miss ratio 0.2367, byte miss ratio 0.2367
result/tencentBlock.ns5641.oracleGeneral.zst Clock cache size    11446, 5020404 req, miss ratio 0.1961, byte miss ratio 0.1961
result/tencentBlock.ns5641.oracleGeneral.zst Clock cache size    22892, 5020404 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns5641.oracleGeneral.zst Clock cache size    45784, 5020404 req, miss ratio 0.0898, byte miss ratio 0.0898
result/tencentBlock.ns5641.oracleGeneral.zst Clock cache size    91568, 5020404 req, miss ratio 0.0264, byte miss ratio 0.0264
result/tencentBlock.ns5641.oracleGeneral.zst LHD cache size      114, 5020404 req, miss ratio 0.6669, byte miss ratio 0.6669
result/tencentBlock.ns5641.oracleGeneral.zst LHD cache size      343, 5020404 req, miss ratio 0.4147, byte miss ratio 0.4147
result/tencentBlock.ns5641.oracleGeneral.zst LHD cache size     1144, 5020404 req, miss ratio 0.2555, byte miss ratio 0.2555
result/tencentBlock.ns5641.oracleGeneral.zst LHD cache size     3433, 5020404 req, miss ratio 0.2299, byte miss ratio 0.2299
result/tencentBlock.ns5641.oracleGeneral.zst LHD cache size    11446, 5020404 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns5641.oracleGeneral.zst LHD cache size    22892, 5020404 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns5641.oracleGeneral.zst LHD cache size    45784, 5020404 req, miss ratio 0.0773, byte miss ratio 0.0773
result/tencentBlock.ns5641.oracleGeneral.zst LHD cache size    91568, 5020404 req, miss ratio 0.0287, byte miss ratio 0.0287
result/tencentBlock.ns5641.oracleGeneral.zst Cacheus cache size      114, 5020404 req, miss ratio 0.6202, byte miss ratio 0.6202
result/tencentBlock.ns5641.oracleGeneral.zst Cacheus cache size      343, 5020404 req, miss ratio 0.5636, byte miss ratio 0.5636
result/tencentBlock.ns5641.oracleGeneral.zst Cacheus cache size     1144, 5020404 req, miss ratio 0.2472, byte miss ratio 0.2472
result/tencentBlock.ns5641.oracleGeneral.zst Cacheus cache size     3433, 5020404 req, miss ratio 0.2180, byte miss ratio 0.2180
result/tencentBlock.ns5641.oracleGeneral.zst Cacheus cache size    11446, 5020404 req, miss ratio 0.1568, byte miss ratio 0.1568
result/tencentBlock.ns5641.oracleGeneral.zst Cacheus cache size    22892, 5020404 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns5641.oracleGeneral.zst Cacheus cache size    45784, 5020404 req, miss ratio 0.0748, byte miss ratio 0.0748
result/tencentBlock.ns5641.oracleGeneral.zst Cacheus cache size    91568, 5020404 req, miss ratio 0.0268, byte miss ratio 0.0268
result/tencentBlock.ns5641.oracleGeneral.zst ARC cache size      114, 5020404 req, miss ratio 0.6319, byte miss ratio 0.6319
result/tencentBlock.ns5641.oracleGeneral.zst ARC cache size      343, 5020404 req, miss ratio 0.4836, byte miss ratio 0.4836
result/tencentBlock.ns5641.oracleGeneral.zst ARC cache size     1144, 5020404 req, miss ratio 0.2381, byte miss ratio 0.2381
result/tencentBlock.ns5641.oracleGeneral.zst ARC cache size     3433, 5020404 req, miss ratio 0.2052, byte miss ratio 0.2052
result/tencentBlock.ns5641.oracleGeneral.zst ARC cache size    11446, 5020404 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns5641.oracleGeneral.zst ARC cache size    22892, 5020404 req, miss ratio 0.0968, byte miss ratio 0.0968
