result/tencentBlock.ns8729.oracleGeneral.zst FIFO cache size      180, 1563513 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns8729.oracleGeneral.zst FIFO cache size      541, 1563513 req, miss ratio 0.4821, byte miss ratio 0.4821
result/tencentBlock.ns8729.oracleGeneral.zst FIFO cache size     1805, 1563513 req, miss ratio 0.4608, byte miss ratio 0.4608
result/tencentBlock.ns8729.oracleGeneral.zst FIFO cache size     5415, 1563513 req, miss ratio 0.4529, byte miss ratio 0.4529
result/tencentBlock.ns8729.oracleGeneral.zst FIFO cache size    18052, 1563513 req, miss ratio 0.4133, byte miss ratio 0.4133
result/tencentBlock.ns8729.oracleGeneral.zst FIFO cache size    36105, 1563513 req, miss ratio 0.3802, byte miss ratio 0.3802
result/tencentBlock.ns8729.oracleGeneral.zst FIFO cache size    72210, 1563513 req, miss ratio 0.2569, byte miss ratio 0.2569
result/tencentBlock.ns8729.oracleGeneral.zst FIFO cache size   144420, 1563513 req, miss ratio 0.1458, byte miss ratio 0.1458
result/tencentBlock.ns8729.oracleGeneral.zst LHD cache size      180, 1563513 req, miss ratio 0.4852, byte miss ratio 0.4852
result/tencentBlock.ns8729.oracleGeneral.zst LHD cache size      541, 1563513 req, miss ratio 0.4582, byte miss ratio 0.4582
result/tencentBlock.ns8729.oracleGeneral.zst LHD cache size     1805, 1563513 req, miss ratio 0.4502, byte miss ratio 0.4502
result/tencentBlock.ns8729.oracleGeneral.zst LHD cache size     5415, 1563513 req, miss ratio 0.4486, byte miss ratio 0.4486
result/tencentBlock.ns8729.oracleGeneral.zst LHD cache size    18052, 1563513 req, miss ratio 0.4067, byte miss ratio 0.4067
result/tencentBlock.ns8729.oracleGeneral.zst LHD cache size    36105, 1563513 req, miss ratio 0.3515, byte miss ratio 0.3515
result/tencentBlock.ns8729.oracleGeneral.zst LHD cache size    72210, 1563513 req, miss ratio 0.2462, byte miss ratio 0.2462
result/tencentBlock.ns8729.oracleGeneral.zst LHD cache size   144420, 1563513 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns8729.oracleGeneral.zst clock2 cache size      180, 1563513 req, miss ratio 0.4748, byte miss ratio 0.4748
result/tencentBlock.ns8729.oracleGeneral.zst clock2 cache size      541, 1563513 req, miss ratio 0.4589, byte miss ratio 0.4589
result/tencentBlock.ns8729.oracleGeneral.zst clock2 cache size     1805, 1563513 req, miss ratio 0.4505, byte miss ratio 0.4505
result/tencentBlock.ns8729.oracleGeneral.zst clock2 cache size     5415, 1563513 req, miss ratio 0.4487, byte miss ratio 0.4487
result/tencentBlock.ns8729.oracleGeneral.zst clock2 cache size    18052, 1563513 req, miss ratio 0.4455, byte miss ratio 0.4455
result/tencentBlock.ns8729.oracleGeneral.zst clock2 cache size    36105, 1563513 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns8729.oracleGeneral.zst clock2 cache size    72210, 1563513 req, miss ratio 0.3121, byte miss ratio 0.3121
result/tencentBlock.ns8729.oracleGeneral.zst clock2 cache size   144420, 1563513 req, miss ratio 0.1263, byte miss ratio 0.1263
result/tencentBlock.ns8729.oracleGeneral.zst LeCaR cache size      180, 1563513 req, miss ratio 0.4732, byte miss ratio 0.4732
result/tencentBlock.ns8729.oracleGeneral.zst LeCaR cache size      541, 1563513 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns8729.oracleGeneral.zst LeCaR cache size     1805, 1563513 req, miss ratio 0.4501, byte miss ratio 0.4501
result/tencentBlock.ns8729.oracleGeneral.zst LeCaR cache size     5415, 1563513 req, miss ratio 0.4487, byte miss ratio 0.4487
result/tencentBlock.ns8729.oracleGeneral.zst LeCaR cache size    18052, 1563513 req, miss ratio 0.4097, byte miss ratio 0.4097
result/tencentBlock.ns8729.oracleGeneral.zst LeCaR cache size    36105, 1563513 req, miss ratio 0.3648, byte miss ratio 0.3648
result/tencentBlock.ns8729.oracleGeneral.zst LeCaR cache size    72210, 1563513 req, miss ratio 0.2520, byte miss ratio 0.2520
result/tencentBlock.ns8729.oracleGeneral.zst LeCaR cache size   144420, 1563513 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns8729.oracleGeneral.zst Clock cache size      180, 1563513 req, miss ratio 0.4749, byte miss ratio 0.4749
result/tencentBlock.ns8729.oracleGeneral.zst Clock cache size      541, 1563513 req, miss ratio 0.4582, byte miss ratio 0.4582
result/tencentBlock.ns8729.oracleGeneral.zst Clock cache size     1805, 1563513 req, miss ratio 0.4508, byte miss ratio 0.4508
result/tencentBlock.ns8729.oracleGeneral.zst Clock cache size     5415, 1563513 req, miss ratio 0.4487, byte miss ratio 0.4487
result/tencentBlock.ns8729.oracleGeneral.zst Clock cache size    18052, 1563513 req, miss ratio 0.4295, byte miss ratio 0.4295
result/tencentBlock.ns8729.oracleGeneral.zst Clock cache size    36105, 1563513 req, miss ratio 0.3788, byte miss ratio 0.3788
result/tencentBlock.ns8729.oracleGeneral.zst Clock cache size    72210, 1563513 req, miss ratio 0.2852, byte miss ratio 0.2852
