result/tencentBlock.ns1859.oracleGeneral.zst LeCaR cache size      181, 4271571 req, miss ratio 0.6609, byte miss ratio 0.6609
result/tencentBlock.ns1859.oracleGeneral.zst LeCaR cache size      544, 4271571 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns1859.oracleGeneral.zst LeCaR cache size     1815, 4271571 req, miss ratio 0.1921, byte miss ratio 0.1921
result/tencentBlock.ns1859.oracleGeneral.zst LeCaR cache size     5445, 4271571 req, miss ratio 0.1343, byte miss ratio 0.1343
result/tencentBlock.ns1859.oracleGeneral.zst LeCaR cache size    18153, 4271571 req, miss ratio 0.1051, byte miss ratio 0.1051
result/tencentBlock.ns1859.oracleGeneral.zst LeCaR cache size    36306, 4271571 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns1859.oracleGeneral.zst LeCaR cache size    72612, 4271571 req, miss ratio 0.0605, byte miss ratio 0.0605
result/tencentBlock.ns1859.oracleGeneral.zst LeCaR cache size   145224, 4271571 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns1859.oracleGeneral.zst LHD cache size      181, 4271571 req, miss ratio 0.6085, byte miss ratio 0.6085
result/tencentBlock.ns1859.oracleGeneral.zst LHD cache size      544, 4271571 req, miss ratio 0.3940, byte miss ratio 0.3940
result/tencentBlock.ns1859.oracleGeneral.zst LHD cache size     1815, 4271571 req, miss ratio 0.1915, byte miss ratio 0.1915
result/tencentBlock.ns1859.oracleGeneral.zst LHD cache size     5445, 4271571 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns1859.oracleGeneral.zst LHD cache size    18153, 4271571 req, miss ratio 0.1043, byte miss ratio 0.1043
result/tencentBlock.ns1859.oracleGeneral.zst LHD cache size    36306, 4271571 req, miss ratio 0.0945, byte miss ratio 0.0945
result/tencentBlock.ns1859.oracleGeneral.zst LHD cache size    72612, 4271571 req, miss ratio 0.0729, byte miss ratio 0.0729
result/tencentBlock.ns1859.oracleGeneral.zst LHD cache size   145224, 4271571 req, miss ratio 0.0457, byte miss ratio 0.0457
result/tencentBlock.ns1859.oracleGeneral.zst S3FIFO-1 cache size      181, 4271571 req, miss ratio 0.5780, byte miss ratio 0.5780
result/tencentBlock.ns1859.oracleGeneral.zst S3FIFO-1 cache size      544, 4271571 req, miss ratio 0.3654, byte miss ratio 0.3654
result/tencentBlock.ns1859.oracleGeneral.zst S3FIFO-1 cache size     1815, 4271571 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns1859.oracleGeneral.zst S3FIFO-1 cache size     5445, 4271571 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns1859.oracleGeneral.zst S3FIFO-1 cache size    18153, 4271571 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns1859.oracleGeneral.zst S3FIFO-1 cache size    36306, 4271571 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns1859.oracleGeneral.zst S3FIFO-1 cache size    72612, 4271571 req, miss ratio 0.0649, byte miss ratio 0.0649
result/tencentBlock.ns1859.oracleGeneral.zst S3FIFO-1 cache size   145224, 4271571 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns1859.oracleGeneral.zst Clock cache size      181, 4271571 req, miss ratio 0.6834, byte miss ratio 0.6834
result/tencentBlock.ns1859.oracleGeneral.zst Clock cache size      544, 4271571 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns1859.oracleGeneral.zst Clock cache size     1815, 4271571 req, miss ratio 0.1993, byte miss ratio 0.1993
result/tencentBlock.ns1859.oracleGeneral.zst Clock cache size     5445, 4271571 req, miss ratio 0.1390, byte miss ratio 0.1390
result/tencentBlock.ns1859.oracleGeneral.zst Clock cache size    18153, 4271571 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns1859.oracleGeneral.zst Clock cache size    36306, 4271571 req, miss ratio 0.0958, byte miss ratio 0.0958
result/tencentBlock.ns1859.oracleGeneral.zst Clock cache size    72612, 4271571 req, miss ratio 0.0631, byte miss ratio 0.0631
result/tencentBlock.ns1859.oracleGeneral.zst Clock cache size   145224, 4271571 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns1859.oracleGeneral.zst FIFO cache size      181, 4271571 req, miss ratio 0.7224, byte miss ratio 0.7224
result/tencentBlock.ns1859.oracleGeneral.zst FIFO cache size      544, 4271571 req, miss ratio 0.4959, byte miss ratio 0.4959
result/tencentBlock.ns1859.oracleGeneral.zst FIFO cache size     1815, 4271571 req, miss ratio 0.2533, byte miss ratio 0.2533
result/tencentBlock.ns1859.oracleGeneral.zst FIFO cache size     5445, 4271571 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns1859.oracleGeneral.zst FIFO cache size    18153, 4271571 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns1859.oracleGeneral.zst FIFO cache size    36306, 4271571 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns1859.oracleGeneral.zst FIFO cache size    72612, 4271571 req, miss ratio 0.0691, byte miss ratio 0.0691
result/tencentBlock.ns1859.oracleGeneral.zst FIFO cache size   145224, 4271571 req, miss ratio 0.0501, byte miss ratio 0.0501
result/tencentBlock.ns1859.oracleGeneral.zst LRU cache size      181, 4271571 req, miss ratio 0.6929, byte miss ratio 0.6929
result/tencentBlock.ns1859.oracleGeneral.zst LRU cache size      544, 4271571 req, miss ratio 0.4456, byte miss ratio 0.4456
result/tencentBlock.ns1859.oracleGeneral.zst LRU cache size     1815, 4271571 req, miss ratio 0.2034, byte miss ratio 0.2034
result/tencentBlock.ns1859.oracleGeneral.zst LRU cache size     5445, 4271571 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns1859.oracleGeneral.zst LRU cache size    18153, 4271571 req, miss ratio 0.1062, byte miss ratio 0.1062
result/tencentBlock.ns1859.oracleGeneral.zst LRU cache size    36306, 4271571 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns1859.oracleGeneral.zst LRU cache size    72612, 4271571 req, miss ratio 0.0583, byte miss ratio 0.0583
result/tencentBlock.ns1859.oracleGeneral.zst LRU cache size   145224, 4271571 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns1859.oracleGeneral.zst clock2 cache size      181, 4271571 req, miss ratio 0.6776, byte miss ratio 0.6776
result/tencentBlock.ns1859.oracleGeneral.zst clock2 cache size      544, 4271571 req, miss ratio 0.4124, byte miss ratio 0.4124
result/tencentBlock.ns1859.oracleGeneral.zst clock2 cache size     1815, 4271571 req, miss ratio 0.1930, byte miss ratio 0.1930
result/tencentBlock.ns1859.oracleGeneral.zst clock2 cache size     5445, 4271571 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns1859.oracleGeneral.zst clock2 cache size    18153, 4271571 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns1859.oracleGeneral.zst clock2 cache size    36306, 4271571 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns1859.oracleGeneral.zst clock2 cache size    72612, 4271571 req, miss ratio 0.0826, byte miss ratio 0.0826
