result/tencentBlock.ns9625.oracleGeneral.zst S3FIFO-1 cache size      133, 2859479 req, miss ratio 0.3956, byte miss ratio 0.3956
result/tencentBlock.ns9625.oracleGeneral.zst S3FIFO-1 cache size      400, 2859479 req, miss ratio 0.3455, byte miss ratio 0.3455
result/tencentBlock.ns9625.oracleGeneral.zst S3FIFO-1 cache size     1334, 2859479 req, miss ratio 0.3085, byte miss ratio 0.3085
result/tencentBlock.ns9625.oracleGeneral.zst S3FIFO-1 cache size     4004, 2859479 req, miss ratio 0.2613, byte miss ratio 0.2613
result/tencentBlock.ns9625.oracleGeneral.zst S3FIFO-1 cache size    13348, 2859479 req, miss ratio 0.1547, byte miss ratio 0.1547
result/tencentBlock.ns9625.oracleGeneral.zst S3FIFO-1 cache size    26697, 2859479 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns9625.oracleGeneral.zst S3FIFO-1 cache size    53394, 2859479 req, miss ratio 0.0600, byte miss ratio 0.0600
result/tencentBlock.ns9625.oracleGeneral.zst S3FIFO-1 cache size   106789, 2859479 req, miss ratio 0.0474, byte miss ratio 0.0474
result/tencentBlock.ns9625.oracleGeneral.zst ARC cache size      133, 2859479 req, miss ratio 0.3925, byte miss ratio 0.3925
result/tencentBlock.ns9625.oracleGeneral.zst ARC cache size      400, 2859479 req, miss ratio 0.3451, byte miss ratio 0.3451
result/tencentBlock.ns9625.oracleGeneral.zst ARC cache size     1334, 2859479 req, miss ratio 0.3081, byte miss ratio 0.3081
result/tencentBlock.ns9625.oracleGeneral.zst ARC cache size     4004, 2859479 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns9625.oracleGeneral.zst ARC cache size    13348, 2859479 req, miss ratio 0.1778, byte miss ratio 0.1778
result/tencentBlock.ns9625.oracleGeneral.zst ARC cache size    26697, 2859479 req, miss ratio 0.0910, byte miss ratio 0.0910
result/tencentBlock.ns9625.oracleGeneral.zst ARC cache size    53394, 2859479 req, miss ratio 0.0595, byte miss ratio 0.0595
result/tencentBlock.ns9625.oracleGeneral.zst ARC cache size   106789, 2859479 req, miss ratio 0.0474, byte miss ratio 0.0474
result/tencentBlock.ns9625.oracleGeneral.zst LeCaR cache size      133, 2859479 req, miss ratio 0.4079, byte miss ratio 0.4079
result/tencentBlock.ns9625.oracleGeneral.zst LeCaR cache size      400, 2859479 req, miss ratio 0.3652, byte miss ratio 0.3652
result/tencentBlock.ns9625.oracleGeneral.zst LeCaR cache size     1334, 2859479 req, miss ratio 0.3269, byte miss ratio 0.3269
result/tencentBlock.ns9625.oracleGeneral.zst LeCaR cache size     4004, 2859479 req, miss ratio 0.2915, byte miss ratio 0.2915
result/tencentBlock.ns9625.oracleGeneral.zst LeCaR cache size    13348, 2859479 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns9625.oracleGeneral.zst LeCaR cache size    26697, 2859479 req, miss ratio 0.0947, byte miss ratio 0.0947
result/tencentBlock.ns9625.oracleGeneral.zst LeCaR cache size    53394, 2859479 req, miss ratio 0.0561, byte miss ratio 0.0561
result/tencentBlock.ns9625.oracleGeneral.zst LeCaR cache size   106789, 2859479 req, miss ratio 0.0470, byte miss ratio 0.0470
result/tencentBlock.ns9625.oracleGeneral.zst Clock cache size      133, 2859479 req, miss ratio 0.4134, byte miss ratio 0.4134
result/tencentBlock.ns9625.oracleGeneral.zst Clock cache size      400, 2859479 req, miss ratio 0.3724, byte miss ratio 0.3724
result/tencentBlock.ns9625.oracleGeneral.zst Clock cache size     1334, 2859479 req, miss ratio 0.3360, byte miss ratio 0.3360
