result/tencentBlock.ns2207.oracleGeneral.zst clock2 cache size      353, 3376041 req, miss ratio 0.5050, byte miss ratio 0.5050
result/tencentBlock.ns2207.oracleGeneral.zst clock2 cache size     1060, 3376041 req, miss ratio 0.4282, byte miss ratio 0.4282
result/tencentBlock.ns2207.oracleGeneral.zst clock2 cache size     3536, 3376041 req, miss ratio 0.3151, byte miss ratio 0.3151
result/tencentBlock.ns2207.oracleGeneral.zst clock2 cache size    10608, 3376041 req, miss ratio 0.2901, byte miss ratio 0.2901
result/tencentBlock.ns2207.oracleGeneral.zst clock2 cache size    35361, 3376041 req, miss ratio 0.2446, byte miss ratio 0.2446
result/tencentBlock.ns2207.oracleGeneral.zst clock2 cache size    70723, 3376041 req, miss ratio 0.2110, byte miss ratio 0.2110
result/tencentBlock.ns2207.oracleGeneral.zst clock2 cache size   141447, 3376041 req, miss ratio 0.1410, byte miss ratio 0.1410
result/tencentBlock.ns2207.oracleGeneral.zst clock2 cache size   282894, 3376041 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns2207.oracleGeneral.zst Clock cache size      353, 3376041 req, miss ratio 0.5038, byte miss ratio 0.5038
result/tencentBlock.ns2207.oracleGeneral.zst Clock cache size     1060, 3376041 req, miss ratio 0.4231, byte miss ratio 0.4231
result/tencentBlock.ns2207.oracleGeneral.zst Clock cache size     3536, 3376041 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns2207.oracleGeneral.zst Clock cache size    10608, 3376041 req, miss ratio 0.2890, byte miss ratio 0.2890
result/tencentBlock.ns2207.oracleGeneral.zst Clock cache size    35361, 3376041 req, miss ratio 0.2403, byte miss ratio 0.2403
result/tencentBlock.ns2207.oracleGeneral.zst Clock cache size    70723, 3376041 req, miss ratio 0.2034, byte miss ratio 0.2034
result/tencentBlock.ns2207.oracleGeneral.zst Clock cache size   141447, 3376041 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns2207.oracleGeneral.zst Clock cache size   282894, 3376041 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns2207.oracleGeneral.zst LIRS cache size      353, 3376041 req, miss ratio 0.5207, byte miss ratio 0.5207
result/tencentBlock.ns2207.oracleGeneral.zst LIRS cache size     1060, 3376041 req, miss ratio 0.4026, byte miss ratio 0.4026
result/tencentBlock.ns2207.oracleGeneral.zst LIRS cache size     3536, 3376041 req, miss ratio 0.3110, byte miss ratio 0.3110
result/tencentBlock.ns2207.oracleGeneral.zst LIRS cache size    10608, 3376041 req, miss ratio 0.2824, byte miss ratio 0.2824
result/tencentBlock.ns2207.oracleGeneral.zst LIRS cache size    35361, 3376041 req, miss ratio 0.2389, byte miss ratio 0.2389
result/tencentBlock.ns2207.oracleGeneral.zst LIRS cache size    70723, 3376041 req, miss ratio 0.1905, byte miss ratio 0.1905
result/tencentBlock.ns2207.oracleGeneral.zst LIRS cache size   141447, 3376041 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns2207.oracleGeneral.zst LIRS cache size   282894, 3376041 req, miss ratio 0.1081, byte miss ratio 0.1081
result/tencentBlock.ns2207.oracleGeneral.zst LeCaR cache size      353, 3376041 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns2207.oracleGeneral.zst LeCaR cache size     1060, 3376041 req, miss ratio 0.4220, byte miss ratio 0.4220
result/tencentBlock.ns2207.oracleGeneral.zst LeCaR cache size     3536, 3376041 req, miss ratio 0.3098, byte miss ratio 0.3098
result/tencentBlock.ns2207.oracleGeneral.zst LeCaR cache size    10608, 3376041 req, miss ratio 0.2880, byte miss ratio 0.2880
result/tencentBlock.ns2207.oracleGeneral.zst LeCaR cache size    35361, 3376041 req, miss ratio 0.2361, byte miss ratio 0.2361
result/tencentBlock.ns2207.oracleGeneral.zst LeCaR cache size    70723, 3376041 req, miss ratio 0.1779, byte miss ratio 0.1779
