result/tencentBlock.ns12670.oracleGeneral.zst ARC cache size      264, 2285555 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns12670.oracleGeneral.zst ARC cache size      793, 2285555 req, miss ratio 0.4642, byte miss ratio 0.4642
result/tencentBlock.ns12670.oracleGeneral.zst ARC cache size     2644, 2285555 req, miss ratio 0.3921, byte miss ratio 0.3921
result/tencentBlock.ns12670.oracleGeneral.zst ARC cache size     7934, 2285555 req, miss ratio 0.3777, byte miss ratio 0.3777
result/tencentBlock.ns12670.oracleGeneral.zst ARC cache size    26449, 2285555 req, miss ratio 0.3088, byte miss ratio 0.3088
result/tencentBlock.ns12670.oracleGeneral.zst ARC cache size    52899, 2285555 req, miss ratio 0.2488, byte miss ratio 0.2488
result/tencentBlock.ns12670.oracleGeneral.zst ARC cache size   105798, 2285555 req, miss ratio 0.1520, byte miss ratio 0.1520
result/tencentBlock.ns12670.oracleGeneral.zst ARC cache size   211596, 2285555 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns12670.oracleGeneral.zst LeCaR cache size      264, 2285555 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns12670.oracleGeneral.zst LeCaR cache size      793, 2285555 req, miss ratio 0.4785, byte miss ratio 0.4785
result/tencentBlock.ns12670.oracleGeneral.zst LeCaR cache size     2644, 2285555 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns12670.oracleGeneral.zst LeCaR cache size     7934, 2285555 req, miss ratio 0.3800, byte miss ratio 0.3800
result/tencentBlock.ns12670.oracleGeneral.zst LeCaR cache size    26449, 2285555 req, miss ratio 0.3185, byte miss ratio 0.3185
result/tencentBlock.ns12670.oracleGeneral.zst LeCaR cache size    52899, 2285555 req, miss ratio 0.2700, byte miss ratio 0.2700
result/tencentBlock.ns12670.oracleGeneral.zst LeCaR cache size   105798, 2285555 req, miss ratio 0.1502, byte miss ratio 0.1502
