result/tencentBlock.ns13230.oracleGeneral.zst ARC cache size      185, 1034332 req, miss ratio 0.5469, byte miss ratio 0.5469
result/tencentBlock.ns13230.oracleGeneral.zst ARC cache size      557, 1034332 req, miss ratio 0.5428, byte miss ratio 0.5428
result/tencentBlock.ns13230.oracleGeneral.zst ARC cache size     1857, 1034332 req, miss ratio 0.5404, byte miss ratio 0.5404
result/tencentBlock.ns13230.oracleGeneral.zst ARC cache size     5572, 1034332 req, miss ratio 0.5398, byte miss ratio 0.5398
result/tencentBlock.ns13230.oracleGeneral.zst ARC cache size    18575, 1034332 req, miss ratio 0.4995, byte miss ratio 0.4995
result/tencentBlock.ns13230.oracleGeneral.zst ARC cache size    37151, 1034332 req, miss ratio 0.4231, byte miss ratio 0.4231
result/tencentBlock.ns13230.oracleGeneral.zst ARC cache size    74303, 1034332 req, miss ratio 0.2649, byte miss ratio 0.2649
result/tencentBlock.ns13230.oracleGeneral.zst ARC cache size   148607, 1034332 req, miss ratio 0.1804, byte miss ratio 0.1804
result/tencentBlock.ns13230.oracleGeneral.zst LIRS cache size      185, 1034332 req, miss ratio 0.6241, byte miss ratio 0.6241
result/tencentBlock.ns13230.oracleGeneral.zst LIRS cache size      557, 1034332 req, miss ratio 0.5889, byte miss ratio 0.5889
result/tencentBlock.ns13230.oracleGeneral.zst LIRS cache size     1857, 1034332 req, miss ratio 0.5456, byte miss ratio 0.5456
result/tencentBlock.ns13230.oracleGeneral.zst LIRS cache size     5572, 1034332 req, miss ratio 0.5385, byte miss ratio 0.5385
result/tencentBlock.ns13230.oracleGeneral.zst LIRS cache size    18575, 1034332 req, miss ratio 0.4788, byte miss ratio 0.4788
result/tencentBlock.ns13230.oracleGeneral.zst LIRS cache size    37151, 1034332 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns13230.oracleGeneral.zst LIRS cache size    74303, 1034332 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns13230.oracleGeneral.zst LIRS cache size   148607, 1034332 req, miss ratio 0.1803, byte miss ratio 0.1803
result/tencentBlock.ns13230.oracleGeneral.zst clock2 cache size      185, 1034332 req, miss ratio 0.5553, byte miss ratio 0.5553
result/tencentBlock.ns13230.oracleGeneral.zst clock2 cache size      557, 1034332 req, miss ratio 0.5440, byte miss ratio 0.5440
result/tencentBlock.ns13230.oracleGeneral.zst clock2 cache size     1857, 1034332 req, miss ratio 0.5416, byte miss ratio 0.5416
result/tencentBlock.ns13230.oracleGeneral.zst clock2 cache size     5572, 1034332 req, miss ratio 0.5398, byte miss ratio 0.5398
result/tencentBlock.ns13230.oracleGeneral.zst clock2 cache size    18575, 1034332 req, miss ratio 0.5388, byte miss ratio 0.5388
result/tencentBlock.ns13230.oracleGeneral.zst clock2 cache size    37151, 1034332 req, miss ratio 0.4670, byte miss ratio 0.4670
result/tencentBlock.ns13230.oracleGeneral.zst clock2 cache size    74303, 1034332 req, miss ratio 0.3440, byte miss ratio 0.3440
result/tencentBlock.ns13230.oracleGeneral.zst clock2 cache size   148607, 1034332 req, miss ratio 0.1805, byte miss ratio 0.1805
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-1 cache size      185, 1034332 req, miss ratio 0.5511, byte miss ratio 0.5511
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-1 cache size      557, 1034332 req, miss ratio 0.5427, byte miss ratio 0.5427
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-1 cache size     1857, 1034332 req, miss ratio 0.5405, byte miss ratio 0.5405
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-1 cache size     5572, 1034332 req, miss ratio 0.5396, byte miss ratio 0.5396
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-1 cache size    18575, 1034332 req, miss ratio 0.4831, byte miss ratio 0.4831
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-1 cache size    37151, 1034332 req, miss ratio 0.4349, byte miss ratio 0.4349
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-1 cache size    74303, 1034332 req, miss ratio 0.2622, byte miss ratio 0.2622
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-1 cache size   148607, 1034332 req, miss ratio 0.1807, byte miss ratio 0.1807
result/tencentBlock.ns13230.oracleGeneral.zst LeCaR cache size      185, 1034332 req, miss ratio 0.5539, byte miss ratio 0.5539
result/tencentBlock.ns13230.oracleGeneral.zst LeCaR cache size      557, 1034332 req, miss ratio 0.5442, byte miss ratio 0.5442
result/tencentBlock.ns13230.oracleGeneral.zst LeCaR cache size     1857, 1034332 req, miss ratio 0.5414, byte miss ratio 0.5414
result/tencentBlock.ns13230.oracleGeneral.zst LeCaR cache size     5572, 1034332 req, miss ratio 0.5398, byte miss ratio 0.5398
result/tencentBlock.ns13230.oracleGeneral.zst LeCaR cache size    18575, 1034332 req, miss ratio 0.5333, byte miss ratio 0.5333
result/tencentBlock.ns13230.oracleGeneral.zst LeCaR cache size    37151, 1034332 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns13230.oracleGeneral.zst LeCaR cache size    74303, 1034332 req, miss ratio 0.2622, byte miss ratio 0.2622
result/tencentBlock.ns13230.oracleGeneral.zst LeCaR cache size   148607, 1034332 req, miss ratio 0.1802, byte miss ratio 0.1802
result/tencentBlock.ns13230.oracleGeneral.zst LRU cache size      185, 1034332 req, miss ratio 0.5585, byte miss ratio 0.5585
result/tencentBlock.ns13230.oracleGeneral.zst LRU cache size      557, 1034332 req, miss ratio 0.5445, byte miss ratio 0.5445
result/tencentBlock.ns13230.oracleGeneral.zst LRU cache size     1857, 1034332 req, miss ratio 0.5415, byte miss ratio 0.5415
result/tencentBlock.ns13230.oracleGeneral.zst LRU cache size     5572, 1034332 req, miss ratio 0.5399, byte miss ratio 0.5399
result/tencentBlock.ns13230.oracleGeneral.zst LRU cache size    18575, 1034332 req, miss ratio 0.5338, byte miss ratio 0.5338
result/tencentBlock.ns13230.oracleGeneral.zst LRU cache size    37151, 1034332 req, miss ratio 0.4562, byte miss ratio 0.4562
result/tencentBlock.ns13230.oracleGeneral.zst LRU cache size    74303, 1034332 req, miss ratio 0.2607, byte miss ratio 0.2607
result/tencentBlock.ns13230.oracleGeneral.zst LRU cache size   148607, 1034332 req, miss ratio 0.1802, byte miss ratio 0.1802
result/tencentBlock.ns13230.oracleGeneral.zst FIFO cache size      185, 1034332 req, miss ratio 0.6126, byte miss ratio 0.6126
result/tencentBlock.ns13230.oracleGeneral.zst FIFO cache size      557, 1034332 req, miss ratio 0.5678, byte miss ratio 0.5678
result/tencentBlock.ns13230.oracleGeneral.zst FIFO cache size     1857, 1034332 req, miss ratio 0.5492, byte miss ratio 0.5492
result/tencentBlock.ns13230.oracleGeneral.zst FIFO cache size     5572, 1034332 req, miss ratio 0.5428, byte miss ratio 0.5428
result/tencentBlock.ns13230.oracleGeneral.zst FIFO cache size    18575, 1034332 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns13230.oracleGeneral.zst FIFO cache size    37151, 1034332 req, miss ratio 0.4642, byte miss ratio 0.4642
result/tencentBlock.ns13230.oracleGeneral.zst FIFO cache size    74303, 1034332 req, miss ratio 0.2951, byte miss ratio 0.2951
result/tencentBlock.ns13230.oracleGeneral.zst FIFO cache size   148607, 1034332 req, miss ratio 0.2101, byte miss ratio 0.2101
result/tencentBlock.ns13230.oracleGeneral.zst LHD cache size      185, 1034332 req, miss ratio 0.5559, byte miss ratio 0.5559
result/tencentBlock.ns13230.oracleGeneral.zst LHD cache size      557, 1034332 req, miss ratio 0.5446, byte miss ratio 0.5446
result/tencentBlock.ns13230.oracleGeneral.zst LHD cache size     1857, 1034332 req, miss ratio 0.5408, byte miss ratio 0.5408
result/tencentBlock.ns13230.oracleGeneral.zst LHD cache size     5572, 1034332 req, miss ratio 0.5398, byte miss ratio 0.5398
result/tencentBlock.ns13230.oracleGeneral.zst LHD cache size    18575, 1034332 req, miss ratio 0.5236, byte miss ratio 0.5236
result/tencentBlock.ns13230.oracleGeneral.zst LHD cache size    37151, 1034332 req, miss ratio 0.4537, byte miss ratio 0.4537
result/tencentBlock.ns13230.oracleGeneral.zst LHD cache size    74303, 1034332 req, miss ratio 0.2753, byte miss ratio 0.2753
result/tencentBlock.ns13230.oracleGeneral.zst LHD cache size   148607, 1034332 req, miss ratio 0.1818, byte miss ratio 0.1818
result/tencentBlock.ns13230.oracleGeneral.zst Clock cache size      185, 1034332 req, miss ratio 0.5569, byte miss ratio 0.5569
result/tencentBlock.ns13230.oracleGeneral.zst Clock cache size      557, 1034332 req, miss ratio 0.5443, byte miss ratio 0.5443
result/tencentBlock.ns13230.oracleGeneral.zst Clock cache size     1857, 1034332 req, miss ratio 0.5413, byte miss ratio 0.5413
result/tencentBlock.ns13230.oracleGeneral.zst Clock cache size     5572, 1034332 req, miss ratio 0.5399, byte miss ratio 0.5399
result/tencentBlock.ns13230.oracleGeneral.zst Clock cache size    18575, 1034332 req, miss ratio 0.5382, byte miss ratio 0.5382
result/tencentBlock.ns13230.oracleGeneral.zst Clock cache size    37151, 1034332 req, miss ratio 0.4608, byte miss ratio 0.4608
result/tencentBlock.ns13230.oracleGeneral.zst Clock cache size    74303, 1034332 req, miss ratio 0.2730, byte miss ratio 0.2730
result/tencentBlock.ns13230.oracleGeneral.zst Clock cache size   148607, 1034332 req, miss ratio 0.1836, byte miss ratio 0.1836
result/tencentBlock.ns13230.oracleGeneral.zst Cacheus cache size      185, 1034332 req, miss ratio 0.5462, byte miss ratio 0.5462
result/tencentBlock.ns13230.oracleGeneral.zst Cacheus cache size      557, 1034332 req, miss ratio 0.5429, byte miss ratio 0.5429
result/tencentBlock.ns13230.oracleGeneral.zst Cacheus cache size     1857, 1034332 req, miss ratio 0.5401, byte miss ratio 0.5401
result/tencentBlock.ns13230.oracleGeneral.zst Cacheus cache size     5572, 1034332 req, miss ratio 0.5396, byte miss ratio 0.5396
result/tencentBlock.ns13230.oracleGeneral.zst Cacheus cache size    18575, 1034332 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns13230.oracleGeneral.zst Cacheus cache size    37151, 1034332 req, miss ratio 0.4474, byte miss ratio 0.4474
result/tencentBlock.ns13230.oracleGeneral.zst Cacheus cache size    74303, 1034332 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns13230.oracleGeneral.zst Cacheus cache size   148607, 1034332 req, miss ratio 0.1803, byte miss ratio 0.1803
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-d-1 cache size      185, 1034332 req, miss ratio 0.5463, byte miss ratio 0.5463
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-d-1 cache size      557, 1034332 req, miss ratio 0.5427, byte miss ratio 0.5427
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-d-1 cache size     1857, 1034332 req, miss ratio 0.5405, byte miss ratio 0.5405
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-d-1 cache size     5572, 1034332 req, miss ratio 0.5396, byte miss ratio 0.5396
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-d-1 cache size    18575, 1034332 req, miss ratio 0.4828, byte miss ratio 0.4828
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-d-1 cache size    37151, 1034332 req, miss ratio 0.4311, byte miss ratio 0.4311
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-d-1 cache size    74303, 1034332 req, miss ratio 0.2625, byte miss ratio 0.2625
result/tencentBlock.ns13230.oracleGeneral.zst S3FIFO-d-1 cache size   148607, 1034332 req, miss ratio 0.1807, byte miss ratio 0.1807
result/tencentBlock.ns13230.oracleGeneral.zst LRB cache size      185, 1034332 req, miss ratio 0.6142, byte miss ratio 0.6142
result/tencentBlock.ns13230.oracleGeneral.zst LRB cache size      557, 1034332 req, miss ratio 0.5623, byte miss ratio 0.5623
result/tencentBlock.ns13230.oracleGeneral.zst LRB cache size     1857, 1034332 req, miss ratio 0.5382, byte miss ratio 0.5382
