result/tencentBlock.ns13893.oracleGeneral.zst LIRS cache size      330, 3377296 req, miss ratio 0.3841, byte miss ratio 0.3841
result/tencentBlock.ns13893.oracleGeneral.zst LIRS cache size      991, 3377296 req, miss ratio 0.3384, byte miss ratio 0.3384
result/tencentBlock.ns13893.oracleGeneral.zst LIRS cache size     3305, 3377296 req, miss ratio 0.3180, byte miss ratio 0.3180
result/tencentBlock.ns13893.oracleGeneral.zst LIRS cache size     9916, 3377296 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns13893.oracleGeneral.zst LIRS cache size    33055, 3377296 req, miss ratio 0.2688, byte miss ratio 0.2688
result/tencentBlock.ns13893.oracleGeneral.zst LIRS cache size    66111, 3377296 req, miss ratio 0.2133, byte miss ratio 0.2133
result/tencentBlock.ns13893.oracleGeneral.zst LIRS cache size   132222, 3377296 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns13893.oracleGeneral.zst LIRS cache size   264445, 3377296 req, miss ratio 0.0985, byte miss ratio 0.0985
result/tencentBlock.ns13893.oracleGeneral.zst LeCaR cache size      330, 3377296 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns13893.oracleGeneral.zst LeCaR cache size      991, 3377296 req, miss ratio 0.3242, byte miss ratio 0.3242
result/tencentBlock.ns13893.oracleGeneral.zst LeCaR cache size     3305, 3377296 req, miss ratio 0.3154, byte miss ratio 0.3154
result/tencentBlock.ns13893.oracleGeneral.zst LeCaR cache size     9916, 3377296 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns13893.oracleGeneral.zst LeCaR cache size    33055, 3377296 req, miss ratio 0.2887, byte miss ratio 0.2887
result/tencentBlock.ns13893.oracleGeneral.zst LeCaR cache size    66111, 3377296 req, miss ratio 0.2466, byte miss ratio 0.2466
result/tencentBlock.ns13893.oracleGeneral.zst LeCaR cache size   132222, 3377296 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns13893.oracleGeneral.zst LeCaR cache size   264445, 3377296 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns13893.oracleGeneral.zst ARC cache size      330, 3377296 req, miss ratio 0.3550, byte miss ratio 0.3550
result/tencentBlock.ns13893.oracleGeneral.zst ARC cache size      991, 3377296 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns13893.oracleGeneral.zst ARC cache size     3305, 3377296 req, miss ratio 0.3148, byte miss ratio 0.3148
result/tencentBlock.ns13893.oracleGeneral.zst ARC cache size     9916, 3377296 req, miss ratio 0.3100, byte miss ratio 0.3100
result/tencentBlock.ns13893.oracleGeneral.zst ARC cache size    33055, 3377296 req, miss ratio 0.2726, byte miss ratio 0.2726
