result/tencentBlock.ns20868.oracleGeneral.zst LRU cache size      577, 4433913 req, miss ratio 0.5916, byte miss ratio 0.5916
result/tencentBlock.ns20868.oracleGeneral.zst LRU cache size     1731, 4433913 req, miss ratio 0.4566, byte miss ratio 0.4566
result/tencentBlock.ns20868.oracleGeneral.zst LRU cache size     5771, 4433913 req, miss ratio 0.3432, byte miss ratio 0.3432
result/tencentBlock.ns20868.oracleGeneral.zst LRU cache size    17313, 4433913 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns20868.oracleGeneral.zst LRU cache size    57712, 4433913 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns20868.oracleGeneral.zst LRU cache size   115425, 4433913 req, miss ratio 0.1749, byte miss ratio 0.1749
result/tencentBlock.ns20868.oracleGeneral.zst LRU cache size   230851, 4433913 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns20868.oracleGeneral.zst LRU cache size   461703, 4433913 req, miss ratio 0.1305, byte miss ratio 0.1305
result/tencentBlock.ns20868.oracleGeneral.zst clock2 cache size      577, 4433913 req, miss ratio 0.5870, byte miss ratio 0.5870
result/tencentBlock.ns20868.oracleGeneral.zst clock2 cache size     1731, 4433913 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns20868.oracleGeneral.zst clock2 cache size     5771, 4433913 req, miss ratio 0.3390, byte miss ratio 0.3390
result/tencentBlock.ns20868.oracleGeneral.zst clock2 cache size    17313, 4433913 req, miss ratio 0.3048, byte miss ratio 0.3048
result/tencentBlock.ns20868.oracleGeneral.zst clock2 cache size    57712, 4433913 req, miss ratio 0.2364, byte miss ratio 0.2364
result/tencentBlock.ns20868.oracleGeneral.zst clock2 cache size   115425, 4433913 req, miss ratio 0.1960, byte miss ratio 0.1960
result/tencentBlock.ns20868.oracleGeneral.zst clock2 cache size   230851, 4433913 req, miss ratio 0.1410, byte miss ratio 0.1410
result/tencentBlock.ns20868.oracleGeneral.zst clock2 cache size   461703, 4433913 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns20868.oracleGeneral.zst LHD cache size      577, 4433913 req, miss ratio 0.5887, byte miss ratio 0.5887
result/tencentBlock.ns20868.oracleGeneral.zst LHD cache size     1731, 4433913 req, miss ratio 0.4071, byte miss ratio 0.4071
result/tencentBlock.ns20868.oracleGeneral.zst LHD cache size     5771, 4433913 req, miss ratio 0.3380, byte miss ratio 0.3380
result/tencentBlock.ns20868.oracleGeneral.zst LHD cache size    17313, 4433913 req, miss ratio 0.2898, byte miss ratio 0.2898
result/tencentBlock.ns20868.oracleGeneral.zst LHD cache size    57712, 4433913 req, miss ratio 0.2249, byte miss ratio 0.2249
