result/tencentBlock.ns5430.oracleGeneral.zst LIRS cache size      230, 3275454 req, miss ratio 0.2761, byte miss ratio 0.2761
result/tencentBlock.ns5430.oracleGeneral.zst LIRS cache size      691, 3275454 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns5430.oracleGeneral.zst LIRS cache size     2304, 3275454 req, miss ratio 0.2200, byte miss ratio 0.2200
result/tencentBlock.ns5430.oracleGeneral.zst LIRS cache size     6912, 3275454 req, miss ratio 0.1829, byte miss ratio 0.1829
result/tencentBlock.ns5430.oracleGeneral.zst LIRS cache size    23040, 3275454 req, miss ratio 0.1389, byte miss ratio 0.1389
result/tencentBlock.ns5430.oracleGeneral.zst LIRS cache size    46080, 3275454 req, miss ratio 0.0945, byte miss ratio 0.0945
result/tencentBlock.ns5430.oracleGeneral.zst LIRS cache size    92161, 3275454 req, miss ratio 0.0742, byte miss ratio 0.0742
result/tencentBlock.ns5430.oracleGeneral.zst LIRS cache size   184322, 3275454 req, miss ratio 0.0708, byte miss ratio 0.0708
result/tencentBlock.ns5430.oracleGeneral.zst Cacheus cache size      230, 3275454 req, miss ratio 0.2931, byte miss ratio 0.2931
result/tencentBlock.ns5430.oracleGeneral.zst Cacheus cache size      691, 3275454 req, miss ratio 0.2315, byte miss ratio 0.2315
result/tencentBlock.ns5430.oracleGeneral.zst Cacheus cache size     2304, 3275454 req, miss ratio 0.2130, byte miss ratio 0.2130
result/tencentBlock.ns5430.oracleGeneral.zst Cacheus cache size     6912, 3275454 req, miss ratio 0.1917, byte miss ratio 0.1917
result/tencentBlock.ns5430.oracleGeneral.zst Cacheus cache size    23040, 3275454 req, miss ratio 0.1432, byte miss ratio 0.1432
result/tencentBlock.ns5430.oracleGeneral.zst Cacheus cache size    46080, 3275454 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns5430.oracleGeneral.zst Cacheus cache size    92161, 3275454 req, miss ratio 0.0738, byte miss ratio 0.0738
result/tencentBlock.ns5430.oracleGeneral.zst Cacheus cache size   184322, 3275454 req, miss ratio 0.0707, byte miss ratio 0.0707
result/tencentBlock.ns5430.oracleGeneral.zst LHD cache size      230, 3275454 req, miss ratio 0.3180, byte miss ratio 0.3180
result/tencentBlock.ns5430.oracleGeneral.zst LHD cache size      691, 3275454 req, miss ratio 0.2350, byte miss ratio 0.2350
