result/tencentBlock.ns7814.oracleGeneral.zst clock2 cache size      484, 4572621 req, miss ratio 0.6004, byte miss ratio 0.6004
result/tencentBlock.ns7814.oracleGeneral.zst clock2 cache size     1453, 4572621 req, miss ratio 0.5253, byte miss ratio 0.5253
result/tencentBlock.ns7814.oracleGeneral.zst clock2 cache size     4843, 4572621 req, miss ratio 0.4383, byte miss ratio 0.4383
result/tencentBlock.ns7814.oracleGeneral.zst clock2 cache size    14531, 4572621 req, miss ratio 0.4151, byte miss ratio 0.4151
result/tencentBlock.ns7814.oracleGeneral.zst clock2 cache size    48438, 4572621 req, miss ratio 0.3720, byte miss ratio 0.3720
result/tencentBlock.ns7814.oracleGeneral.zst clock2 cache size    96876, 4572621 req, miss ratio 0.3469, byte miss ratio 0.3469
result/tencentBlock.ns7814.oracleGeneral.zst clock2 cache size   193752, 4572621 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns7814.oracleGeneral.zst clock2 cache size   387504, 4572621 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns7814.oracleGeneral.zst ARC cache size      484, 4572621 req, miss ratio 0.5810, byte miss ratio 0.5810
result/tencentBlock.ns7814.oracleGeneral.zst ARC cache size     1453, 4572621 req, miss ratio 0.4776, byte miss ratio 0.4776
result/tencentBlock.ns7814.oracleGeneral.zst ARC cache size     4843, 4572621 req, miss ratio 0.4254, byte miss ratio 0.4254
result/tencentBlock.ns7814.oracleGeneral.zst ARC cache size    14531, 4572621 req, miss ratio 0.3991, byte miss ratio 0.3991
result/tencentBlock.ns7814.oracleGeneral.zst ARC cache size    48438, 4572621 req, miss ratio 0.3598, byte miss ratio 0.3598
result/tencentBlock.ns7814.oracleGeneral.zst ARC cache size    96876, 4572621 req, miss ratio 0.3166, byte miss ratio 0.3166
result/tencentBlock.ns7814.oracleGeneral.zst ARC cache size   193752, 4572621 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns7814.oracleGeneral.zst ARC cache size   387504, 4572621 req, miss ratio 0.1073, byte miss ratio 0.1073
result/tencentBlock.ns7814.oracleGeneral.zst FIFO cache size      484, 4572621 req, miss ratio 0.6741, byte miss ratio 0.6741
result/tencentBlock.ns7814.oracleGeneral.zst FIFO cache size     1453, 4572621 req, miss ratio 0.5648, byte miss ratio 0.5648
result/tencentBlock.ns7814.oracleGeneral.zst FIFO cache size     4843, 4572621 req, miss ratio 0.4826, byte miss ratio 0.4826
result/tencentBlock.ns7814.oracleGeneral.zst FIFO cache size    14531, 4572621 req, miss ratio 0.4357, byte miss ratio 0.4357
result/tencentBlock.ns7814.oracleGeneral.zst FIFO cache size    48438, 4572621 req, miss ratio 0.3861, byte miss ratio 0.3861
result/tencentBlock.ns7814.oracleGeneral.zst FIFO cache size    96876, 4572621 req, miss ratio 0.3599, byte miss ratio 0.3599
result/tencentBlock.ns7814.oracleGeneral.zst FIFO cache size   193752, 4572621 req, miss ratio 0.2247, byte miss ratio 0.2247
result/tencentBlock.ns7814.oracleGeneral.zst FIFO cache size   387504, 4572621 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns7814.oracleGeneral.zst S3FIFO-1 cache size      484, 4572621 req, miss ratio 0.5901, byte miss ratio 0.5901
result/tencentBlock.ns7814.oracleGeneral.zst S3FIFO-1 cache size     1453, 4572621 req, miss ratio 0.4602, byte miss ratio 0.4602
result/tencentBlock.ns7814.oracleGeneral.zst S3FIFO-1 cache size     4843, 4572621 req, miss ratio 0.4258, byte miss ratio 0.4258
result/tencentBlock.ns7814.oracleGeneral.zst S3FIFO-1 cache size    14531, 4572621 req, miss ratio 0.3975, byte miss ratio 0.3975
result/tencentBlock.ns7814.oracleGeneral.zst S3FIFO-1 cache size    48438, 4572621 req, miss ratio 0.3607, byte miss ratio 0.3607
result/tencentBlock.ns7814.oracleGeneral.zst S3FIFO-1 cache size    96876, 4572621 req, miss ratio 0.3206, byte miss ratio 0.3206
result/tencentBlock.ns7814.oracleGeneral.zst S3FIFO-1 cache size   193752, 4572621 req, miss ratio 0.1793, byte miss ratio 0.1793
result/tencentBlock.ns7814.oracleGeneral.zst S3FIFO-1 cache size   387504, 4572621 req, miss ratio 0.1078, byte miss ratio 0.1078
result/tencentBlock.ns7814.oracleGeneral.zst LIRS cache size      484, 4572621 req, miss ratio 0.6058, byte miss ratio 0.6058
result/tencentBlock.ns7814.oracleGeneral.zst LIRS cache size     1453, 4572621 req, miss ratio 0.4856, byte miss ratio 0.4856
result/tencentBlock.ns7814.oracleGeneral.zst LIRS cache size     4843, 4572621 req, miss ratio 0.4336, byte miss ratio 0.4336
