result/tencentBlock.ns22486.oracleGeneral.zst Cacheus cache size      321, 2915667 req, miss ratio 0.4454, byte miss ratio 0.4454
result/tencentBlock.ns22486.oracleGeneral.zst Cacheus cache size      964, 2915667 req, miss ratio 0.4136, byte miss ratio 0.4136
result/tencentBlock.ns22486.oracleGeneral.zst Cacheus cache size     3214, 2915667 req, miss ratio 0.3459, byte miss ratio 0.3459
result/tencentBlock.ns22486.oracleGeneral.zst Cacheus cache size     9643, 2915667 req, miss ratio 0.3331, byte miss ratio 0.3331
result/tencentBlock.ns22486.oracleGeneral.zst Cacheus cache size    32145, 2915667 req, miss ratio 0.2925, byte miss ratio 0.2925
result/tencentBlock.ns22486.oracleGeneral.zst Cacheus cache size    64291, 2915667 req, miss ratio 0.2377, byte miss ratio 0.2377
result/tencentBlock.ns22486.oracleGeneral.zst Cacheus cache size   128583, 2915667 req, miss ratio 0.1331, byte miss ratio 0.1331
result/tencentBlock.ns22486.oracleGeneral.zst Cacheus cache size   257167, 2915667 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns22486.oracleGeneral.zst FIFO cache size      321, 2915667 req, miss ratio 0.5575, byte miss ratio 0.5575
result/tencentBlock.ns22486.oracleGeneral.zst FIFO cache size      964, 2915667 req, miss ratio 0.4700, byte miss ratio 0.4700
result/tencentBlock.ns22486.oracleGeneral.zst FIFO cache size     3214, 2915667 req, miss ratio 0.4004, byte miss ratio 0.4004
result/tencentBlock.ns22486.oracleGeneral.zst FIFO cache size     9643, 2915667 req, miss ratio 0.3627, byte miss ratio 0.3627
result/tencentBlock.ns22486.oracleGeneral.zst FIFO cache size    32145, 2915667 req, miss ratio 0.3124, byte miss ratio 0.3124
result/tencentBlock.ns22486.oracleGeneral.zst FIFO cache size    64291, 2915667 req, miss ratio 0.2552, byte miss ratio 0.2552
result/tencentBlock.ns22486.oracleGeneral.zst FIFO cache size   128583, 2915667 req, miss ratio 0.1712, byte miss ratio 0.1712
result/tencentBlock.ns22486.oracleGeneral.zst FIFO cache size   257167, 2915667 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns22486.oracleGeneral.zst S3FIFO-1 cache size      321, 2915667 req, miss ratio 0.4431, byte miss ratio 0.4431
result/tencentBlock.ns22486.oracleGeneral.zst S3FIFO-1 cache size      964, 2915667 req, miss ratio 0.4091, byte miss ratio 0.4091
result/tencentBlock.ns22486.oracleGeneral.zst S3FIFO-1 cache size     3214, 2915667 req, miss ratio 0.3392, byte miss ratio 0.3392
result/tencentBlock.ns22486.oracleGeneral.zst S3FIFO-1 cache size     9643, 2915667 req, miss ratio 0.3318, byte miss ratio 0.3318
result/tencentBlock.ns22486.oracleGeneral.zst S3FIFO-1 cache size    32145, 2915667 req, miss ratio 0.2782, byte miss ratio 0.2782
result/tencentBlock.ns22486.oracleGeneral.zst S3FIFO-1 cache size    64291, 2915667 req, miss ratio 0.2238, byte miss ratio 0.2238
