result/tencentBlock.ns19286.oracleGeneral.zst S3FIFO-1 cache size      460, 4367137 req, miss ratio 0.5325, byte miss ratio 0.5325
result/tencentBlock.ns19286.oracleGeneral.zst S3FIFO-1 cache size     1382, 4367137 req, miss ratio 0.3417, byte miss ratio 0.3417
result/tencentBlock.ns19286.oracleGeneral.zst S3FIFO-1 cache size     4606, 4367137 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns19286.oracleGeneral.zst S3FIFO-1 cache size    13820, 4367137 req, miss ratio 0.2664, byte miss ratio 0.2664
result/tencentBlock.ns19286.oracleGeneral.zst S3FIFO-1 cache size    46069, 4367137 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns19286.oracleGeneral.zst S3FIFO-1 cache size    92139, 4367137 req, miss ratio 0.1763, byte miss ratio 0.1763
result/tencentBlock.ns19286.oracleGeneral.zst S3FIFO-1 cache size   184278, 4367137 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns19286.oracleGeneral.zst S3FIFO-1 cache size   368556, 4367137 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns19286.oracleGeneral.zst LRU cache size      460, 4367137 req, miss ratio 0.5379, byte miss ratio 0.5379
result/tencentBlock.ns19286.oracleGeneral.zst LRU cache size     1382, 4367137 req, miss ratio 0.4248, byte miss ratio 0.4248
result/tencentBlock.ns19286.oracleGeneral.zst LRU cache size     4606, 4367137 req, miss ratio 0.3081, byte miss ratio 0.3081
result/tencentBlock.ns19286.oracleGeneral.zst LRU cache size    13820, 4367137 req, miss ratio 0.2735, byte miss ratio 0.2735
result/tencentBlock.ns19286.oracleGeneral.zst LRU cache size    46069, 4367137 req, miss ratio 0.2129, byte miss ratio 0.2129
result/tencentBlock.ns19286.oracleGeneral.zst LRU cache size    92139, 4367137 req, miss ratio 0.1644, byte miss ratio 0.1644
result/tencentBlock.ns19286.oracleGeneral.zst LRU cache size   184278, 4367137 req, miss ratio 0.1178, byte miss ratio 0.1178
result/tencentBlock.ns19286.oracleGeneral.zst LRU cache size   368556, 4367137 req, miss ratio 0.1061, byte miss ratio 0.1061
result/tencentBlock.ns19286.oracleGeneral.zst LIRS cache size      460, 4367137 req, miss ratio 0.5489, byte miss ratio 0.5489
result/tencentBlock.ns19286.oracleGeneral.zst LIRS cache size     1382, 4367137 req, miss ratio 0.3710, byte miss ratio 0.3710
result/tencentBlock.ns19286.oracleGeneral.zst LIRS cache size     4606, 4367137 req, miss ratio 0.3096, byte miss ratio 0.3096
result/tencentBlock.ns19286.oracleGeneral.zst LIRS cache size    13820, 4367137 req, miss ratio 0.2701, byte miss ratio 0.2701
result/tencentBlock.ns19286.oracleGeneral.zst LIRS cache size    46069, 4367137 req, miss ratio 0.2283, byte miss ratio 0.2283
result/tencentBlock.ns19286.oracleGeneral.zst LIRS cache size    92139, 4367137 req, miss ratio 0.1830, byte miss ratio 0.1830
result/tencentBlock.ns19286.oracleGeneral.zst LIRS cache size   184278, 4367137 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns19286.oracleGeneral.zst LIRS cache size   368556, 4367137 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns19286.oracleGeneral.zst Clock cache size      460, 4367137 req, miss ratio 0.5351, byte miss ratio 0.5351
result/tencentBlock.ns19286.oracleGeneral.zst Clock cache size     1382, 4367137 req, miss ratio 0.4206, byte miss ratio 0.4206
result/tencentBlock.ns19286.oracleGeneral.zst Clock cache size     4606, 4367137 req, miss ratio 0.3055, byte miss ratio 0.3055
result/tencentBlock.ns19286.oracleGeneral.zst Clock cache size    13820, 4367137 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns19286.oracleGeneral.zst Clock cache size    46069, 4367137 req, miss ratio 0.2165, byte miss ratio 0.2165
result/tencentBlock.ns19286.oracleGeneral.zst Clock cache size    92139, 4367137 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns19286.oracleGeneral.zst Clock cache size   184278, 4367137 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns19286.oracleGeneral.zst Clock cache size   368556, 4367137 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns19286.oracleGeneral.zst clock2 cache size      460, 4367137 req, miss ratio 0.5388, byte miss ratio 0.5388
result/tencentBlock.ns19286.oracleGeneral.zst clock2 cache size     1382, 4367137 req, miss ratio 0.4242, byte miss ratio 0.4242
result/tencentBlock.ns19286.oracleGeneral.zst clock2 cache size     4606, 4367137 req, miss ratio 0.3019, byte miss ratio 0.3019
result/tencentBlock.ns19286.oracleGeneral.zst clock2 cache size    13820, 4367137 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns19286.oracleGeneral.zst clock2 cache size    46069, 4367137 req, miss ratio 0.2234, byte miss ratio 0.2234
result/tencentBlock.ns19286.oracleGeneral.zst clock2 cache size    92139, 4367137 req, miss ratio 0.1872, byte miss ratio 0.1872
result/tencentBlock.ns19286.oracleGeneral.zst clock2 cache size   184278, 4367137 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns19286.oracleGeneral.zst clock2 cache size   368556, 4367137 req, miss ratio 0.1059, byte miss ratio 0.1059
result/tencentBlock.ns19286.oracleGeneral.zst ARC cache size      460, 4367137 req, miss ratio 0.5204, byte miss ratio 0.5204
result/tencentBlock.ns19286.oracleGeneral.zst ARC cache size     1382, 4367137 req, miss ratio 0.3657, byte miss ratio 0.3657
result/tencentBlock.ns19286.oracleGeneral.zst ARC cache size     4606, 4367137 req, miss ratio 0.2981, byte miss ratio 0.2981
result/tencentBlock.ns19286.oracleGeneral.zst ARC cache size    13820, 4367137 req, miss ratio 0.2686, byte miss ratio 0.2686
result/tencentBlock.ns19286.oracleGeneral.zst ARC cache size    46069, 4367137 req, miss ratio 0.2196, byte miss ratio 0.2196
result/tencentBlock.ns19286.oracleGeneral.zst ARC cache size    92139, 4367137 req, miss ratio 0.1721, byte miss ratio 0.1721
result/tencentBlock.ns19286.oracleGeneral.zst ARC cache size   184278, 4367137 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns19286.oracleGeneral.zst ARC cache size   368556, 4367137 req, miss ratio 0.1065, byte miss ratio 0.1065
result/tencentBlock.ns19286.oracleGeneral.zst LHD cache size      460, 4367137 req, miss ratio 0.5337, byte miss ratio 0.5337
result/tencentBlock.ns19286.oracleGeneral.zst LHD cache size     1382, 4367137 req, miss ratio 0.3935, byte miss ratio 0.3935
result/tencentBlock.ns19286.oracleGeneral.zst LHD cache size     4606, 4367137 req, miss ratio 0.3005, byte miss ratio 0.3005
result/tencentBlock.ns19286.oracleGeneral.zst LHD cache size    13820, 4367137 req, miss ratio 0.2666, byte miss ratio 0.2666
result/tencentBlock.ns19286.oracleGeneral.zst LHD cache size    46069, 4367137 req, miss ratio 0.2108, byte miss ratio 0.2108
result/tencentBlock.ns19286.oracleGeneral.zst LHD cache size    92139, 4367137 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns19286.oracleGeneral.zst LHD cache size   184278, 4367137 req, miss ratio 0.1207, byte miss ratio 0.1207
