result/tencentBlock.ns21469.oracleGeneral.zst LHD cache size      282, 2221603 req, miss ratio 0.2685, byte miss ratio 0.2685
result/tencentBlock.ns21469.oracleGeneral.zst LHD cache size      848, 2221603 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns21469.oracleGeneral.zst LHD cache size     2827, 2221603 req, miss ratio 0.2434, byte miss ratio 0.2434
result/tencentBlock.ns21469.oracleGeneral.zst LHD cache size     8481, 2221603 req, miss ratio 0.2349, byte miss ratio 0.2349
result/tencentBlock.ns21469.oracleGeneral.zst LHD cache size    28273, 2221603 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns21469.oracleGeneral.zst LHD cache size    56546, 2221603 req, miss ratio 0.1496, byte miss ratio 0.1496
result/tencentBlock.ns21469.oracleGeneral.zst LHD cache size   113092, 2221603 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns21469.oracleGeneral.zst LHD cache size   226184, 2221603 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns21469.oracleGeneral.zst FIFO cache size      282, 2221603 req, miss ratio 0.2975, byte miss ratio 0.2975
result/tencentBlock.ns21469.oracleGeneral.zst FIFO cache size      848, 2221603 req, miss ratio 0.2673, byte miss ratio 0.2673
result/tencentBlock.ns21469.oracleGeneral.zst FIFO cache size     2827, 2221603 req, miss ratio 0.2513, byte miss ratio 0.2513
result/tencentBlock.ns21469.oracleGeneral.zst FIFO cache size     8481, 2221603 req, miss ratio 0.2454, byte miss ratio 0.2454
result/tencentBlock.ns21469.oracleGeneral.zst FIFO cache size    28273, 2221603 req, miss ratio 0.2014, byte miss ratio 0.2014
result/tencentBlock.ns21469.oracleGeneral.zst FIFO cache size    56546, 2221603 req, miss ratio 0.1741, byte miss ratio 0.1741
result/tencentBlock.ns21469.oracleGeneral.zst FIFO cache size   113092, 2221603 req, miss ratio 0.1494, byte miss ratio 0.1494
result/tencentBlock.ns21469.oracleGeneral.zst FIFO cache size   226184, 2221603 req, miss ratio 0.1347, byte miss ratio 0.1347
result/tencentBlock.ns21469.oracleGeneral.zst Cacheus cache size      282, 2221603 req, miss ratio 0.2638, byte miss ratio 0.2638
result/tencentBlock.ns21469.oracleGeneral.zst Cacheus cache size      848, 2221603 req, miss ratio 0.2473, byte miss ratio 0.2473
result/tencentBlock.ns21469.oracleGeneral.zst Cacheus cache size     2827, 2221603 req, miss ratio 0.2433, byte miss ratio 0.2433
result/tencentBlock.ns21469.oracleGeneral.zst Cacheus cache size     8481, 2221603 req, miss ratio 0.2382, byte miss ratio 0.2382
result/tencentBlock.ns21469.oracleGeneral.zst Cacheus cache size    28273, 2221603 req, miss ratio 0.1963, byte miss ratio 0.1963
result/tencentBlock.ns21469.oracleGeneral.zst Cacheus cache size    56546, 2221603 req, miss ratio 0.1665, byte miss ratio 0.1665
result/tencentBlock.ns21469.oracleGeneral.zst Cacheus cache size   113092, 2221603 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns21469.oracleGeneral.zst Cacheus cache size   226184, 2221603 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns21469.oracleGeneral.zst LRU cache size      282, 2221603 req, miss ratio 0.2696, byte miss ratio 0.2696
result/tencentBlock.ns21469.oracleGeneral.zst LRU cache size      848, 2221603 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns21469.oracleGeneral.zst LRU cache size     2827, 2221603 req, miss ratio 0.2436, byte miss ratio 0.2436
result/tencentBlock.ns21469.oracleGeneral.zst LRU cache size     8481, 2221603 req, miss ratio 0.2427, byte miss ratio 0.2427
result/tencentBlock.ns21469.oracleGeneral.zst LRU cache size    28273, 2221603 req, miss ratio 0.2003, byte miss ratio 0.2003
