result/tencentBlock.ns24247.oracleGeneral.zst FIFO cache size      512, 1928712 req, miss ratio 0.9038, byte miss ratio 0.9038
result/tencentBlock.ns24247.oracleGeneral.zst FIFO cache size     1538, 1928712 req, miss ratio 0.8637, byte miss ratio 0.8637
result/tencentBlock.ns24247.oracleGeneral.zst FIFO cache size     5129, 1928712 req, miss ratio 0.7919, byte miss ratio 0.7919
result/tencentBlock.ns24247.oracleGeneral.zst FIFO cache size    15388, 1928712 req, miss ratio 0.6808, byte miss ratio 0.6808
result/tencentBlock.ns24247.oracleGeneral.zst FIFO cache size    51293, 1928712 req, miss ratio 0.5165, byte miss ratio 0.5165
result/tencentBlock.ns24247.oracleGeneral.zst FIFO cache size   102587, 1928712 req, miss ratio 0.4209, byte miss ratio 0.4209
result/tencentBlock.ns24247.oracleGeneral.zst FIFO cache size   205174, 1928712 req, miss ratio 0.3406, byte miss ratio 0.3406
result/tencentBlock.ns24247.oracleGeneral.zst FIFO cache size   410348, 1928712 req, miss ratio 0.2854, byte miss ratio 0.2854
result/tencentBlock.ns24247.oracleGeneral.zst ARC cache size      512, 1928712 req, miss ratio 0.8776, byte miss ratio 0.8776
result/tencentBlock.ns24247.oracleGeneral.zst ARC cache size     1538, 1928712 req, miss ratio 0.8174, byte miss ratio 0.8174
result/tencentBlock.ns24247.oracleGeneral.zst ARC cache size     5129, 1928712 req, miss ratio 0.7007, byte miss ratio 0.7007
result/tencentBlock.ns24247.oracleGeneral.zst ARC cache size    15388, 1928712 req, miss ratio 0.5521, byte miss ratio 0.5521
result/tencentBlock.ns24247.oracleGeneral.zst ARC cache size    51293, 1928712 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns24247.oracleGeneral.zst ARC cache size   102587, 1928712 req, miss ratio 0.3277, byte miss ratio 0.3277
result/tencentBlock.ns24247.oracleGeneral.zst ARC cache size   205174, 1928712 req, miss ratio 0.2913, byte miss ratio 0.2913
result/tencentBlock.ns24247.oracleGeneral.zst ARC cache size   410348, 1928712 req, miss ratio 0.2687, byte miss ratio 0.2687
result/tencentBlock.ns24247.oracleGeneral.zst Cacheus cache size      512, 1928712 req, miss ratio 0.8838, byte miss ratio 0.8838
result/tencentBlock.ns24247.oracleGeneral.zst Cacheus cache size     1538, 1928712 req, miss ratio 0.8297, byte miss ratio 0.8297
result/tencentBlock.ns24247.oracleGeneral.zst Cacheus cache size     5129, 1928712 req, miss ratio 0.7263, byte miss ratio 0.7263
result/tencentBlock.ns24247.oracleGeneral.zst Cacheus cache size    15388, 1928712 req, miss ratio 0.5675, byte miss ratio 0.5675
result/tencentBlock.ns24247.oracleGeneral.zst Cacheus cache size    51293, 1928712 req, miss ratio 0.4233, byte miss ratio 0.4233
result/tencentBlock.ns24247.oracleGeneral.zst Cacheus cache size   102587, 1928712 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns24247.oracleGeneral.zst Cacheus cache size   205174, 1928712 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns24247.oracleGeneral.zst Cacheus cache size   410348, 1928712 req, miss ratio 0.2751, byte miss ratio 0.2751
result/tencentBlock.ns24247.oracleGeneral.zst LRU cache size      512, 1928712 req, miss ratio 0.8914, byte miss ratio 0.8914
result/tencentBlock.ns24247.oracleGeneral.zst LRU cache size     1538, 1928712 req, miss ratio 0.8557, byte miss ratio 0.8557
result/tencentBlock.ns24247.oracleGeneral.zst LRU cache size     5129, 1928712 req, miss ratio 0.7784, byte miss ratio 0.7784
result/tencentBlock.ns24247.oracleGeneral.zst LRU cache size    15388, 1928712 req, miss ratio 0.6471, byte miss ratio 0.6471
result/tencentBlock.ns24247.oracleGeneral.zst LRU cache size    51293, 1928712 req, miss ratio 0.4645, byte miss ratio 0.4645
result/tencentBlock.ns24247.oracleGeneral.zst LRU cache size   102587, 1928712 req, miss ratio 0.3720, byte miss ratio 0.3720
result/tencentBlock.ns24247.oracleGeneral.zst LRU cache size   205174, 1928712 req, miss ratio 0.3039, byte miss ratio 0.3039
result/tencentBlock.ns24247.oracleGeneral.zst LRU cache size   410348, 1928712 req, miss ratio 0.2689, byte miss ratio 0.2689
result/tencentBlock.ns24247.oracleGeneral.zst LIRS cache size      512, 1928712 req, miss ratio 0.8863, byte miss ratio 0.8863
result/tencentBlock.ns24247.oracleGeneral.zst LIRS cache size     1538, 1928712 req, miss ratio 0.8252, byte miss ratio 0.8252
result/tencentBlock.ns24247.oracleGeneral.zst LIRS cache size     5129, 1928712 req, miss ratio 0.7074, byte miss ratio 0.7074
result/tencentBlock.ns24247.oracleGeneral.zst LIRS cache size    15388, 1928712 req, miss ratio 0.5571, byte miss ratio 0.5571
result/tencentBlock.ns24247.oracleGeneral.zst LIRS cache size    51293, 1928712 req, miss ratio 0.3921, byte miss ratio 0.3921
result/tencentBlock.ns24247.oracleGeneral.zst LIRS cache size   102587, 1928712 req, miss ratio 0.3263, byte miss ratio 0.3263
result/tencentBlock.ns24247.oracleGeneral.zst LIRS cache size   205174, 1928712 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns24247.oracleGeneral.zst LIRS cache size   410348, 1928712 req, miss ratio 0.2692, byte miss ratio 0.2692
result/tencentBlock.ns24247.oracleGeneral.zst Clock cache size      512, 1928712 req, miss ratio 0.8895, byte miss ratio 0.8895
result/tencentBlock.ns24247.oracleGeneral.zst Clock cache size     1538, 1928712 req, miss ratio 0.8534, byte miss ratio 0.8534
result/tencentBlock.ns24247.oracleGeneral.zst Clock cache size     5129, 1928712 req, miss ratio 0.7706, byte miss ratio 0.7706
result/tencentBlock.ns24247.oracleGeneral.zst Clock cache size    15388, 1928712 req, miss ratio 0.6330, byte miss ratio 0.6330
result/tencentBlock.ns24247.oracleGeneral.zst Clock cache size    51293, 1928712 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns24247.oracleGeneral.zst Clock cache size   102587, 1928712 req, miss ratio 0.3601, byte miss ratio 0.3601
result/tencentBlock.ns24247.oracleGeneral.zst Clock cache size   205174, 1928712 req, miss ratio 0.2988, byte miss ratio 0.2988
result/tencentBlock.ns24247.oracleGeneral.zst Clock cache size   410348, 1928712 req, miss ratio 0.2687, byte miss ratio 0.2687
result/tencentBlock.ns24247.oracleGeneral.zst LHD cache size      512, 1928712 req, miss ratio 0.8905, byte miss ratio 0.8905
result/tencentBlock.ns24247.oracleGeneral.zst LHD cache size     1538, 1928712 req, miss ratio 0.8505, byte miss ratio 0.8505
result/tencentBlock.ns24247.oracleGeneral.zst LHD cache size     5129, 1928712 req, miss ratio 0.7591, byte miss ratio 0.7591
result/tencentBlock.ns24247.oracleGeneral.zst LHD cache size    15388, 1928712 req, miss ratio 0.6151, byte miss ratio 0.6151
result/tencentBlock.ns24247.oracleGeneral.zst LHD cache size    51293, 1928712 req, miss ratio 0.4391, byte miss ratio 0.4391
result/tencentBlock.ns24247.oracleGeneral.zst LHD cache size   102587, 1928712 req, miss ratio 0.3566, byte miss ratio 0.3566
result/tencentBlock.ns24247.oracleGeneral.zst LHD cache size   205174, 1928712 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns24247.oracleGeneral.zst LHD cache size   410348, 1928712 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns24247.oracleGeneral.zst LeCaR cache size      512, 1928712 req, miss ratio 0.8889, byte miss ratio 0.8889
result/tencentBlock.ns24247.oracleGeneral.zst LeCaR cache size     1538, 1928712 req, miss ratio 0.8515, byte miss ratio 0.8515
result/tencentBlock.ns24247.oracleGeneral.zst LeCaR cache size     5129, 1928712 req, miss ratio 0.7713, byte miss ratio 0.7713
