result/tencentBlock.ns7658.oracleGeneral.zst ARC cache size      293, 2684963 req, miss ratio 0.5406, byte miss ratio 0.5406
result/tencentBlock.ns7658.oracleGeneral.zst ARC cache size      880, 2684963 req, miss ratio 0.5326, byte miss ratio 0.5326
result/tencentBlock.ns7658.oracleGeneral.zst ARC cache size     2935, 2684963 req, miss ratio 0.5066, byte miss ratio 0.5066
result/tencentBlock.ns7658.oracleGeneral.zst ARC cache size     8806, 2684963 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns7658.oracleGeneral.zst ARC cache size    29355, 2684963 req, miss ratio 0.3207, byte miss ratio 0.3207
result/tencentBlock.ns7658.oracleGeneral.zst ARC cache size    58711, 2684963 req, miss ratio 0.2355, byte miss ratio 0.2355
result/tencentBlock.ns7658.oracleGeneral.zst ARC cache size   117422, 2684963 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns7658.oracleGeneral.zst ARC cache size   234844, 2684963 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns7658.oracleGeneral.zst FIFO cache size      293, 2684963 req, miss ratio 0.6588, byte miss ratio 0.6588
result/tencentBlock.ns7658.oracleGeneral.zst FIFO cache size      880, 2684963 req, miss ratio 0.5763, byte miss ratio 0.5763
result/tencentBlock.ns7658.oracleGeneral.zst FIFO cache size     2935, 2684963 req, miss ratio 0.5391, byte miss ratio 0.5391
result/tencentBlock.ns7658.oracleGeneral.zst FIFO cache size     8806, 2684963 req, miss ratio 0.5121, byte miss ratio 0.5121
result/tencentBlock.ns7658.oracleGeneral.zst FIFO cache size    29355, 2684963 req, miss ratio 0.3766, byte miss ratio 0.3766
result/tencentBlock.ns7658.oracleGeneral.zst FIFO cache size    58711, 2684963 req, miss ratio 0.2904, byte miss ratio 0.2904
result/tencentBlock.ns7658.oracleGeneral.zst FIFO cache size   117422, 2684963 req, miss ratio 0.1675, byte miss ratio 0.1675
result/tencentBlock.ns7658.oracleGeneral.zst FIFO cache size   234844, 2684963 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns7658.oracleGeneral.zst LeCaR cache size      293, 2684963 req, miss ratio 0.5469, byte miss ratio 0.5469
result/tencentBlock.ns7658.oracleGeneral.zst LeCaR cache size      880, 2684963 req, miss ratio 0.5353, byte miss ratio 0.5353
result/tencentBlock.ns7658.oracleGeneral.zst LeCaR cache size     2935, 2684963 req, miss ratio 0.5251, byte miss ratio 0.5251
result/tencentBlock.ns7658.oracleGeneral.zst LeCaR cache size     8806, 2684963 req, miss ratio 0.4919, byte miss ratio 0.4919
result/tencentBlock.ns7658.oracleGeneral.zst LeCaR cache size    29355, 2684963 req, miss ratio 0.3366, byte miss ratio 0.3366
result/tencentBlock.ns7658.oracleGeneral.zst LeCaR cache size    58711, 2684963 req, miss ratio 0.2256, byte miss ratio 0.2256
result/tencentBlock.ns7658.oracleGeneral.zst LeCaR cache size   117422, 2684963 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns7658.oracleGeneral.zst LeCaR cache size   234844, 2684963 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns7658.oracleGeneral.zst clock2 cache size      293, 2684963 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns7658.oracleGeneral.zst clock2 cache size      880, 2684963 req, miss ratio 0.5352, byte miss ratio 0.5352
result/tencentBlock.ns7658.oracleGeneral.zst clock2 cache size     2935, 2684963 req, miss ratio 0.5251, byte miss ratio 0.5251
result/tencentBlock.ns7658.oracleGeneral.zst clock2 cache size     8806, 2684963 req, miss ratio 0.4951, byte miss ratio 0.4951
result/tencentBlock.ns7658.oracleGeneral.zst clock2 cache size    29355, 2684963 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns7658.oracleGeneral.zst clock2 cache size    58711, 2684963 req, miss ratio 0.2412, byte miss ratio 0.2412
result/tencentBlock.ns7658.oracleGeneral.zst clock2 cache size   117422, 2684963 req, miss ratio 0.1368, byte miss ratio 0.1368
result/tencentBlock.ns7658.oracleGeneral.zst clock2 cache size   234844, 2684963 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns7658.oracleGeneral.zst LIRS cache size      293, 2684963 req, miss ratio 0.5709, byte miss ratio 0.5709
result/tencentBlock.ns7658.oracleGeneral.zst LIRS cache size      880, 2684963 req, miss ratio 0.5458, byte miss ratio 0.5458
result/tencentBlock.ns7658.oracleGeneral.zst LIRS cache size     2935, 2684963 req, miss ratio 0.5111, byte miss ratio 0.5111
result/tencentBlock.ns7658.oracleGeneral.zst LIRS cache size     8806, 2684963 req, miss ratio 0.4627, byte miss ratio 0.4627
result/tencentBlock.ns7658.oracleGeneral.zst LIRS cache size    29355, 2684963 req, miss ratio 0.3162, byte miss ratio 0.3162
result/tencentBlock.ns7658.oracleGeneral.zst LIRS cache size    58711, 2684963 req, miss ratio 0.2109, byte miss ratio 0.2109
result/tencentBlock.ns7658.oracleGeneral.zst LIRS cache size   117422, 2684963 req, miss ratio 0.1234, byte miss ratio 0.1234
result/tencentBlock.ns7658.oracleGeneral.zst LIRS cache size   234844, 2684963 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns7658.oracleGeneral.zst LHD cache size      293, 2684963 req, miss ratio 0.5472, byte miss ratio 0.5472
result/tencentBlock.ns7658.oracleGeneral.zst LHD cache size      880, 2684963 req, miss ratio 0.5351, byte miss ratio 0.5351
result/tencentBlock.ns7658.oracleGeneral.zst LHD cache size     2935, 2684963 req, miss ratio 0.5225, byte miss ratio 0.5225
result/tencentBlock.ns7658.oracleGeneral.zst LHD cache size     8806, 2684963 req, miss ratio 0.4844, byte miss ratio 0.4844
result/tencentBlock.ns7658.oracleGeneral.zst LHD cache size    29355, 2684963 req, miss ratio 0.3332, byte miss ratio 0.3332
result/tencentBlock.ns7658.oracleGeneral.zst LHD cache size    58711, 2684963 req, miss ratio 0.2094, byte miss ratio 0.2094
result/tencentBlock.ns7658.oracleGeneral.zst LHD cache size   117422, 2684963 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns7658.oracleGeneral.zst LHD cache size   234844, 2684963 req, miss ratio 0.1111, byte miss ratio 0.1111
result/tencentBlock.ns7658.oracleGeneral.zst LRU cache size      293, 2684963 req, miss ratio 0.5540, byte miss ratio 0.5540
result/tencentBlock.ns7658.oracleGeneral.zst LRU cache size      880, 2684963 req, miss ratio 0.5357, byte miss ratio 0.5357
result/tencentBlock.ns7658.oracleGeneral.zst LRU cache size     2935, 2684963 req, miss ratio 0.5255, byte miss ratio 0.5255
