result/tencentBlock.ns23164.oracleGeneral.zst LHD cache size      199, 1702867 req, miss ratio 0.6342, byte miss ratio 0.6342
result/tencentBlock.ns23164.oracleGeneral.zst LHD cache size      597, 1702867 req, miss ratio 0.5825, byte miss ratio 0.5825
result/tencentBlock.ns23164.oracleGeneral.zst LHD cache size     1992, 1702867 req, miss ratio 0.4566, byte miss ratio 0.4566
result/tencentBlock.ns23164.oracleGeneral.zst LHD cache size     5976, 1702867 req, miss ratio 0.4030, byte miss ratio 0.4030
result/tencentBlock.ns23164.oracleGeneral.zst LHD cache size    19922, 1702867 req, miss ratio 0.3437, byte miss ratio 0.3437
result/tencentBlock.ns23164.oracleGeneral.zst LHD cache size    39845, 1702867 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns23164.oracleGeneral.zst LHD cache size    79690, 1702867 req, miss ratio 0.1789, byte miss ratio 0.1789
result/tencentBlock.ns23164.oracleGeneral.zst LHD cache size   159380, 1702867 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns23164.oracleGeneral.zst clock2 cache size      199, 1702867 req, miss ratio 0.6378, byte miss ratio 0.6378
result/tencentBlock.ns23164.oracleGeneral.zst clock2 cache size      597, 1702867 req, miss ratio 0.5810, byte miss ratio 0.5810
result/tencentBlock.ns23164.oracleGeneral.zst clock2 cache size     1992, 1702867 req, miss ratio 0.4540, byte miss ratio 0.4540
result/tencentBlock.ns23164.oracleGeneral.zst clock2 cache size     5976, 1702867 req, miss ratio 0.4055, byte miss ratio 0.4055
result/tencentBlock.ns23164.oracleGeneral.zst clock2 cache size    19922, 1702867 req, miss ratio 0.3539, byte miss ratio 0.3539
result/tencentBlock.ns23164.oracleGeneral.zst clock2 cache size    39845, 1702867 req, miss ratio 0.3095, byte miss ratio 0.3095
result/tencentBlock.ns23164.oracleGeneral.zst clock2 cache size    79690, 1702867 req, miss ratio 0.1919, byte miss ratio 0.1919
