result/tencentBlock.ns1976.oracleGeneral.zst FIFO cache size      618, 36849972 req, miss ratio 0.9121, byte miss ratio 0.9121
result/tencentBlock.ns1976.oracleGeneral.zst FIFO cache size     1855, 36849972 req, miss ratio 0.4375, byte miss ratio 0.4375
result/tencentBlock.ns1976.oracleGeneral.zst FIFO cache size     6184, 36849972 req, miss ratio 0.1381, byte miss ratio 0.1381
result/tencentBlock.ns1976.oracleGeneral.zst FIFO cache size    18554, 36849972 req, miss ratio 0.0995, byte miss ratio 0.0995
result/tencentBlock.ns1976.oracleGeneral.zst FIFO cache size    61848, 36849972 req, miss ratio 0.0872, byte miss ratio 0.0872
result/tencentBlock.ns1976.oracleGeneral.zst FIFO cache size   123696, 36849972 req, miss ratio 0.0733, byte miss ratio 0.0733
result/tencentBlock.ns1976.oracleGeneral.zst FIFO cache size   247392, 36849972 req, miss ratio 0.0462, byte miss ratio 0.0462
result/tencentBlock.ns1976.oracleGeneral.zst FIFO cache size   494784, 36849972 req, miss ratio 0.0220, byte miss ratio 0.0220
result/tencentBlock.ns1976.oracleGeneral.zst ARC cache size      618, 36849972 req, miss ratio 0.6042, byte miss ratio 0.6042
result/tencentBlock.ns1976.oracleGeneral.zst ARC cache size     1855, 36849972 req, miss ratio 0.2644, byte miss ratio 0.2644
result/tencentBlock.ns1976.oracleGeneral.zst ARC cache size     6184, 36849972 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns1976.oracleGeneral.zst ARC cache size    18554, 36849972 req, miss ratio 0.0888, byte miss ratio 0.0888
result/tencentBlock.ns1976.oracleGeneral.zst ARC cache size    61848, 36849972 req, miss ratio 0.0772, byte miss ratio 0.0772
result/tencentBlock.ns1976.oracleGeneral.zst ARC cache size   123696, 36849972 req, miss ratio 0.0605, byte miss ratio 0.0605
result/tencentBlock.ns1976.oracleGeneral.zst ARC cache size   247392, 36849972 req, miss ratio 0.0362, byte miss ratio 0.0362
result/tencentBlock.ns1976.oracleGeneral.zst ARC cache size   494784, 36849972 req, miss ratio 0.0178, byte miss ratio 0.0178
result/tencentBlock.ns1976.oracleGeneral.zst Cacheus cache size      618, 36849972 req, miss ratio 0.5420, byte miss ratio 0.5420
result/tencentBlock.ns1976.oracleGeneral.zst Cacheus cache size     1855, 36849972 req, miss ratio 0.3066, byte miss ratio 0.3066
result/tencentBlock.ns1976.oracleGeneral.zst Cacheus cache size     6184, 36849972 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns1976.oracleGeneral.zst Cacheus cache size    18554, 36849972 req, miss ratio 0.0895, byte miss ratio 0.0895
result/tencentBlock.ns1976.oracleGeneral.zst Cacheus cache size    61848, 36849972 req, miss ratio 0.0811, byte miss ratio 0.0811
result/tencentBlock.ns1976.oracleGeneral.zst Cacheus cache size   123696, 36849972 req, miss ratio 0.0588, byte miss ratio 0.0588
result/tencentBlock.ns1976.oracleGeneral.zst Cacheus cache size   247392, 36849972 req, miss ratio 0.0327, byte miss ratio 0.0327
result/tencentBlock.ns1976.oracleGeneral.zst Cacheus cache size   494784, 36849972 req, miss ratio 0.0177, byte miss ratio 0.0177
result/tencentBlock.ns1976.oracleGeneral.zst S3FIFO-1 cache size      618, 36849972 req, miss ratio 0.5739, byte miss ratio 0.5739
result/tencentBlock.ns1976.oracleGeneral.zst S3FIFO-1 cache size     1855, 36849972 req, miss ratio 0.2475, byte miss ratio 0.2475
result/tencentBlock.ns1976.oracleGeneral.zst S3FIFO-1 cache size     6184, 36849972 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns1976.oracleGeneral.zst S3FIFO-1 cache size    18554, 36849972 req, miss ratio 0.0928, byte miss ratio 0.0928
result/tencentBlock.ns1976.oracleGeneral.zst S3FIFO-1 cache size    61848, 36849972 req, miss ratio 0.0712, byte miss ratio 0.0712
result/tencentBlock.ns1976.oracleGeneral.zst S3FIFO-1 cache size   123696, 36849972 req, miss ratio 0.0564, byte miss ratio 0.0564
result/tencentBlock.ns1976.oracleGeneral.zst S3FIFO-1 cache size   247392, 36849972 req, miss ratio 0.0339, byte miss ratio 0.0339
result/tencentBlock.ns1976.oracleGeneral.zst S3FIFO-1 cache size   494784, 36849972 req, miss ratio 0.0178, byte miss ratio 0.0178
result/tencentBlock.ns1976.oracleGeneral.zst clock2 cache size      618, 36849972 req, miss ratio 0.8966, byte miss ratio 0.8966
result/tencentBlock.ns1976.oracleGeneral.zst clock2 cache size     1855, 36849972 req, miss ratio 0.2820, byte miss ratio 0.2820
result/tencentBlock.ns1976.oracleGeneral.zst clock2 cache size     6184, 36849972 req, miss ratio 0.1061, byte miss ratio 0.1061
