result/tencentBlock.ns10858.oracleGeneral.zst clock2 cache size      469, 3174945 req, miss ratio 0.5742, byte miss ratio 0.5742
result/tencentBlock.ns10858.oracleGeneral.zst clock2 cache size     1409, 3174945 req, miss ratio 0.5340, byte miss ratio 0.5340
result/tencentBlock.ns10858.oracleGeneral.zst clock2 cache size     4698, 3174945 req, miss ratio 0.4439, byte miss ratio 0.4439
result/tencentBlock.ns10858.oracleGeneral.zst clock2 cache size    14094, 3174945 req, miss ratio 0.4111, byte miss ratio 0.4111
result/tencentBlock.ns10858.oracleGeneral.zst clock2 cache size    46981, 3174945 req, miss ratio 0.3207, byte miss ratio 0.3207
result/tencentBlock.ns10858.oracleGeneral.zst clock2 cache size    93962, 3174945 req, miss ratio 0.2413, byte miss ratio 0.2413
result/tencentBlock.ns10858.oracleGeneral.zst clock2 cache size   187924, 3174945 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns10858.oracleGeneral.zst clock2 cache size   375848, 3174945 req, miss ratio 0.1485, byte miss ratio 0.1485
result/tencentBlock.ns10858.oracleGeneral.zst LHD cache size      469, 3174945 req, miss ratio 0.5790, byte miss ratio 0.5790
result/tencentBlock.ns10858.oracleGeneral.zst LHD cache size     1409, 3174945 req, miss ratio 0.5273, byte miss ratio 0.5273
result/tencentBlock.ns10858.oracleGeneral.zst LHD cache size     4698, 3174945 req, miss ratio 0.4437, byte miss ratio 0.4437
result/tencentBlock.ns10858.oracleGeneral.zst LHD cache size    14094, 3174945 req, miss ratio 0.3903, byte miss ratio 0.3903
result/tencentBlock.ns10858.oracleGeneral.zst LHD cache size    46981, 3174945 req, miss ratio 0.3028, byte miss ratio 0.3028
result/tencentBlock.ns10858.oracleGeneral.zst LHD cache size    93962, 3174945 req, miss ratio 0.2099, byte miss ratio 0.2099
result/tencentBlock.ns10858.oracleGeneral.zst LHD cache size   187924, 3174945 req, miss ratio 0.1576, byte miss ratio 0.1576
result/tencentBlock.ns10858.oracleGeneral.zst LHD cache size   375848, 3174945 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns10858.oracleGeneral.zst Clock cache size      469, 3174945 req, miss ratio 0.5807, byte miss ratio 0.5807
result/tencentBlock.ns10858.oracleGeneral.zst Clock cache size     1409, 3174945 req, miss ratio 0.5356, byte miss ratio 0.5356
result/tencentBlock.ns10858.oracleGeneral.zst Clock cache size     4698, 3174945 req, miss ratio 0.4590, byte miss ratio 0.4590
result/tencentBlock.ns10858.oracleGeneral.zst Clock cache size    14094, 3174945 req, miss ratio 0.4120, byte miss ratio 0.4120
result/tencentBlock.ns10858.oracleGeneral.zst Clock cache size    46981, 3174945 req, miss ratio 0.3203, byte miss ratio 0.3203
result/tencentBlock.ns10858.oracleGeneral.zst Clock cache size    93962, 3174945 req, miss ratio 0.2275, byte miss ratio 0.2275
result/tencentBlock.ns10858.oracleGeneral.zst Clock cache size   187924, 3174945 req, miss ratio 0.1551, byte miss ratio 0.1551
result/tencentBlock.ns10858.oracleGeneral.zst Clock cache size   375848, 3174945 req, miss ratio 0.1485, byte miss ratio 0.1485
result/tencentBlock.ns10858.oracleGeneral.zst S3FIFO-1 cache size      469, 3174945 req, miss ratio 0.5606, byte miss ratio 0.5606
result/tencentBlock.ns10858.oracleGeneral.zst S3FIFO-1 cache size     1409, 3174945 req, miss ratio 0.4613, byte miss ratio 0.4613
result/tencentBlock.ns10858.oracleGeneral.zst S3FIFO-1 cache size     4698, 3174945 req, miss ratio 0.4276, byte miss ratio 0.4276
result/tencentBlock.ns10858.oracleGeneral.zst S3FIFO-1 cache size    14094, 3174945 req, miss ratio 0.3843, byte miss ratio 0.3843
result/tencentBlock.ns10858.oracleGeneral.zst S3FIFO-1 cache size    46981, 3174945 req, miss ratio 0.3005, byte miss ratio 0.3005
result/tencentBlock.ns10858.oracleGeneral.zst S3FIFO-1 cache size    93962, 3174945 req, miss ratio 0.2004, byte miss ratio 0.2004
result/tencentBlock.ns10858.oracleGeneral.zst S3FIFO-1 cache size   187924, 3174945 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns10858.oracleGeneral.zst S3FIFO-1 cache size   375848, 3174945 req, miss ratio 0.1485, byte miss ratio 0.1485
result/tencentBlock.ns10858.oracleGeneral.zst ARC cache size      469, 3174945 req, miss ratio 0.5629, byte miss ratio 0.5629
result/tencentBlock.ns10858.oracleGeneral.zst ARC cache size     1409, 3174945 req, miss ratio 0.4764, byte miss ratio 0.4764
result/tencentBlock.ns10858.oracleGeneral.zst ARC cache size     4698, 3174945 req, miss ratio 0.4290, byte miss ratio 0.4290
result/tencentBlock.ns10858.oracleGeneral.zst ARC cache size    14094, 3174945 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns10858.oracleGeneral.zst ARC cache size    46981, 3174945 req, miss ratio 0.2907, byte miss ratio 0.2907
result/tencentBlock.ns10858.oracleGeneral.zst ARC cache size    93962, 3174945 req, miss ratio 0.1979, byte miss ratio 0.1979
