result/tencentBlock.ns19410.oracleGeneral.zst S3FIFO-1 cache size      308, 3219733 req, miss ratio 0.4086, byte miss ratio 0.4086
result/tencentBlock.ns19410.oracleGeneral.zst S3FIFO-1 cache size      924, 3219733 req, miss ratio 0.3478, byte miss ratio 0.3478
result/tencentBlock.ns19410.oracleGeneral.zst S3FIFO-1 cache size     3081, 3219733 req, miss ratio 0.3380, byte miss ratio 0.3380
result/tencentBlock.ns19410.oracleGeneral.zst S3FIFO-1 cache size     9243, 3219733 req, miss ratio 0.3220, byte miss ratio 0.3220
result/tencentBlock.ns19410.oracleGeneral.zst S3FIFO-1 cache size    30812, 3219733 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns19410.oracleGeneral.zst S3FIFO-1 cache size    61624, 3219733 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns19410.oracleGeneral.zst S3FIFO-1 cache size   123249, 3219733 req, miss ratio 0.1035, byte miss ratio 0.1035
result/tencentBlock.ns19410.oracleGeneral.zst S3FIFO-1 cache size   246499, 3219733 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns19410.oracleGeneral.zst LHD cache size      308, 3219733 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns19410.oracleGeneral.zst LHD cache size      924, 3219733 req, miss ratio 0.3475, byte miss ratio 0.3475
result/tencentBlock.ns19410.oracleGeneral.zst LHD cache size     3081, 3219733 req, miss ratio 0.3403, byte miss ratio 0.3403
result/tencentBlock.ns19410.oracleGeneral.zst LHD cache size     9243, 3219733 req, miss ratio 0.3213, byte miss ratio 0.3213
result/tencentBlock.ns19410.oracleGeneral.zst LHD cache size    30812, 3219733 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns19410.oracleGeneral.zst LHD cache size    61624, 3219733 req, miss ratio 0.1590, byte miss ratio 0.1590
result/tencentBlock.ns19410.oracleGeneral.zst LHD cache size   123249, 3219733 req, miss ratio 0.1050, byte miss ratio 0.1050
result/tencentBlock.ns19410.oracleGeneral.zst LHD cache size   246499, 3219733 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns19410.oracleGeneral.zst clock2 cache size      308, 3219733 req, miss ratio 0.4151, byte miss ratio 0.4151
result/tencentBlock.ns19410.oracleGeneral.zst clock2 cache size      924, 3219733 req, miss ratio 0.3482, byte miss ratio 0.3482
result/tencentBlock.ns19410.oracleGeneral.zst clock2 cache size     3081, 3219733 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns19410.oracleGeneral.zst clock2 cache size     9243, 3219733 req, miss ratio 0.3351, byte miss ratio 0.3351
