result/tencentBlock.ns15019.oracleGeneral.zst S3FIFO-1 cache size      125, 2549247 req, miss ratio 0.3751, byte miss ratio 0.3751
result/tencentBlock.ns15019.oracleGeneral.zst S3FIFO-1 cache size      375, 2549247 req, miss ratio 0.2979, byte miss ratio 0.2979
result/tencentBlock.ns15019.oracleGeneral.zst S3FIFO-1 cache size     1252, 2549247 req, miss ratio 0.2527, byte miss ratio 0.2527
result/tencentBlock.ns15019.oracleGeneral.zst S3FIFO-1 cache size     3757, 2549247 req, miss ratio 0.2281, byte miss ratio 0.2281
result/tencentBlock.ns15019.oracleGeneral.zst S3FIFO-1 cache size    12526, 2549247 req, miss ratio 0.1920, byte miss ratio 0.1920
result/tencentBlock.ns15019.oracleGeneral.zst S3FIFO-1 cache size    25053, 2549247 req, miss ratio 0.1731, byte miss ratio 0.1731
result/tencentBlock.ns15019.oracleGeneral.zst S3FIFO-1 cache size    50106, 2549247 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns15019.oracleGeneral.zst S3FIFO-1 cache size   100212, 2549247 req, miss ratio 0.0493, byte miss ratio 0.0493
result/tencentBlock.ns15019.oracleGeneral.zst ARC cache size      125, 2549247 req, miss ratio 0.3666, byte miss ratio 0.3666
result/tencentBlock.ns15019.oracleGeneral.zst ARC cache size      375, 2549247 req, miss ratio 0.2958, byte miss ratio 0.2958
result/tencentBlock.ns15019.oracleGeneral.zst ARC cache size     1252, 2549247 req, miss ratio 0.2536, byte miss ratio 0.2536
result/tencentBlock.ns15019.oracleGeneral.zst ARC cache size     3757, 2549247 req, miss ratio 0.2304, byte miss ratio 0.2304
result/tencentBlock.ns15019.oracleGeneral.zst ARC cache size    12526, 2549247 req, miss ratio 0.1917, byte miss ratio 0.1917
result/tencentBlock.ns15019.oracleGeneral.zst ARC cache size    25053, 2549247 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns15019.oracleGeneral.zst ARC cache size    50106, 2549247 req, miss ratio 0.1052, byte miss ratio 0.1052
result/tencentBlock.ns15019.oracleGeneral.zst ARC cache size   100212, 2549247 req, miss ratio 0.0493, byte miss ratio 0.0493
result/tencentBlock.ns15019.oracleGeneral.zst Clock cache size      125, 2549247 req, miss ratio 0.4179, byte miss ratio 0.4179
result/tencentBlock.ns15019.oracleGeneral.zst Clock cache size      375, 2549247 req, miss ratio 0.3245, byte miss ratio 0.3245
result/tencentBlock.ns15019.oracleGeneral.zst Clock cache size     1252, 2549247 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns15019.oracleGeneral.zst Clock cache size     3757, 2549247 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns15019.oracleGeneral.zst Clock cache size    12526, 2549247 req, miss ratio 0.2277, byte miss ratio 0.2277
result/tencentBlock.ns15019.oracleGeneral.zst Clock cache size    25053, 2549247 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns15019.oracleGeneral.zst Clock cache size    50106, 2549247 req, miss ratio 0.1127, byte miss ratio 0.1127
result/tencentBlock.ns15019.oracleGeneral.zst Clock cache size   100212, 2549247 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns15019.oracleGeneral.zst clock2 cache size      125, 2549247 req, miss ratio 0.4074, byte miss ratio 0.4074
result/tencentBlock.ns15019.oracleGeneral.zst clock2 cache size      375, 2549247 req, miss ratio 0.3311, byte miss ratio 0.3311
result/tencentBlock.ns15019.oracleGeneral.zst clock2 cache size     1252, 2549247 req, miss ratio 0.2813, byte miss ratio 0.2813
result/tencentBlock.ns15019.oracleGeneral.zst clock2 cache size     3757, 2549247 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns15019.oracleGeneral.zst clock2 cache size    12526, 2549247 req, miss ratio 0.2254, byte miss ratio 0.2254
