result/tencentBlock.ns9193.oracleGeneral.zst Clock cache size      127, 10530803 req, miss ratio 0.8411, byte miss ratio 0.8411
result/tencentBlock.ns9193.oracleGeneral.zst Clock cache size      383, 10530803 req, miss ratio 0.8102, byte miss ratio 0.8102
result/tencentBlock.ns9193.oracleGeneral.zst Clock cache size     1277, 10530803 req, miss ratio 0.7894, byte miss ratio 0.7894
result/tencentBlock.ns9193.oracleGeneral.zst Clock cache size     3833, 10530803 req, miss ratio 0.7806, byte miss ratio 0.7806
result/tencentBlock.ns9193.oracleGeneral.zst Clock cache size    12778, 10530803 req, miss ratio 0.5535, byte miss ratio 0.5535
result/tencentBlock.ns9193.oracleGeneral.zst Clock cache size    25556, 10530803 req, miss ratio 0.1502, byte miss ratio 0.1502
result/tencentBlock.ns9193.oracleGeneral.zst Clock cache size    51112, 10530803 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns9193.oracleGeneral.zst Clock cache size   102224, 10530803 req, miss ratio 0.0159, byte miss ratio 0.0159
result/tencentBlock.ns9193.oracleGeneral.zst LeCaR cache size      127, 10530803 req, miss ratio 0.8375, byte miss ratio 0.8375
result/tencentBlock.ns9193.oracleGeneral.zst LeCaR cache size      383, 10530803 req, miss ratio 0.8035, byte miss ratio 0.8035
result/tencentBlock.ns9193.oracleGeneral.zst LeCaR cache size     1277, 10530803 req, miss ratio 0.7800, byte miss ratio 0.7800
result/tencentBlock.ns9193.oracleGeneral.zst LeCaR cache size     3833, 10530803 req, miss ratio 0.7739, byte miss ratio 0.7739
result/tencentBlock.ns9193.oracleGeneral.zst LeCaR cache size    12778, 10530803 req, miss ratio 0.4860, byte miss ratio 0.4860
result/tencentBlock.ns9193.oracleGeneral.zst LeCaR cache size    25556, 10530803 req, miss ratio 0.1306, byte miss ratio 0.1306
result/tencentBlock.ns9193.oracleGeneral.zst LeCaR cache size    51112, 10530803 req, miss ratio 0.0446, byte miss ratio 0.0446
result/tencentBlock.ns9193.oracleGeneral.zst LeCaR cache size   102224, 10530803 req, miss ratio 0.0143, byte miss ratio 0.0143
result/tencentBlock.ns9193.oracleGeneral.zst clock2 cache size      127, 10530803 req, miss ratio 0.8394, byte miss ratio 0.8394
result/tencentBlock.ns9193.oracleGeneral.zst clock2 cache size      383, 10530803 req, miss ratio 0.8065, byte miss ratio 0.8065
result/tencentBlock.ns9193.oracleGeneral.zst clock2 cache size     1277, 10530803 req, miss ratio 0.7862, byte miss ratio 0.7862
result/tencentBlock.ns9193.oracleGeneral.zst clock2 cache size     3833, 10530803 req, miss ratio 0.7788, byte miss ratio 0.7788
result/tencentBlock.ns9193.oracleGeneral.zst clock2 cache size    12778, 10530803 req, miss ratio 0.5479, byte miss ratio 0.5479
result/tencentBlock.ns9193.oracleGeneral.zst clock2 cache size    25556, 10530803 req, miss ratio 0.1300, byte miss ratio 0.1300
result/tencentBlock.ns9193.oracleGeneral.zst clock2 cache size    51112, 10530803 req, miss ratio 0.0471, byte miss ratio 0.0471
result/tencentBlock.ns9193.oracleGeneral.zst clock2 cache size   102224, 10530803 req, miss ratio 0.0169, byte miss ratio 0.0169
result/tencentBlock.ns9193.oracleGeneral.zst LIRS cache size      127, 10530803 req, miss ratio 0.8092, byte miss ratio 0.8092
result/tencentBlock.ns9193.oracleGeneral.zst LIRS cache size      383, 10530803 req, miss ratio 0.7899, byte miss ratio 0.7899
result/tencentBlock.ns9193.oracleGeneral.zst LIRS cache size     1277, 10530803 req, miss ratio 0.7654, byte miss ratio 0.7654
result/tencentBlock.ns9193.oracleGeneral.zst LIRS cache size     3833, 10530803 req, miss ratio 0.7326, byte miss ratio 0.7326
result/tencentBlock.ns9193.oracleGeneral.zst LIRS cache size    12778, 10530803 req, miss ratio 0.4341, byte miss ratio 0.4341
result/tencentBlock.ns9193.oracleGeneral.zst LIRS cache size    25556, 10530803 req, miss ratio 0.0879, byte miss ratio 0.0879
result/tencentBlock.ns9193.oracleGeneral.zst LIRS cache size    51112, 10530803 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns9193.oracleGeneral.zst LIRS cache size   102224, 10530803 req, miss ratio 0.0148, byte miss ratio 0.0148
result/tencentBlock.ns9193.oracleGeneral.zst FIFO cache size      127, 10530803 req, miss ratio 0.8597, byte miss ratio 0.8597
result/tencentBlock.ns9193.oracleGeneral.zst FIFO cache size      383, 10530803 req, miss ratio 0.8252, byte miss ratio 0.8252
result/tencentBlock.ns9193.oracleGeneral.zst FIFO cache size     1277, 10530803 req, miss ratio 0.8019, byte miss ratio 0.8019
result/tencentBlock.ns9193.oracleGeneral.zst FIFO cache size     3833, 10530803 req, miss ratio 0.7878, byte miss ratio 0.7878
result/tencentBlock.ns9193.oracleGeneral.zst FIFO cache size    12778, 10530803 req, miss ratio 0.4739, byte miss ratio 0.4739
result/tencentBlock.ns9193.oracleGeneral.zst FIFO cache size    25556, 10530803 req, miss ratio 0.2926, byte miss ratio 0.2926
result/tencentBlock.ns9193.oracleGeneral.zst FIFO cache size    51112, 10530803 req, miss ratio 0.1001, byte miss ratio 0.1001
result/tencentBlock.ns9193.oracleGeneral.zst FIFO cache size   102224, 10530803 req, miss ratio 0.0248, byte miss ratio 0.0248
result/tencentBlock.ns9193.oracleGeneral.zst S3FIFO-1 cache size      127, 10530803 req, miss ratio 0.8090, byte miss ratio 0.8090
result/tencentBlock.ns9193.oracleGeneral.zst S3FIFO-1 cache size      383, 10530803 req, miss ratio 0.7855, byte miss ratio 0.7855
result/tencentBlock.ns9193.oracleGeneral.zst S3FIFO-1 cache size     1277, 10530803 req, miss ratio 0.7636, byte miss ratio 0.7636
result/tencentBlock.ns9193.oracleGeneral.zst S3FIFO-1 cache size     3833, 10530803 req, miss ratio 0.7488, byte miss ratio 0.7488
result/tencentBlock.ns9193.oracleGeneral.zst S3FIFO-1 cache size    12778, 10530803 req, miss ratio 0.4806, byte miss ratio 0.4806
result/tencentBlock.ns9193.oracleGeneral.zst S3FIFO-1 cache size    25556, 10530803 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns9193.oracleGeneral.zst S3FIFO-1 cache size    51112, 10530803 req, miss ratio 0.0461, byte miss ratio 0.0461
result/tencentBlock.ns9193.oracleGeneral.zst S3FIFO-1 cache size   102224, 10530803 req, miss ratio 0.0147, byte miss ratio 0.0147
result/tencentBlock.ns9193.oracleGeneral.zst LRU cache size      127, 10530803 req, miss ratio 0.8431, byte miss ratio 0.8431
result/tencentBlock.ns9193.oracleGeneral.zst LRU cache size      383, 10530803 req, miss ratio 0.8138, byte miss ratio 0.8138
result/tencentBlock.ns9193.oracleGeneral.zst LRU cache size     1277, 10530803 req, miss ratio 0.7932, byte miss ratio 0.7932
result/tencentBlock.ns9193.oracleGeneral.zst LRU cache size     3833, 10530803 req, miss ratio 0.7817, byte miss ratio 0.7817
result/tencentBlock.ns9193.oracleGeneral.zst LRU cache size    12778, 10530803 req, miss ratio 0.4715, byte miss ratio 0.4715
result/tencentBlock.ns9193.oracleGeneral.zst LRU cache size    25556, 10530803 req, miss ratio 0.1999, byte miss ratio 0.1999
result/tencentBlock.ns9193.oracleGeneral.zst LRU cache size    51112, 10530803 req, miss ratio 0.0501, byte miss ratio 0.0501
result/tencentBlock.ns9193.oracleGeneral.zst LRU cache size   102224, 10530803 req, miss ratio 0.0152, byte miss ratio 0.0152
result/tencentBlock.ns9193.oracleGeneral.zst Cacheus cache size      127, 10530803 req, miss ratio 0.8130, byte miss ratio 0.8130
result/tencentBlock.ns9193.oracleGeneral.zst Cacheus cache size      383, 10530803 req, miss ratio 0.7887, byte miss ratio 0.7887
result/tencentBlock.ns9193.oracleGeneral.zst Cacheus cache size     1277, 10530803 req, miss ratio 0.7740, byte miss ratio 0.7740
result/tencentBlock.ns9193.oracleGeneral.zst Cacheus cache size     3833, 10530803 req, miss ratio 0.7543, byte miss ratio 0.7543
result/tencentBlock.ns9193.oracleGeneral.zst Cacheus cache size    12778, 10530803 req, miss ratio 0.5042, byte miss ratio 0.5042
result/tencentBlock.ns9193.oracleGeneral.zst Cacheus cache size    25556, 10530803 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns9193.oracleGeneral.zst Cacheus cache size    51112, 10530803 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns9193.oracleGeneral.zst Cacheus cache size   102224, 10530803 req, miss ratio 0.0154, byte miss ratio 0.0154
result/tencentBlock.ns9193.oracleGeneral.zst LHD cache size      127, 10530803 req, miss ratio 0.8390, byte miss ratio 0.8390
result/tencentBlock.ns9193.oracleGeneral.zst LHD cache size      383, 10530803 req, miss ratio 0.8039, byte miss ratio 0.8039
result/tencentBlock.ns9193.oracleGeneral.zst LHD cache size     1277, 10530803 req, miss ratio 0.7786, byte miss ratio 0.7786
result/tencentBlock.ns9193.oracleGeneral.zst LHD cache size     3833, 10530803 req, miss ratio 0.6888, byte miss ratio 0.6888
result/tencentBlock.ns9193.oracleGeneral.zst LHD cache size    12778, 10530803 req, miss ratio 0.3628, byte miss ratio 0.3628
result/tencentBlock.ns9193.oracleGeneral.zst LHD cache size    25556, 10530803 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns9193.oracleGeneral.zst LHD cache size    51112, 10530803 req, miss ratio 0.0463, byte miss ratio 0.0463
result/tencentBlock.ns9193.oracleGeneral.zst LHD cache size   102224, 10530803 req, miss ratio 0.0160, byte miss ratio 0.0160
result/tencentBlock.ns9193.oracleGeneral.zst ARC cache size      127, 10530803 req, miss ratio 0.8080, byte miss ratio 0.8080
result/tencentBlock.ns9193.oracleGeneral.zst ARC cache size      383, 10530803 req, miss ratio 0.7864, byte miss ratio 0.7864
result/tencentBlock.ns9193.oracleGeneral.zst ARC cache size     1277, 10530803 req, miss ratio 0.7636, byte miss ratio 0.7636
result/tencentBlock.ns9193.oracleGeneral.zst ARC cache size     3833, 10530803 req, miss ratio 0.7506, byte miss ratio 0.7506
result/tencentBlock.ns9193.oracleGeneral.zst ARC cache size    12778, 10530803 req, miss ratio 0.5197, byte miss ratio 0.5197
