result/tencentBlock.ns16095.oracleGeneral.zst LHD cache size      660, 5477086 req, miss ratio 0.5955, byte miss ratio 0.5955
result/tencentBlock.ns16095.oracleGeneral.zst LHD cache size     1980, 5477086 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns16095.oracleGeneral.zst LHD cache size     6600, 5477086 req, miss ratio 0.3321, byte miss ratio 0.3321
result/tencentBlock.ns16095.oracleGeneral.zst LHD cache size    19800, 5477086 req, miss ratio 0.2629, byte miss ratio 0.2629
result/tencentBlock.ns16095.oracleGeneral.zst LHD cache size    66002, 5477086 req, miss ratio 0.2070, byte miss ratio 0.2070
result/tencentBlock.ns16095.oracleGeneral.zst LHD cache size   132005, 5477086 req, miss ratio 0.1575, byte miss ratio 0.1575
result/tencentBlock.ns16095.oracleGeneral.zst LHD cache size   264010, 5477086 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns16095.oracleGeneral.zst LHD cache size   528020, 5477086 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns16095.oracleGeneral.zst Clock cache size      660, 5477086 req, miss ratio 0.5944, byte miss ratio 0.5944
result/tencentBlock.ns16095.oracleGeneral.zst Clock cache size     1980, 5477086 req, miss ratio 0.4636, byte miss ratio 0.4636
result/tencentBlock.ns16095.oracleGeneral.zst Clock cache size     6600, 5477086 req, miss ratio 0.3438, byte miss ratio 0.3438
result/tencentBlock.ns16095.oracleGeneral.zst Clock cache size    19800, 5477086 req, miss ratio 0.2668, byte miss ratio 0.2668
result/tencentBlock.ns16095.oracleGeneral.zst Clock cache size    66002, 5477086 req, miss ratio 0.2172, byte miss ratio 0.2172
result/tencentBlock.ns16095.oracleGeneral.zst Clock cache size   132005, 5477086 req, miss ratio 0.1717, byte miss ratio 0.1717
result/tencentBlock.ns16095.oracleGeneral.zst Clock cache size   264010, 5477086 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns16095.oracleGeneral.zst Clock cache size   528020, 5477086 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns16095.oracleGeneral.zst S3FIFO-1 cache size      660, 5477086 req, miss ratio 0.5704, byte miss ratio 0.5704
