result/tencentBlock.ns16258.oracleGeneral.zst LeCaR cache size      139, 1340252 req, miss ratio 0.5806, byte miss ratio 0.5806
result/tencentBlock.ns16258.oracleGeneral.zst LeCaR cache size      419, 1340252 req, miss ratio 0.5214, byte miss ratio 0.5214
result/tencentBlock.ns16258.oracleGeneral.zst LeCaR cache size     1398, 1340252 req, miss ratio 0.4492, byte miss ratio 0.4492
result/tencentBlock.ns16258.oracleGeneral.zst LeCaR cache size     4195, 1340252 req, miss ratio 0.4417, byte miss ratio 0.4417
result/tencentBlock.ns16258.oracleGeneral.zst LeCaR cache size    13984, 1340252 req, miss ratio 0.3880, byte miss ratio 0.3880
result/tencentBlock.ns16258.oracleGeneral.zst LeCaR cache size    27969, 1340252 req, miss ratio 0.3637, byte miss ratio 0.3637
result/tencentBlock.ns16258.oracleGeneral.zst LeCaR cache size    55938, 1340252 req, miss ratio 0.2105, byte miss ratio 0.2105
result/tencentBlock.ns16258.oracleGeneral.zst LeCaR cache size   111877, 1340252 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns16258.oracleGeneral.zst clock2 cache size      139, 1340252 req, miss ratio 0.5809, byte miss ratio 0.5809
result/tencentBlock.ns16258.oracleGeneral.zst clock2 cache size      419, 1340252 req, miss ratio 0.5248, byte miss ratio 0.5248
result/tencentBlock.ns16258.oracleGeneral.zst clock2 cache size     1398, 1340252 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns16258.oracleGeneral.zst clock2 cache size     4195, 1340252 req, miss ratio 0.4419, byte miss ratio 0.4419
result/tencentBlock.ns16258.oracleGeneral.zst clock2 cache size    13984, 1340252 req, miss ratio 0.4339, byte miss ratio 0.4339
result/tencentBlock.ns16258.oracleGeneral.zst clock2 cache size    27969, 1340252 req, miss ratio 0.3751, byte miss ratio 0.3751
result/tencentBlock.ns16258.oracleGeneral.zst clock2 cache size    55938, 1340252 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns16258.oracleGeneral.zst clock2 cache size   111877, 1340252 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns16258.oracleGeneral.zst LHD cache size      139, 1340252 req, miss ratio 0.5860, byte miss ratio 0.5860
result/tencentBlock.ns16258.oracleGeneral.zst LHD cache size      419, 1340252 req, miss ratio 0.5203, byte miss ratio 0.5203
result/tencentBlock.ns16258.oracleGeneral.zst LHD cache size     1398, 1340252 req, miss ratio 0.4579, byte miss ratio 0.4579
result/tencentBlock.ns16258.oracleGeneral.zst LHD cache size     4195, 1340252 req, miss ratio 0.4422, byte miss ratio 0.4422
result/tencentBlock.ns16258.oracleGeneral.zst LHD cache size    13984, 1340252 req, miss ratio 0.3928, byte miss ratio 0.3928
