result/tencentBlock.ns1695.oracleGeneral.zst LeCaR cache size      750, 9029667 req, miss ratio 0.6343, byte miss ratio 0.6343
result/tencentBlock.ns1695.oracleGeneral.zst LeCaR cache size     2252, 9029667 req, miss ratio 0.6114, byte miss ratio 0.6114
result/tencentBlock.ns1695.oracleGeneral.zst LeCaR cache size     7507, 9029667 req, miss ratio 0.5694, byte miss ratio 0.5694
result/tencentBlock.ns1695.oracleGeneral.zst LeCaR cache size    22523, 9029667 req, miss ratio 0.4925, byte miss ratio 0.4925
result/tencentBlock.ns1695.oracleGeneral.zst LeCaR cache size    75078, 9029667 req, miss ratio 0.3390, byte miss ratio 0.3390
result/tencentBlock.ns1695.oracleGeneral.zst LeCaR cache size   150156, 9029667 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns1695.oracleGeneral.zst LeCaR cache size   300312, 9029667 req, miss ratio 0.1187, byte miss ratio 0.1187
result/tencentBlock.ns1695.oracleGeneral.zst LeCaR cache size   600625, 9029667 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns1695.oracleGeneral.zst Cacheus cache size      750, 9029667 req, miss ratio 0.6238, byte miss ratio 0.6238
result/tencentBlock.ns1695.oracleGeneral.zst Cacheus cache size     2252, 9029667 req, miss ratio 0.6002, byte miss ratio 0.6002
result/tencentBlock.ns1695.oracleGeneral.zst Cacheus cache size     7507, 9029667 req, miss ratio 0.5653, byte miss ratio 0.5653
result/tencentBlock.ns1695.oracleGeneral.zst Cacheus cache size    22523, 9029667 req, miss ratio 0.4889, byte miss ratio 0.4889
result/tencentBlock.ns1695.oracleGeneral.zst Cacheus cache size    75078, 9029667 req, miss ratio 0.3145, byte miss ratio 0.3145
result/tencentBlock.ns1695.oracleGeneral.zst Cacheus cache size   150156, 9029667 req, miss ratio 0.1955, byte miss ratio 0.1955
result/tencentBlock.ns1695.oracleGeneral.zst Cacheus cache size   300312, 9029667 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns1695.oracleGeneral.zst Cacheus cache size   600625, 9029667 req, miss ratio 0.0874, byte miss ratio 0.0874
result/tencentBlock.ns1695.oracleGeneral.zst S3FIFO-1 cache size      750, 9029667 req, miss ratio 0.6204, byte miss ratio 0.6204
result/tencentBlock.ns1695.oracleGeneral.zst S3FIFO-1 cache size     2252, 9029667 req, miss ratio 0.5936, byte miss ratio 0.5936
result/tencentBlock.ns1695.oracleGeneral.zst S3FIFO-1 cache size     7507, 9029667 req, miss ratio 0.5502, byte miss ratio 0.5502
result/tencentBlock.ns1695.oracleGeneral.zst S3FIFO-1 cache size    22523, 9029667 req, miss ratio 0.4773, byte miss ratio 0.4773
result/tencentBlock.ns1695.oracleGeneral.zst S3FIFO-1 cache size    75078, 9029667 req, miss ratio 0.3054, byte miss ratio 0.3054
result/tencentBlock.ns1695.oracleGeneral.zst S3FIFO-1 cache size   150156, 9029667 req, miss ratio 0.1981, byte miss ratio 0.1981
result/tencentBlock.ns1695.oracleGeneral.zst S3FIFO-1 cache size   300312, 9029667 req, miss ratio 0.1271, byte miss ratio 0.1271
result/tencentBlock.ns1695.oracleGeneral.zst S3FIFO-1 cache size   600625, 9029667 req, miss ratio 0.0869, byte miss ratio 0.0869
result/tencentBlock.ns1695.oracleGeneral.zst Clock cache size      750, 9029667 req, miss ratio 0.6380, byte miss ratio 0.6380
result/tencentBlock.ns1695.oracleGeneral.zst Clock cache size     2252, 9029667 req, miss ratio 0.6124, byte miss ratio 0.6124
result/tencentBlock.ns1695.oracleGeneral.zst Clock cache size     7507, 9029667 req, miss ratio 0.5695, byte miss ratio 0.5695
result/tencentBlock.ns1695.oracleGeneral.zst Clock cache size    22523, 9029667 req, miss ratio 0.4962, byte miss ratio 0.4962
result/tencentBlock.ns1695.oracleGeneral.zst Clock cache size    75078, 9029667 req, miss ratio 0.3445, byte miss ratio 0.3445
