result/tencentBlock.ns15626.oracleGeneral.zst LRU cache size      120, 1244364 req, miss ratio 0.4352, byte miss ratio 0.4352
result/tencentBlock.ns15626.oracleGeneral.zst LRU cache size      361, 1244364 req, miss ratio 0.3781, byte miss ratio 0.3781
result/tencentBlock.ns15626.oracleGeneral.zst LRU cache size     1204, 1244364 req, miss ratio 0.3586, byte miss ratio 0.3586
result/tencentBlock.ns15626.oracleGeneral.zst LRU cache size     3614, 1244364 req, miss ratio 0.3212, byte miss ratio 0.3212
result/tencentBlock.ns15626.oracleGeneral.zst LRU cache size    12047, 1244364 req, miss ratio 0.2861, byte miss ratio 0.2861
result/tencentBlock.ns15626.oracleGeneral.zst LRU cache size    24095, 1244364 req, miss ratio 0.2129, byte miss ratio 0.2129
result/tencentBlock.ns15626.oracleGeneral.zst LRU cache size    48190, 1244364 req, miss ratio 0.1280, byte miss ratio 0.1280
result/tencentBlock.ns15626.oracleGeneral.zst LRU cache size    96381, 1244364 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns15626.oracleGeneral.zst S3FIFO-1 cache size      120, 1244364 req, miss ratio 0.4153, byte miss ratio 0.4153
result/tencentBlock.ns15626.oracleGeneral.zst S3FIFO-1 cache size      361, 1244364 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns15626.oracleGeneral.zst S3FIFO-1 cache size     1204, 1244364 req, miss ratio 0.3254, byte miss ratio 0.3254
result/tencentBlock.ns15626.oracleGeneral.zst S3FIFO-1 cache size     3614, 1244364 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns15626.oracleGeneral.zst S3FIFO-1 cache size    12047, 1244364 req, miss ratio 0.2549, byte miss ratio 0.2549
result/tencentBlock.ns15626.oracleGeneral.zst S3FIFO-1 cache size    24095, 1244364 req, miss ratio 0.2093, byte miss ratio 0.2093
result/tencentBlock.ns15626.oracleGeneral.zst S3FIFO-1 cache size    48190, 1244364 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns15626.oracleGeneral.zst S3FIFO-1 cache size    96381, 1244364 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns15626.oracleGeneral.zst FIFO cache size      120, 1244364 req, miss ratio 0.6367, byte miss ratio 0.6367
result/tencentBlock.ns15626.oracleGeneral.zst FIFO cache size      361, 1244364 req, miss ratio 0.4475, byte miss ratio 0.4475
result/tencentBlock.ns15626.oracleGeneral.zst FIFO cache size     1204, 1244364 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns15626.oracleGeneral.zst FIFO cache size     3614, 1244364 req, miss ratio 0.3383, byte miss ratio 0.3383
result/tencentBlock.ns15626.oracleGeneral.zst FIFO cache size    12047, 1244364 req, miss ratio 0.3038, byte miss ratio 0.3038
result/tencentBlock.ns15626.oracleGeneral.zst FIFO cache size    24095, 1244364 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns15626.oracleGeneral.zst FIFO cache size    48190, 1244364 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns15626.oracleGeneral.zst FIFO cache size    96381, 1244364 req, miss ratio 0.1124, byte miss ratio 0.1124
result/tencentBlock.ns15626.oracleGeneral.zst clock2 cache size      120, 1244364 req, miss ratio 0.4198, byte miss ratio 0.4198
result/tencentBlock.ns15626.oracleGeneral.zst clock2 cache size      361, 1244364 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns15626.oracleGeneral.zst clock2 cache size     1204, 1244364 req, miss ratio 0.3588, byte miss ratio 0.3588
result/tencentBlock.ns15626.oracleGeneral.zst clock2 cache size     3614, 1244364 req, miss ratio 0.3099, byte miss ratio 0.3099
result/tencentBlock.ns15626.oracleGeneral.zst clock2 cache size    12047, 1244364 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns15626.oracleGeneral.zst clock2 cache size    24095, 1244364 req, miss ratio 0.2108, byte miss ratio 0.2108
result/tencentBlock.ns15626.oracleGeneral.zst clock2 cache size    48190, 1244364 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns15626.oracleGeneral.zst clock2 cache size    96381, 1244364 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns15626.oracleGeneral.zst Clock cache size      120, 1244364 req, miss ratio 0.4253, byte miss ratio 0.4253
result/tencentBlock.ns15626.oracleGeneral.zst Clock cache size      361, 1244364 req, miss ratio 0.3781, byte miss ratio 0.3781
result/tencentBlock.ns15626.oracleGeneral.zst Clock cache size     1204, 1244364 req, miss ratio 0.3587, byte miss ratio 0.3587
result/tencentBlock.ns15626.oracleGeneral.zst Clock cache size     3614, 1244364 req, miss ratio 0.3170, byte miss ratio 0.3170
result/tencentBlock.ns15626.oracleGeneral.zst Clock cache size    12047, 1244364 req, miss ratio 0.2842, byte miss ratio 0.2842
result/tencentBlock.ns15626.oracleGeneral.zst Clock cache size    24095, 1244364 req, miss ratio 0.2113, byte miss ratio 0.2113
result/tencentBlock.ns15626.oracleGeneral.zst Clock cache size    48190, 1244364 req, miss ratio 0.1382, byte miss ratio 0.1382
result/tencentBlock.ns15626.oracleGeneral.zst Clock cache size    96381, 1244364 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns15626.oracleGeneral.zst LeCaR cache size      120, 1244364 req, miss ratio 0.4175, byte miss ratio 0.4175
result/tencentBlock.ns15626.oracleGeneral.zst LeCaR cache size      361, 1244364 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns15626.oracleGeneral.zst LeCaR cache size     1204, 1244364 req, miss ratio 0.3585, byte miss ratio 0.3585
result/tencentBlock.ns15626.oracleGeneral.zst LeCaR cache size     3614, 1244364 req, miss ratio 0.3062, byte miss ratio 0.3062
result/tencentBlock.ns15626.oracleGeneral.zst LeCaR cache size    12047, 1244364 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns15626.oracleGeneral.zst LeCaR cache size    24095, 1244364 req, miss ratio 0.2001, byte miss ratio 0.2001
result/tencentBlock.ns15626.oracleGeneral.zst LeCaR cache size    48190, 1244364 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns15626.oracleGeneral.zst LeCaR cache size    96381, 1244364 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns15626.oracleGeneral.zst ARC cache size      120, 1244364 req, miss ratio 0.3961, byte miss ratio 0.3961
result/tencentBlock.ns15626.oracleGeneral.zst ARC cache size      361, 1244364 req, miss ratio 0.3773, byte miss ratio 0.3773
result/tencentBlock.ns15626.oracleGeneral.zst ARC cache size     1204, 1244364 req, miss ratio 0.3397, byte miss ratio 0.3397
