result/tencentBlock.ns15769.oracleGeneral.zst LeCaR cache size      272, 1666680 req, miss ratio 0.4779, byte miss ratio 0.4779
result/tencentBlock.ns15769.oracleGeneral.zst LeCaR cache size      816, 1666680 req, miss ratio 0.4703, byte miss ratio 0.4703
result/tencentBlock.ns15769.oracleGeneral.zst LeCaR cache size     2721, 1666680 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns15769.oracleGeneral.zst LeCaR cache size     8163, 1666680 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns15769.oracleGeneral.zst LeCaR cache size    27211, 1666680 req, miss ratio 0.3868, byte miss ratio 0.3868
result/tencentBlock.ns15769.oracleGeneral.zst LeCaR cache size    54422, 1666680 req, miss ratio 0.3368, byte miss ratio 0.3368
result/tencentBlock.ns15769.oracleGeneral.zst LeCaR cache size   108845, 1666680 req, miss ratio 0.2000, byte miss ratio 0.2000
result/tencentBlock.ns15769.oracleGeneral.zst LeCaR cache size   217691, 1666680 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns15769.oracleGeneral.zst LRU cache size      272, 1666680 req, miss ratio 0.4800, byte miss ratio 0.4800
result/tencentBlock.ns15769.oracleGeneral.zst LRU cache size      816, 1666680 req, miss ratio 0.4707, byte miss ratio 0.4707
result/tencentBlock.ns15769.oracleGeneral.zst LRU cache size     2721, 1666680 req, miss ratio 0.4675, byte miss ratio 0.4675
result/tencentBlock.ns15769.oracleGeneral.zst LRU cache size     8163, 1666680 req, miss ratio 0.4667, byte miss ratio 0.4667
result/tencentBlock.ns15769.oracleGeneral.zst LRU cache size    27211, 1666680 req, miss ratio 0.3888, byte miss ratio 0.3888
result/tencentBlock.ns15769.oracleGeneral.zst LRU cache size    54422, 1666680 req, miss ratio 0.3380, byte miss ratio 0.3380
result/tencentBlock.ns15769.oracleGeneral.zst LRU cache size   108845, 1666680 req, miss ratio 0.1996, byte miss ratio 0.1996
result/tencentBlock.ns15769.oracleGeneral.zst LRU cache size   217691, 1666680 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns15769.oracleGeneral.zst LHD cache size      272, 1666680 req, miss ratio 0.4799, byte miss ratio 0.4799
result/tencentBlock.ns15769.oracleGeneral.zst LHD cache size      816, 1666680 req, miss ratio 0.4702, byte miss ratio 0.4702
result/tencentBlock.ns15769.oracleGeneral.zst LHD cache size     2721, 1666680 req, miss ratio 0.4672, byte miss ratio 0.4672
result/tencentBlock.ns15769.oracleGeneral.zst LHD cache size     8163, 1666680 req, miss ratio 0.4569, byte miss ratio 0.4569
