result/tencentBlock.ns8402.oracleGeneral.zst Clock cache size      487, 5313079 req, miss ratio 0.5440, byte miss ratio 0.5440
result/tencentBlock.ns8402.oracleGeneral.zst Clock cache size     1462, 5313079 req, miss ratio 0.3816, byte miss ratio 0.3816
result/tencentBlock.ns8402.oracleGeneral.zst Clock cache size     4874, 5313079 req, miss ratio 0.2700, byte miss ratio 0.2700
result/tencentBlock.ns8402.oracleGeneral.zst Clock cache size    14623, 5313079 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns8402.oracleGeneral.zst Clock cache size    48745, 5313079 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns8402.oracleGeneral.zst Clock cache size    97491, 5313079 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns8402.oracleGeneral.zst Clock cache size   194982, 5313079 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns8402.oracleGeneral.zst Clock cache size   389965, 5313079 req, miss ratio 0.0919, byte miss ratio 0.0919
result/tencentBlock.ns8402.oracleGeneral.zst clock2 cache size      487, 5313079 req, miss ratio 0.5432, byte miss ratio 0.5432
result/tencentBlock.ns8402.oracleGeneral.zst clock2 cache size     1462, 5313079 req, miss ratio 0.3692, byte miss ratio 0.3692
result/tencentBlock.ns8402.oracleGeneral.zst clock2 cache size     4874, 5313079 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns8402.oracleGeneral.zst clock2 cache size    14623, 5313079 req, miss ratio 0.2307, byte miss ratio 0.2307
result/tencentBlock.ns8402.oracleGeneral.zst clock2 cache size    48745, 5313079 req, miss ratio 0.1750, byte miss ratio 0.1750
result/tencentBlock.ns8402.oracleGeneral.zst clock2 cache size    97491, 5313079 req, miss ratio 0.1482, byte miss ratio 0.1482
result/tencentBlock.ns8402.oracleGeneral.zst clock2 cache size   194982, 5313079 req, miss ratio 0.0964, byte miss ratio 0.0964
result/tencentBlock.ns8402.oracleGeneral.zst clock2 cache size   389965, 5313079 req, miss ratio 0.0919, byte miss ratio 0.0919
result/tencentBlock.ns8402.oracleGeneral.zst FIFO cache size      487, 5313079 req, miss ratio 0.6183, byte miss ratio 0.6183
result/tencentBlock.ns8402.oracleGeneral.zst FIFO cache size     1462, 5313079 req, miss ratio 0.4437, byte miss ratio 0.4437
result/tencentBlock.ns8402.oracleGeneral.zst FIFO cache size     4874, 5313079 req, miss ratio 0.3164, byte miss ratio 0.3164
result/tencentBlock.ns8402.oracleGeneral.zst FIFO cache size    14623, 5313079 req, miss ratio 0.2450, byte miss ratio 0.2450
result/tencentBlock.ns8402.oracleGeneral.zst FIFO cache size    48745, 5313079 req, miss ratio 0.1779, byte miss ratio 0.1779
result/tencentBlock.ns8402.oracleGeneral.zst FIFO cache size    97491, 5313079 req, miss ratio 0.1341, byte miss ratio 0.1341
result/tencentBlock.ns8402.oracleGeneral.zst FIFO cache size   194982, 5313079 req, miss ratio 0.1129, byte miss ratio 0.1129
result/tencentBlock.ns8402.oracleGeneral.zst FIFO cache size   389965, 5313079 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns8402.oracleGeneral.zst LHD cache size      487, 5313079 req, miss ratio 0.5435, byte miss ratio 0.5435
result/tencentBlock.ns8402.oracleGeneral.zst LHD cache size     1462, 5313079 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns8402.oracleGeneral.zst LHD cache size     4874, 5313079 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns8402.oracleGeneral.zst LHD cache size    14623, 5313079 req, miss ratio 0.2210, byte miss ratio 0.2210
result/tencentBlock.ns8402.oracleGeneral.zst LHD cache size    48745, 5313079 req, miss ratio 0.1652, byte miss ratio 0.1652
result/tencentBlock.ns8402.oracleGeneral.zst LHD cache size    97491, 5313079 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns8402.oracleGeneral.zst LHD cache size   194982, 5313079 req, miss ratio 0.0969, byte miss ratio 0.0969
result/tencentBlock.ns8402.oracleGeneral.zst LHD cache size   389965, 5313079 req, miss ratio 0.0918, byte miss ratio 0.0918
result/tencentBlock.ns8402.oracleGeneral.zst LeCaR cache size      487, 5313079 req, miss ratio 0.5436, byte miss ratio 0.5436
result/tencentBlock.ns8402.oracleGeneral.zst LeCaR cache size     1462, 5313079 req, miss ratio 0.3638, byte miss ratio 0.3638
result/tencentBlock.ns8402.oracleGeneral.zst LeCaR cache size     4874, 5313079 req, miss ratio 0.2687, byte miss ratio 0.2687
result/tencentBlock.ns8402.oracleGeneral.zst LeCaR cache size    14623, 5313079 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns8402.oracleGeneral.zst LeCaR cache size    48745, 5313079 req, miss ratio 0.1685, byte miss ratio 0.1685
result/tencentBlock.ns8402.oracleGeneral.zst LeCaR cache size    97491, 5313079 req, miss ratio 0.1321, byte miss ratio 0.1321
