result/tencentBlock.ns22004.oracleGeneral.zst LeCaR cache size      196, 1175240 req, miss ratio 0.5370, byte miss ratio 0.5370
result/tencentBlock.ns22004.oracleGeneral.zst LeCaR cache size      588, 1175240 req, miss ratio 0.5035, byte miss ratio 0.5035
result/tencentBlock.ns22004.oracleGeneral.zst LeCaR cache size     1960, 1175240 req, miss ratio 0.4948, byte miss ratio 0.4948
result/tencentBlock.ns22004.oracleGeneral.zst LeCaR cache size     5882, 1175240 req, miss ratio 0.4930, byte miss ratio 0.4930
result/tencentBlock.ns22004.oracleGeneral.zst LeCaR cache size    19609, 1175240 req, miss ratio 0.4386, byte miss ratio 0.4386
result/tencentBlock.ns22004.oracleGeneral.zst LeCaR cache size    39218, 1175240 req, miss ratio 0.3907, byte miss ratio 0.3907
result/tencentBlock.ns22004.oracleGeneral.zst LeCaR cache size    78436, 1175240 req, miss ratio 0.2281, byte miss ratio 0.2281
result/tencentBlock.ns22004.oracleGeneral.zst LeCaR cache size   156872, 1175240 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns22004.oracleGeneral.zst Cacheus cache size      196, 1175240 req, miss ratio 0.5210, byte miss ratio 0.5210
result/tencentBlock.ns22004.oracleGeneral.zst Cacheus cache size      588, 1175240 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns22004.oracleGeneral.zst Cacheus cache size     1960, 1175240 req, miss ratio 0.4937, byte miss ratio 0.4937
result/tencentBlock.ns22004.oracleGeneral.zst Cacheus cache size     5882, 1175240 req, miss ratio 0.4925, byte miss ratio 0.4925
result/tencentBlock.ns22004.oracleGeneral.zst Cacheus cache size    19609, 1175240 req, miss ratio 0.4478, byte miss ratio 0.4478
result/tencentBlock.ns22004.oracleGeneral.zst Cacheus cache size    39218, 1175240 req, miss ratio 0.4036, byte miss ratio 0.4036
result/tencentBlock.ns22004.oracleGeneral.zst Cacheus cache size    78436, 1175240 req, miss ratio 0.2353, byte miss ratio 0.2353
result/tencentBlock.ns22004.oracleGeneral.zst Cacheus cache size   156872, 1175240 req, miss ratio 0.1682, byte miss ratio 0.1682
result/tencentBlock.ns22004.oracleGeneral.zst S3FIFO-1 cache size      196, 1175240 req, miss ratio 0.5188, byte miss ratio 0.5188
result/tencentBlock.ns22004.oracleGeneral.zst S3FIFO-1 cache size      588, 1175240 req, miss ratio 0.4969, byte miss ratio 0.4969
result/tencentBlock.ns22004.oracleGeneral.zst S3FIFO-1 cache size     1960, 1175240 req, miss ratio 0.4948, byte miss ratio 0.4948
result/tencentBlock.ns22004.oracleGeneral.zst S3FIFO-1 cache size     5882, 1175240 req, miss ratio 0.4929, byte miss ratio 0.4929
result/tencentBlock.ns22004.oracleGeneral.zst S3FIFO-1 cache size    19609, 1175240 req, miss ratio 0.4295, byte miss ratio 0.4295
result/tencentBlock.ns22004.oracleGeneral.zst S3FIFO-1 cache size    39218, 1175240 req, miss ratio 0.3846, byte miss ratio 0.3846
result/tencentBlock.ns22004.oracleGeneral.zst S3FIFO-1 cache size    78436, 1175240 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns22004.oracleGeneral.zst S3FIFO-1 cache size   156872, 1175240 req, miss ratio 0.1677, byte miss ratio 0.1677
result/tencentBlock.ns22004.oracleGeneral.zst ARC cache size      196, 1175240 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns22004.oracleGeneral.zst ARC cache size      588, 1175240 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns22004.oracleGeneral.zst ARC cache size     1960, 1175240 req, miss ratio 0.4942, byte miss ratio 0.4942
result/tencentBlock.ns22004.oracleGeneral.zst ARC cache size     5882, 1175240 req, miss ratio 0.4932, byte miss ratio 0.4932
result/tencentBlock.ns22004.oracleGeneral.zst ARC cache size    19609, 1175240 req, miss ratio 0.4368, byte miss ratio 0.4368
result/tencentBlock.ns22004.oracleGeneral.zst ARC cache size    39218, 1175240 req, miss ratio 0.3703, byte miss ratio 0.3703
result/tencentBlock.ns22004.oracleGeneral.zst ARC cache size    78436, 1175240 req, miss ratio 0.2323, byte miss ratio 0.2323
result/tencentBlock.ns22004.oracleGeneral.zst ARC cache size   156872, 1175240 req, miss ratio 0.1677, byte miss ratio 0.1677
result/tencentBlock.ns22004.oracleGeneral.zst LIRS cache size      196, 1175240 req, miss ratio 0.5828, byte miss ratio 0.5828
result/tencentBlock.ns22004.oracleGeneral.zst LIRS cache size      588, 1175240 req, miss ratio 0.5331, byte miss ratio 0.5331
result/tencentBlock.ns22004.oracleGeneral.zst LIRS cache size     1960, 1175240 req, miss ratio 0.4985, byte miss ratio 0.4985
result/tencentBlock.ns22004.oracleGeneral.zst LIRS cache size     5882, 1175240 req, miss ratio 0.4904, byte miss ratio 0.4904
result/tencentBlock.ns22004.oracleGeneral.zst LIRS cache size    19609, 1175240 req, miss ratio 0.4301, byte miss ratio 0.4301
result/tencentBlock.ns22004.oracleGeneral.zst LIRS cache size    39218, 1175240 req, miss ratio 0.3419, byte miss ratio 0.3419
result/tencentBlock.ns22004.oracleGeneral.zst LIRS cache size    78436, 1175240 req, miss ratio 0.2227, byte miss ratio 0.2227
result/tencentBlock.ns22004.oracleGeneral.zst LIRS cache size   156872, 1175240 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns22004.oracleGeneral.zst LHD cache size      196, 1175240 req, miss ratio 0.5290, byte miss ratio 0.5290
result/tencentBlock.ns22004.oracleGeneral.zst LHD cache size      588, 1175240 req, miss ratio 0.5046, byte miss ratio 0.5046
result/tencentBlock.ns22004.oracleGeneral.zst LHD cache size     1960, 1175240 req, miss ratio 0.4943, byte miss ratio 0.4943
result/tencentBlock.ns22004.oracleGeneral.zst LHD cache size     5882, 1175240 req, miss ratio 0.4928, byte miss ratio 0.4928
result/tencentBlock.ns22004.oracleGeneral.zst LHD cache size    19609, 1175240 req, miss ratio 0.4532, byte miss ratio 0.4532
result/tencentBlock.ns22004.oracleGeneral.zst LHD cache size    39218, 1175240 req, miss ratio 0.3952, byte miss ratio 0.3952
result/tencentBlock.ns22004.oracleGeneral.zst LHD cache size    78436, 1175240 req, miss ratio 0.2428, byte miss ratio 0.2428
result/tencentBlock.ns22004.oracleGeneral.zst LHD cache size   156872, 1175240 req, miss ratio 0.1682, byte miss ratio 0.1682
result/tencentBlock.ns22004.oracleGeneral.zst LRU cache size      196, 1175240 req, miss ratio 0.5434, byte miss ratio 0.5434
result/tencentBlock.ns22004.oracleGeneral.zst LRU cache size      588, 1175240 req, miss ratio 0.5048, byte miss ratio 0.5048
result/tencentBlock.ns22004.oracleGeneral.zst LRU cache size     1960, 1175240 req, miss ratio 0.4953, byte miss ratio 0.4953
result/tencentBlock.ns22004.oracleGeneral.zst LRU cache size     5882, 1175240 req, miss ratio 0.4930, byte miss ratio 0.4930
result/tencentBlock.ns22004.oracleGeneral.zst LRU cache size    19609, 1175240 req, miss ratio 0.4400, byte miss ratio 0.4400
result/tencentBlock.ns22004.oracleGeneral.zst LRU cache size    39218, 1175240 req, miss ratio 0.3958, byte miss ratio 0.3958
result/tencentBlock.ns22004.oracleGeneral.zst LRU cache size    78436, 1175240 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns22004.oracleGeneral.zst LRU cache size   156872, 1175240 req, miss ratio 0.1672, byte miss ratio 0.1672
result/tencentBlock.ns22004.oracleGeneral.zst clock2 cache size      196, 1175240 req, miss ratio 0.5396, byte miss ratio 0.5396
result/tencentBlock.ns22004.oracleGeneral.zst clock2 cache size      588, 1175240 req, miss ratio 0.5134, byte miss ratio 0.5134
result/tencentBlock.ns22004.oracleGeneral.zst clock2 cache size     1960, 1175240 req, miss ratio 0.4945, byte miss ratio 0.4945
result/tencentBlock.ns22004.oracleGeneral.zst clock2 cache size     5882, 1175240 req, miss ratio 0.4928, byte miss ratio 0.4928
result/tencentBlock.ns22004.oracleGeneral.zst clock2 cache size    19609, 1175240 req, miss ratio 0.4885, byte miss ratio 0.4885
result/tencentBlock.ns22004.oracleGeneral.zst clock2 cache size    39218, 1175240 req, miss ratio 0.4172, byte miss ratio 0.4172
result/tencentBlock.ns22004.oracleGeneral.zst clock2 cache size    78436, 1175240 req, miss ratio 0.2913, byte miss ratio 0.2913
