result/tencentBlock.ns13503.oracleGeneral.zst Clock cache size      147, 1423846 req, miss ratio 0.5153, byte miss ratio 0.5153
result/tencentBlock.ns13503.oracleGeneral.zst Clock cache size      442, 1423846 req, miss ratio 0.4952, byte miss ratio 0.4952
result/tencentBlock.ns13503.oracleGeneral.zst Clock cache size     1476, 1423846 req, miss ratio 0.4804, byte miss ratio 0.4804
result/tencentBlock.ns13503.oracleGeneral.zst Clock cache size     4429, 1423846 req, miss ratio 0.4411, byte miss ratio 0.4411
result/tencentBlock.ns13503.oracleGeneral.zst Clock cache size    14763, 1423846 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns13503.oracleGeneral.zst Clock cache size    29527, 1423846 req, miss ratio 0.3762, byte miss ratio 0.3762
result/tencentBlock.ns13503.oracleGeneral.zst Clock cache size    59055, 1423846 req, miss ratio 0.3114, byte miss ratio 0.3114
result/tencentBlock.ns13503.oracleGeneral.zst Clock cache size   118110, 1423846 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns13503.oracleGeneral.zst LeCaR cache size      147, 1423846 req, miss ratio 0.5135, byte miss ratio 0.5135
result/tencentBlock.ns13503.oracleGeneral.zst LeCaR cache size      442, 1423846 req, miss ratio 0.4943, byte miss ratio 0.4943
result/tencentBlock.ns13503.oracleGeneral.zst LeCaR cache size     1476, 1423846 req, miss ratio 0.4728, byte miss ratio 0.4728
result/tencentBlock.ns13503.oracleGeneral.zst LeCaR cache size     4429, 1423846 req, miss ratio 0.4400, byte miss ratio 0.4400
result/tencentBlock.ns13503.oracleGeneral.zst LeCaR cache size    14763, 1423846 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns13503.oracleGeneral.zst LeCaR cache size    29527, 1423846 req, miss ratio 0.3690, byte miss ratio 0.3690
result/tencentBlock.ns13503.oracleGeneral.zst LeCaR cache size    59055, 1423846 req, miss ratio 0.2419, byte miss ratio 0.2419
result/tencentBlock.ns13503.oracleGeneral.zst LeCaR cache size   118110, 1423846 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns13503.oracleGeneral.zst ARC cache size      147, 1423846 req, miss ratio 0.5015, byte miss ratio 0.5015
result/tencentBlock.ns13503.oracleGeneral.zst ARC cache size      442, 1423846 req, miss ratio 0.4865, byte miss ratio 0.4865
result/tencentBlock.ns13503.oracleGeneral.zst ARC cache size     1476, 1423846 req, miss ratio 0.4507, byte miss ratio 0.4507
result/tencentBlock.ns13503.oracleGeneral.zst ARC cache size     4429, 1423846 req, miss ratio 0.4377, byte miss ratio 0.4377
result/tencentBlock.ns13503.oracleGeneral.zst ARC cache size    14763, 1423846 req, miss ratio 0.4268, byte miss ratio 0.4268
result/tencentBlock.ns13503.oracleGeneral.zst ARC cache size    29527, 1423846 req, miss ratio 0.3613, byte miss ratio 0.3613
result/tencentBlock.ns13503.oracleGeneral.zst ARC cache size    59055, 1423846 req, miss ratio 0.2751, byte miss ratio 0.2751
result/tencentBlock.ns13503.oracleGeneral.zst ARC cache size   118110, 1423846 req, miss ratio 0.1142, byte miss ratio 0.1142
result/tencentBlock.ns13503.oracleGeneral.zst Cacheus cache size      147, 1423846 req, miss ratio 0.5032, byte miss ratio 0.5032
result/tencentBlock.ns13503.oracleGeneral.zst Cacheus cache size      442, 1423846 req, miss ratio 0.4881, byte miss ratio 0.4881
result/tencentBlock.ns13503.oracleGeneral.zst Cacheus cache size     1476, 1423846 req, miss ratio 0.4487, byte miss ratio 0.4487
result/tencentBlock.ns13503.oracleGeneral.zst Cacheus cache size     4429, 1423846 req, miss ratio 0.4371, byte miss ratio 0.4371
result/tencentBlock.ns13503.oracleGeneral.zst Cacheus cache size    14763, 1423846 req, miss ratio 0.4084, byte miss ratio 0.4084
result/tencentBlock.ns13503.oracleGeneral.zst Cacheus cache size    29527, 1423846 req, miss ratio 0.3782, byte miss ratio 0.3782
result/tencentBlock.ns13503.oracleGeneral.zst Cacheus cache size    59055, 1423846 req, miss ratio 0.2577, byte miss ratio 0.2577
result/tencentBlock.ns13503.oracleGeneral.zst Cacheus cache size   118110, 1423846 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns13503.oracleGeneral.zst S3FIFO-1 cache size      147, 1423846 req, miss ratio 0.5019, byte miss ratio 0.5019
result/tencentBlock.ns13503.oracleGeneral.zst S3FIFO-1 cache size      442, 1423846 req, miss ratio 0.4837, byte miss ratio 0.4837
result/tencentBlock.ns13503.oracleGeneral.zst S3FIFO-1 cache size     1476, 1423846 req, miss ratio 0.4484, byte miss ratio 0.4484
