result/tencentBlock.ns5623.oracleGeneral.zst ARC cache size      117, 3377773 req, miss ratio 0.2717, byte miss ratio 0.2717
result/tencentBlock.ns5623.oracleGeneral.zst ARC cache size      351, 3377773 req, miss ratio 0.1706, byte miss ratio 0.1706
result/tencentBlock.ns5623.oracleGeneral.zst ARC cache size     1172, 3377773 req, miss ratio 0.1209, byte miss ratio 0.1209
result/tencentBlock.ns5623.oracleGeneral.zst ARC cache size     3518, 3377773 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns5623.oracleGeneral.zst ARC cache size    11726, 3377773 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns5623.oracleGeneral.zst ARC cache size    23453, 3377773 req, miss ratio 0.0620, byte miss ratio 0.0620
result/tencentBlock.ns5623.oracleGeneral.zst ARC cache size    46907, 3377773 req, miss ratio 0.0440, byte miss ratio 0.0440
result/tencentBlock.ns5623.oracleGeneral.zst ARC cache size    93815, 3377773 req, miss ratio 0.0352, byte miss ratio 0.0352
result/tencentBlock.ns5623.oracleGeneral.zst FIFO cache size      117, 3377773 req, miss ratio 0.4082, byte miss ratio 0.4082
result/tencentBlock.ns5623.oracleGeneral.zst FIFO cache size      351, 3377773 req, miss ratio 0.2428, byte miss ratio 0.2428
result/tencentBlock.ns5623.oracleGeneral.zst FIFO cache size     1172, 3377773 req, miss ratio 0.1568, byte miss ratio 0.1568
result/tencentBlock.ns5623.oracleGeneral.zst FIFO cache size     3518, 3377773 req, miss ratio 0.1189, byte miss ratio 0.1189
result/tencentBlock.ns5623.oracleGeneral.zst FIFO cache size    11726, 3377773 req, miss ratio 0.0870, byte miss ratio 0.0870
result/tencentBlock.ns5623.oracleGeneral.zst FIFO cache size    23453, 3377773 req, miss ratio 0.0706, byte miss ratio 0.0706
result/tencentBlock.ns5623.oracleGeneral.zst FIFO cache size    46907, 3377773 req, miss ratio 0.0514, byte miss ratio 0.0514
result/tencentBlock.ns5623.oracleGeneral.zst FIFO cache size    93815, 3377773 req, miss ratio 0.0379, byte miss ratio 0.0379
result/tencentBlock.ns5623.oracleGeneral.zst LIRS cache size      117, 3377773 req, miss ratio 0.2705, byte miss ratio 0.2705
result/tencentBlock.ns5623.oracleGeneral.zst LIRS cache size      351, 3377773 req, miss ratio 0.1834, byte miss ratio 0.1834
result/tencentBlock.ns5623.oracleGeneral.zst LIRS cache size     1172, 3377773 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns5623.oracleGeneral.zst LIRS cache size     3518, 3377773 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns5623.oracleGeneral.zst LIRS cache size    11726, 3377773 req, miss ratio 0.0781, byte miss ratio 0.0781
result/tencentBlock.ns5623.oracleGeneral.zst LIRS cache size    23453, 3377773 req, miss ratio 0.0618, byte miss ratio 0.0618
result/tencentBlock.ns5623.oracleGeneral.zst LIRS cache size    46907, 3377773 req, miss ratio 0.0443, byte miss ratio 0.0443
result/tencentBlock.ns5623.oracleGeneral.zst LIRS cache size    93815, 3377773 req, miss ratio 0.0352, byte miss ratio 0.0352
result/tencentBlock.ns5623.oracleGeneral.zst Cacheus cache size      117, 3377773 req, miss ratio 0.3048, byte miss ratio 0.3048
result/tencentBlock.ns5623.oracleGeneral.zst Cacheus cache size      351, 3377773 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns5623.oracleGeneral.zst Cacheus cache size     1172, 3377773 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns5623.oracleGeneral.zst Cacheus cache size     3518, 3377773 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns5623.oracleGeneral.zst Cacheus cache size    11726, 3377773 req, miss ratio 0.0765, byte miss ratio 0.0765
result/tencentBlock.ns5623.oracleGeneral.zst Cacheus cache size    23453, 3377773 req, miss ratio 0.0631, byte miss ratio 0.0631
result/tencentBlock.ns5623.oracleGeneral.zst Cacheus cache size    46907, 3377773 req, miss ratio 0.0442, byte miss ratio 0.0442
result/tencentBlock.ns5623.oracleGeneral.zst Cacheus cache size    93815, 3377773 req, miss ratio 0.0352, byte miss ratio 0.0352
result/tencentBlock.ns5623.oracleGeneral.zst Clock cache size      117, 3377773 req, miss ratio 0.3265, byte miss ratio 0.3265
result/tencentBlock.ns5623.oracleGeneral.zst Clock cache size      351, 3377773 req, miss ratio 0.1882, byte miss ratio 0.1882
result/tencentBlock.ns5623.oracleGeneral.zst Clock cache size     1172, 3377773 req, miss ratio 0.1344, byte miss ratio 0.1344
result/tencentBlock.ns5623.oracleGeneral.zst Clock cache size     3518, 3377773 req, miss ratio 0.1043, byte miss ratio 0.1043
result/tencentBlock.ns5623.oracleGeneral.zst Clock cache size    11726, 3377773 req, miss ratio 0.0781, byte miss ratio 0.0781
result/tencentBlock.ns5623.oracleGeneral.zst Clock cache size    23453, 3377773 req, miss ratio 0.0647, byte miss ratio 0.0647
result/tencentBlock.ns5623.oracleGeneral.zst Clock cache size    46907, 3377773 req, miss ratio 0.0461, byte miss ratio 0.0461
result/tencentBlock.ns5623.oracleGeneral.zst Clock cache size    93815, 3377773 req, miss ratio 0.0354, byte miss ratio 0.0354
result/tencentBlock.ns5623.oracleGeneral.zst LHD cache size      117, 3377773 req, miss ratio 0.3029, byte miss ratio 0.3029
result/tencentBlock.ns5623.oracleGeneral.zst LHD cache size      351, 3377773 req, miss ratio 0.1833, byte miss ratio 0.1833
result/tencentBlock.ns5623.oracleGeneral.zst LHD cache size     1172, 3377773 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns5623.oracleGeneral.zst LHD cache size     3518, 3377773 req, miss ratio 0.0989, byte miss ratio 0.0989
result/tencentBlock.ns5623.oracleGeneral.zst LHD cache size    11726, 3377773 req, miss ratio 0.0754, byte miss ratio 0.0754
result/tencentBlock.ns5623.oracleGeneral.zst LHD cache size    23453, 3377773 req, miss ratio 0.0614, byte miss ratio 0.0614
result/tencentBlock.ns5623.oracleGeneral.zst LHD cache size    46907, 3377773 req, miss ratio 0.0444, byte miss ratio 0.0444
result/tencentBlock.ns5623.oracleGeneral.zst LHD cache size    93815, 3377773 req, miss ratio 0.0356, byte miss ratio 0.0356
result/tencentBlock.ns5623.oracleGeneral.zst LRU cache size      117, 3377773 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns5623.oracleGeneral.zst LRU cache size      351, 3377773 req, miss ratio 0.1920, byte miss ratio 0.1920
result/tencentBlock.ns5623.oracleGeneral.zst LRU cache size     1172, 3377773 req, miss ratio 0.1313, byte miss ratio 0.1313
result/tencentBlock.ns5623.oracleGeneral.zst LRU cache size     3518, 3377773 req, miss ratio 0.1044, byte miss ratio 0.1044
result/tencentBlock.ns5623.oracleGeneral.zst LRU cache size    11726, 3377773 req, miss ratio 0.0770, byte miss ratio 0.0770
result/tencentBlock.ns5623.oracleGeneral.zst LRU cache size    23453, 3377773 req, miss ratio 0.0647, byte miss ratio 0.0647
result/tencentBlock.ns5623.oracleGeneral.zst LRU cache size    46907, 3377773 req, miss ratio 0.0449, byte miss ratio 0.0449
result/tencentBlock.ns5623.oracleGeneral.zst LRU cache size    93815, 3377773 req, miss ratio 0.0352, byte miss ratio 0.0352
result/tencentBlock.ns5623.oracleGeneral.zst clock2 cache size      117, 3377773 req, miss ratio 0.3184, byte miss ratio 0.3184
result/tencentBlock.ns5623.oracleGeneral.zst clock2 cache size      351, 3377773 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns5623.oracleGeneral.zst clock2 cache size     1172, 3377773 req, miss ratio 0.1381, byte miss ratio 0.1381
result/tencentBlock.ns5623.oracleGeneral.zst clock2 cache size     3518, 3377773 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns5623.oracleGeneral.zst clock2 cache size    11726, 3377773 req, miss ratio 0.0775, byte miss ratio 0.0775
result/tencentBlock.ns5623.oracleGeneral.zst clock2 cache size    23453, 3377773 req, miss ratio 0.0656, byte miss ratio 0.0656
result/tencentBlock.ns5623.oracleGeneral.zst clock2 cache size    46907, 3377773 req, miss ratio 0.0488, byte miss ratio 0.0488
result/tencentBlock.ns5623.oracleGeneral.zst clock2 cache size    93815, 3377773 req, miss ratio 0.0353, byte miss ratio 0.0353
result/tencentBlock.ns5623.oracleGeneral.zst LeCaR cache size      117, 3377773 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns5623.oracleGeneral.zst LeCaR cache size      351, 3377773 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns5623.oracleGeneral.zst LeCaR cache size     1172, 3377773 req, miss ratio 0.1287, byte miss ratio 0.1287
result/tencentBlock.ns5623.oracleGeneral.zst LeCaR cache size     3518, 3377773 req, miss ratio 0.1028, byte miss ratio 0.1028
result/tencentBlock.ns5623.oracleGeneral.zst LeCaR cache size    11726, 3377773 req, miss ratio 0.0767, byte miss ratio 0.0767
result/tencentBlock.ns5623.oracleGeneral.zst LeCaR cache size    23453, 3377773 req, miss ratio 0.0640, byte miss ratio 0.0640
result/tencentBlock.ns5623.oracleGeneral.zst LeCaR cache size    46907, 3377773 req, miss ratio 0.0449, byte miss ratio 0.0449
result/tencentBlock.ns5623.oracleGeneral.zst LeCaR cache size    93815, 3377773 req, miss ratio 0.0352, byte miss ratio 0.0352
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-1 cache size      117, 3377773 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-1 cache size      351, 3377773 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-1 cache size     1172, 3377773 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-1 cache size     3518, 3377773 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-1 cache size    11726, 3377773 req, miss ratio 0.0750, byte miss ratio 0.0750
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-1 cache size    23453, 3377773 req, miss ratio 0.0625, byte miss ratio 0.0625
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-1 cache size    46907, 3377773 req, miss ratio 0.0445, byte miss ratio 0.0445
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-1 cache size    93815, 3377773 req, miss ratio 0.0352, byte miss ratio 0.0352
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-d-1 cache size      117, 3377773 req, miss ratio 0.2750, byte miss ratio 0.2750
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-d-1 cache size      351, 3377773 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-d-1 cache size     1172, 3377773 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-d-1 cache size     3518, 3377773 req, miss ratio 0.0972, byte miss ratio 0.0972
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-d-1 cache size    11726, 3377773 req, miss ratio 0.0750, byte miss ratio 0.0750
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-d-1 cache size    23453, 3377773 req, miss ratio 0.0625, byte miss ratio 0.0625
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-d-1 cache size    46907, 3377773 req, miss ratio 0.0445, byte miss ratio 0.0445
result/tencentBlock.ns5623.oracleGeneral.zst S3FIFO-d-1 cache size    93815, 3377773 req, miss ratio 0.0352, byte miss ratio 0.0352
result/tencentBlock.ns5623.oracleGeneral.zst LRB cache size      117, 3377773 req, miss ratio 0.2967, byte miss ratio 0.2967
result/tencentBlock.ns5623.oracleGeneral.zst LRB cache size      351, 3377773 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns5623.oracleGeneral.zst LRB cache size     1172, 3377773 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns5623.oracleGeneral.zst LRB cache size     3518, 3377773 req, miss ratio 0.0915, byte miss ratio 0.0915
result/tencentBlock.ns5623.oracleGeneral.zst LRB cache size    11726, 3377773 req, miss ratio 0.0732, byte miss ratio 0.0732
result/tencentBlock.ns5623.oracleGeneral.zst LRB cache size    23453, 3377773 req, miss ratio 0.0594, byte miss ratio 0.0594
result/tencentBlock.ns5623.oracleGeneral.zst LRB cache size    46907, 3377773 req, miss ratio 0.0434, byte miss ratio 0.0434
result/tencentBlock.ns5623.oracleGeneral.zst LRB cache size    93815, 3377773 req, miss ratio 0.0352, byte miss ratio 0.0352
result/tencentBlock.ns5623.oracleGeneral.zst TwoQ cache size      117, 3377773 req, miss ratio 0.2776, byte miss ratio 0.2776
