result/tencentBlock.ns19722.oracleGeneral.zst Cacheus cache size      267, 1500642 req, miss ratio 0.5232, byte miss ratio 0.5232
result/tencentBlock.ns19722.oracleGeneral.zst Cacheus cache size      802, 1500642 req, miss ratio 0.5196, byte miss ratio 0.5196
result/tencentBlock.ns19722.oracleGeneral.zst Cacheus cache size     2675, 1500642 req, miss ratio 0.5156, byte miss ratio 0.5156
result/tencentBlock.ns19722.oracleGeneral.zst Cacheus cache size     8027, 1500642 req, miss ratio 0.5127, byte miss ratio 0.5127
result/tencentBlock.ns19722.oracleGeneral.zst Cacheus cache size    26759, 1500642 req, miss ratio 0.4746, byte miss ratio 0.4746
result/tencentBlock.ns19722.oracleGeneral.zst Cacheus cache size    53518, 1500642 req, miss ratio 0.4065, byte miss ratio 0.4065
result/tencentBlock.ns19722.oracleGeneral.zst Cacheus cache size   107036, 1500642 req, miss ratio 0.2749, byte miss ratio 0.2749
result/tencentBlock.ns19722.oracleGeneral.zst Cacheus cache size   214072, 1500642 req, miss ratio 0.1815, byte miss ratio 0.1815
result/tencentBlock.ns19722.oracleGeneral.zst LHD cache size      267, 1500642 req, miss ratio 0.5291, byte miss ratio 0.5291
result/tencentBlock.ns19722.oracleGeneral.zst LHD cache size      802, 1500642 req, miss ratio 0.5218, byte miss ratio 0.5218
result/tencentBlock.ns19722.oracleGeneral.zst LHD cache size     2675, 1500642 req, miss ratio 0.5159, byte miss ratio 0.5159
result/tencentBlock.ns19722.oracleGeneral.zst LHD cache size     8027, 1500642 req, miss ratio 0.5117, byte miss ratio 0.5117
result/tencentBlock.ns19722.oracleGeneral.zst LHD cache size    26759, 1500642 req, miss ratio 0.4758, byte miss ratio 0.4758
result/tencentBlock.ns19722.oracleGeneral.zst LHD cache size    53518, 1500642 req, miss ratio 0.4245, byte miss ratio 0.4245
result/tencentBlock.ns19722.oracleGeneral.zst LHD cache size   107036, 1500642 req, miss ratio 0.2688, byte miss ratio 0.2688
result/tencentBlock.ns19722.oracleGeneral.zst LHD cache size   214072, 1500642 req, miss ratio 0.1804, byte miss ratio 0.1804
result/tencentBlock.ns19722.oracleGeneral.zst ARC cache size      267, 1500642 req, miss ratio 0.5232, byte miss ratio 0.5232
result/tencentBlock.ns19722.oracleGeneral.zst ARC cache size      802, 1500642 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns19722.oracleGeneral.zst ARC cache size     2675, 1500642 req, miss ratio 0.5162, byte miss ratio 0.5162
result/tencentBlock.ns19722.oracleGeneral.zst ARC cache size     8027, 1500642 req, miss ratio 0.5138, byte miss ratio 0.5138
result/tencentBlock.ns19722.oracleGeneral.zst ARC cache size    26759, 1500642 req, miss ratio 0.4627, byte miss ratio 0.4627
result/tencentBlock.ns19722.oracleGeneral.zst ARC cache size    53518, 1500642 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns19722.oracleGeneral.zst ARC cache size   107036, 1500642 req, miss ratio 0.2768, byte miss ratio 0.2768
result/tencentBlock.ns19722.oracleGeneral.zst ARC cache size   214072, 1500642 req, miss ratio 0.1812, byte miss ratio 0.1812
result/tencentBlock.ns19722.oracleGeneral.zst clock2 cache size      267, 1500642 req, miss ratio 0.5296, byte miss ratio 0.5296
