result/tencentBlock.ns21341.oracleGeneral.zst Cacheus cache size      130, 1056394 req, miss ratio 0.4176, byte miss ratio 0.4176
result/tencentBlock.ns21341.oracleGeneral.zst Cacheus cache size      391, 1056394 req, miss ratio 0.4045, byte miss ratio 0.4045
result/tencentBlock.ns21341.oracleGeneral.zst Cacheus cache size     1305, 1056394 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns21341.oracleGeneral.zst Cacheus cache size     3917, 1056394 req, miss ratio 0.4000, byte miss ratio 0.4000
result/tencentBlock.ns21341.oracleGeneral.zst Cacheus cache size    13056, 1056394 req, miss ratio 0.3792, byte miss ratio 0.3792
result/tencentBlock.ns21341.oracleGeneral.zst Cacheus cache size    26113, 1056394 req, miss ratio 0.3143, byte miss ratio 0.3143
result/tencentBlock.ns21341.oracleGeneral.zst Cacheus cache size    52227, 1056394 req, miss ratio 0.2121, byte miss ratio 0.2121
result/tencentBlock.ns21341.oracleGeneral.zst Cacheus cache size   104454, 1056394 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns21341.oracleGeneral.zst ARC cache size      130, 1056394 req, miss ratio 0.4159, byte miss ratio 0.4159
result/tencentBlock.ns21341.oracleGeneral.zst ARC cache size      391, 1056394 req, miss ratio 0.4045, byte miss ratio 0.4045
result/tencentBlock.ns21341.oracleGeneral.zst ARC cache size     1305, 1056394 req, miss ratio 0.4009, byte miss ratio 0.4009
result/tencentBlock.ns21341.oracleGeneral.zst ARC cache size     3917, 1056394 req, miss ratio 0.4001, byte miss ratio 0.4001
result/tencentBlock.ns21341.oracleGeneral.zst ARC cache size    13056, 1056394 req, miss ratio 0.3465, byte miss ratio 0.3465
result/tencentBlock.ns21341.oracleGeneral.zst ARC cache size    26113, 1056394 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns21341.oracleGeneral.zst ARC cache size    52227, 1056394 req, miss ratio 0.2100, byte miss ratio 0.2100
result/tencentBlock.ns21341.oracleGeneral.zst ARC cache size   104454, 1056394 req, miss ratio 0.1320, byte miss ratio 0.1320
result/tencentBlock.ns21341.oracleGeneral.zst S3FIFO-1 cache size      130, 1056394 req, miss ratio 0.4149, byte miss ratio 0.4149
