result/tencentBlock.ns3616.oracleGeneral.zst Clock cache size      162, 4055865 req, miss ratio 0.5208, byte miss ratio 0.5208
result/tencentBlock.ns3616.oracleGeneral.zst Clock cache size      487, 4055865 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns3616.oracleGeneral.zst Clock cache size     1624, 4055865 req, miss ratio 0.2270, byte miss ratio 0.2270
result/tencentBlock.ns3616.oracleGeneral.zst Clock cache size     4874, 4055865 req, miss ratio 0.2065, byte miss ratio 0.2065
result/tencentBlock.ns3616.oracleGeneral.zst Clock cache size    16247, 4055865 req, miss ratio 0.1505, byte miss ratio 0.1505
result/tencentBlock.ns3616.oracleGeneral.zst Clock cache size    32495, 4055865 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns3616.oracleGeneral.zst Clock cache size    64991, 4055865 req, miss ratio 0.0703, byte miss ratio 0.0703
result/tencentBlock.ns3616.oracleGeneral.zst Clock cache size   129982, 4055865 req, miss ratio 0.0404, byte miss ratio 0.0404
result/tencentBlock.ns3616.oracleGeneral.zst clock2 cache size      162, 4055865 req, miss ratio 0.5125, byte miss ratio 0.5125
result/tencentBlock.ns3616.oracleGeneral.zst clock2 cache size      487, 4055865 req, miss ratio 0.2682, byte miss ratio 0.2682
result/tencentBlock.ns3616.oracleGeneral.zst clock2 cache size     1624, 4055865 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns3616.oracleGeneral.zst clock2 cache size     4874, 4055865 req, miss ratio 0.2063, byte miss ratio 0.2063
result/tencentBlock.ns3616.oracleGeneral.zst clock2 cache size    16247, 4055865 req, miss ratio 0.1515, byte miss ratio 0.1515
result/tencentBlock.ns3616.oracleGeneral.zst clock2 cache size    32495, 4055865 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns3616.oracleGeneral.zst clock2 cache size    64991, 4055865 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns3616.oracleGeneral.zst clock2 cache size   129982, 4055865 req, miss ratio 0.0404, byte miss ratio 0.0404
result/tencentBlock.ns3616.oracleGeneral.zst Cacheus cache size      162, 4055865 req, miss ratio 0.3463, byte miss ratio 0.3463
result/tencentBlock.ns3616.oracleGeneral.zst Cacheus cache size      487, 4055865 req, miss ratio 0.2448, byte miss ratio 0.2448
result/tencentBlock.ns3616.oracleGeneral.zst Cacheus cache size     1624, 4055865 req, miss ratio 0.2150, byte miss ratio 0.2150
result/tencentBlock.ns3616.oracleGeneral.zst Cacheus cache size     4874, 4055865 req, miss ratio 0.1818, byte miss ratio 0.1818
result/tencentBlock.ns3616.oracleGeneral.zst Cacheus cache size    16247, 4055865 req, miss ratio 0.1437, byte miss ratio 0.1437
result/tencentBlock.ns3616.oracleGeneral.zst Cacheus cache size    32495, 4055865 req, miss ratio 0.1248, byte miss ratio 0.1248
result/tencentBlock.ns3616.oracleGeneral.zst Cacheus cache size    64991, 4055865 req, miss ratio 0.0634, byte miss ratio 0.0634
result/tencentBlock.ns3616.oracleGeneral.zst Cacheus cache size   129982, 4055865 req, miss ratio 0.0409, byte miss ratio 0.0409
result/tencentBlock.ns3616.oracleGeneral.zst LIRS cache size      162, 4055865 req, miss ratio 0.3275, byte miss ratio 0.3275
result/tencentBlock.ns3616.oracleGeneral.zst LIRS cache size      487, 4055865 req, miss ratio 0.2422, byte miss ratio 0.2422
result/tencentBlock.ns3616.oracleGeneral.zst LIRS cache size     1624, 4055865 req, miss ratio 0.2171, byte miss ratio 0.2171
result/tencentBlock.ns3616.oracleGeneral.zst LIRS cache size     4874, 4055865 req, miss ratio 0.1900, byte miss ratio 0.1900
result/tencentBlock.ns3616.oracleGeneral.zst LIRS cache size    16247, 4055865 req, miss ratio 0.1373, byte miss ratio 0.1373
result/tencentBlock.ns3616.oracleGeneral.zst LIRS cache size    32495, 4055865 req, miss ratio 0.1084, byte miss ratio 0.1084
result/tencentBlock.ns3616.oracleGeneral.zst LIRS cache size    64991, 4055865 req, miss ratio 0.0537, byte miss ratio 0.0537
result/tencentBlock.ns3616.oracleGeneral.zst LIRS cache size   129982, 4055865 req, miss ratio 0.0408, byte miss ratio 0.0408
result/tencentBlock.ns3616.oracleGeneral.zst LRU cache size      162, 4055865 req, miss ratio 0.5521, byte miss ratio 0.5521
result/tencentBlock.ns3616.oracleGeneral.zst LRU cache size      487, 4055865 req, miss ratio 0.2728, byte miss ratio 0.2728
result/tencentBlock.ns3616.oracleGeneral.zst LRU cache size     1624, 4055865 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns3616.oracleGeneral.zst LRU cache size     4874, 4055865 req, miss ratio 0.2084, byte miss ratio 0.2084
result/tencentBlock.ns3616.oracleGeneral.zst LRU cache size    16247, 4055865 req, miss ratio 0.1512, byte miss ratio 0.1512
result/tencentBlock.ns3616.oracleGeneral.zst LRU cache size    32495, 4055865 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns3616.oracleGeneral.zst LRU cache size    64991, 4055865 req, miss ratio 0.0666, byte miss ratio 0.0666
result/tencentBlock.ns3616.oracleGeneral.zst LRU cache size   129982, 4055865 req, miss ratio 0.0404, byte miss ratio 0.0404
result/tencentBlock.ns3616.oracleGeneral.zst LHD cache size      162, 4055865 req, miss ratio 0.3924, byte miss ratio 0.3924
result/tencentBlock.ns3616.oracleGeneral.zst LHD cache size      487, 4055865 req, miss ratio 0.2503, byte miss ratio 0.2503
result/tencentBlock.ns3616.oracleGeneral.zst LHD cache size     1624, 4055865 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns3616.oracleGeneral.zst LHD cache size     4874, 4055865 req, miss ratio 0.1934, byte miss ratio 0.1934
result/tencentBlock.ns3616.oracleGeneral.zst LHD cache size    16247, 4055865 req, miss ratio 0.1449, byte miss ratio 0.1449
