result/tencentBlock.ns12358.oracleGeneral.zst FIFO cache size      365, 3596240 req, miss ratio 0.6085, byte miss ratio 0.6085
result/tencentBlock.ns12358.oracleGeneral.zst FIFO cache size     1096, 3596240 req, miss ratio 0.4764, byte miss ratio 0.4764
result/tencentBlock.ns12358.oracleGeneral.zst FIFO cache size     3653, 3596240 req, miss ratio 0.3704, byte miss ratio 0.3704
result/tencentBlock.ns12358.oracleGeneral.zst FIFO cache size    10961, 3596240 req, miss ratio 0.3128, byte miss ratio 0.3128
result/tencentBlock.ns12358.oracleGeneral.zst FIFO cache size    36539, 3596240 req, miss ratio 0.2463, byte miss ratio 0.2463
result/tencentBlock.ns12358.oracleGeneral.zst FIFO cache size    73078, 3596240 req, miss ratio 0.1834, byte miss ratio 0.1834
result/tencentBlock.ns12358.oracleGeneral.zst FIFO cache size   146156, 3596240 req, miss ratio 0.1382, byte miss ratio 0.1382
result/tencentBlock.ns12358.oracleGeneral.zst FIFO cache size   292312, 3596240 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns12358.oracleGeneral.zst clock2 cache size      365, 3596240 req, miss ratio 0.5199, byte miss ratio 0.5199
result/tencentBlock.ns12358.oracleGeneral.zst clock2 cache size     1096, 3596240 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns12358.oracleGeneral.zst clock2 cache size     3653, 3596240 req, miss ratio 0.3136, byte miss ratio 0.3136
result/tencentBlock.ns12358.oracleGeneral.zst clock2 cache size    10961, 3596240 req, miss ratio 0.2901, byte miss ratio 0.2901
result/tencentBlock.ns12358.oracleGeneral.zst clock2 cache size    36539, 3596240 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns12358.oracleGeneral.zst clock2 cache size    73078, 3596240 req, miss ratio 0.2046, byte miss ratio 0.2046
result/tencentBlock.ns12358.oracleGeneral.zst clock2 cache size   146156, 3596240 req, miss ratio 0.1330, byte miss ratio 0.1330
result/tencentBlock.ns12358.oracleGeneral.zst clock2 cache size   292312, 3596240 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns12358.oracleGeneral.zst LRU cache size      365, 3596240 req, miss ratio 0.5233, byte miss ratio 0.5233
result/tencentBlock.ns12358.oracleGeneral.zst LRU cache size     1096, 3596240 req, miss ratio 0.4343, byte miss ratio 0.4343
result/tencentBlock.ns12358.oracleGeneral.zst LRU cache size     3653, 3596240 req, miss ratio 0.3270, byte miss ratio 0.3270
result/tencentBlock.ns12358.oracleGeneral.zst LRU cache size    10961, 3596240 req, miss ratio 0.2883, byte miss ratio 0.2883
result/tencentBlock.ns12358.oracleGeneral.zst LRU cache size    36539, 3596240 req, miss ratio 0.2330, byte miss ratio 0.2330
result/tencentBlock.ns12358.oracleGeneral.zst LRU cache size    73078, 3596240 req, miss ratio 0.1776, byte miss ratio 0.1776
result/tencentBlock.ns12358.oracleGeneral.zst LRU cache size   146156, 3596240 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns12358.oracleGeneral.zst LRU cache size   292312, 3596240 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns12358.oracleGeneral.zst ARC cache size      365, 3596240 req, miss ratio 0.5011, byte miss ratio 0.5011
result/tencentBlock.ns12358.oracleGeneral.zst ARC cache size     1096, 3596240 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns12358.oracleGeneral.zst ARC cache size     3653, 3596240 req, miss ratio 0.3033, byte miss ratio 0.3033
result/tencentBlock.ns12358.oracleGeneral.zst ARC cache size    10961, 3596240 req, miss ratio 0.2805, byte miss ratio 0.2805
result/tencentBlock.ns12358.oracleGeneral.zst ARC cache size    36539, 3596240 req, miss ratio 0.2361, byte miss ratio 0.2361
result/tencentBlock.ns12358.oracleGeneral.zst ARC cache size    73078, 3596240 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns12358.oracleGeneral.zst ARC cache size   146156, 3596240 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns12358.oracleGeneral.zst ARC cache size   292312, 3596240 req, miss ratio 0.1027, byte miss ratio 0.1027
result/tencentBlock.ns12358.oracleGeneral.zst S3FIFO-1 cache size      365, 3596240 req, miss ratio 0.5139, byte miss ratio 0.5139
result/tencentBlock.ns12358.oracleGeneral.zst S3FIFO-1 cache size     1096, 3596240 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns12358.oracleGeneral.zst S3FIFO-1 cache size     3653, 3596240 req, miss ratio 0.3034, byte miss ratio 0.3034
result/tencentBlock.ns12358.oracleGeneral.zst S3FIFO-1 cache size    10961, 3596240 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns12358.oracleGeneral.zst S3FIFO-1 cache size    36539, 3596240 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns12358.oracleGeneral.zst S3FIFO-1 cache size    73078, 3596240 req, miss ratio 0.1884, byte miss ratio 0.1884
result/tencentBlock.ns12358.oracleGeneral.zst S3FIFO-1 cache size   146156, 3596240 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns12358.oracleGeneral.zst S3FIFO-1 cache size   292312, 3596240 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns12358.oracleGeneral.zst LIRS cache size      365, 3596240 req, miss ratio 0.5380, byte miss ratio 0.5380
result/tencentBlock.ns12358.oracleGeneral.zst LIRS cache size     1096, 3596240 req, miss ratio 0.4038, byte miss ratio 0.4038
result/tencentBlock.ns12358.oracleGeneral.zst LIRS cache size     3653, 3596240 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns12358.oracleGeneral.zst LIRS cache size    10961, 3596240 req, miss ratio 0.2812, byte miss ratio 0.2812
result/tencentBlock.ns12358.oracleGeneral.zst LIRS cache size    36539, 3596240 req, miss ratio 0.2332, byte miss ratio 0.2332
result/tencentBlock.ns12358.oracleGeneral.zst LIRS cache size    73078, 3596240 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns12358.oracleGeneral.zst LIRS cache size   146156, 3596240 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns12358.oracleGeneral.zst LIRS cache size   292312, 3596240 req, miss ratio 0.1054, byte miss ratio 0.1054
result/tencentBlock.ns12358.oracleGeneral.zst Cacheus cache size      365, 3596240 req, miss ratio 0.5003, byte miss ratio 0.5003
result/tencentBlock.ns12358.oracleGeneral.zst Cacheus cache size     1096, 3596240 req, miss ratio 0.4098, byte miss ratio 0.4098
