result/tencentBlock.ns1252.oracleGeneral.zst LIRS cache size      725, 38210967 req, miss ratio 0.5187, byte miss ratio 0.5187
result/tencentBlock.ns1252.oracleGeneral.zst LIRS cache size     2176, 38210967 req, miss ratio 0.2179, byte miss ratio 0.2179
result/tencentBlock.ns1252.oracleGeneral.zst LIRS cache size     7256, 38210967 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns1252.oracleGeneral.zst LIRS cache size    21768, 38210967 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns1252.oracleGeneral.zst LIRS cache size    72561, 38210967 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns1252.oracleGeneral.zst LIRS cache size   145123, 38210967 req, miss ratio 0.0781, byte miss ratio 0.0781
result/tencentBlock.ns1252.oracleGeneral.zst LIRS cache size   290246, 38210967 req, miss ratio 0.0417, byte miss ratio 0.0417
result/tencentBlock.ns1252.oracleGeneral.zst LIRS cache size   580493, 38210967 req, miss ratio 0.0204, byte miss ratio 0.0204
result/tencentBlock.ns1252.oracleGeneral.zst LHD cache size      725, 38210967 req, miss ratio 0.5627, byte miss ratio 0.5627
result/tencentBlock.ns1252.oracleGeneral.zst LHD cache size     2176, 38210967 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns1252.oracleGeneral.zst LHD cache size     7256, 38210967 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns1252.oracleGeneral.zst LHD cache size    21768, 38210967 req, miss ratio 0.0995, byte miss ratio 0.0995
result/tencentBlock.ns1252.oracleGeneral.zst LHD cache size    72561, 38210967 req, miss ratio 0.0869, byte miss ratio 0.0869
result/tencentBlock.ns1252.oracleGeneral.zst LHD cache size   145123, 38210967 req, miss ratio 0.0708, byte miss ratio 0.0708
result/tencentBlock.ns1252.oracleGeneral.zst LHD cache size   290246, 38210967 req, miss ratio 0.0456, byte miss ratio 0.0456
result/tencentBlock.ns1252.oracleGeneral.zst LHD cache size   580493, 38210967 req, miss ratio 0.0209, byte miss ratio 0.0209
result/tencentBlock.ns1252.oracleGeneral.zst Clock cache size      725, 38210967 req, miss ratio 0.8918, byte miss ratio 0.8918
result/tencentBlock.ns1252.oracleGeneral.zst Clock cache size     2176, 38210967 req, miss ratio 0.2873, byte miss ratio 0.2873
result/tencentBlock.ns1252.oracleGeneral.zst Clock cache size     7256, 38210967 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns1252.oracleGeneral.zst Clock cache size    21768, 38210967 req, miss ratio 0.1019, byte miss ratio 0.1019
result/tencentBlock.ns1252.oracleGeneral.zst Clock cache size    72561, 38210967 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns1252.oracleGeneral.zst Clock cache size   145123, 38210967 req, miss ratio 0.0791, byte miss ratio 0.0791
result/tencentBlock.ns1252.oracleGeneral.zst Clock cache size   290246, 38210967 req, miss ratio 0.0565, byte miss ratio 0.0565
result/tencentBlock.ns1252.oracleGeneral.zst Clock cache size   580493, 38210967 req, miss ratio 0.0203, byte miss ratio 0.0203
result/tencentBlock.ns1252.oracleGeneral.zst clock2 cache size      725, 38210967 req, miss ratio 0.8789, byte miss ratio 0.8789
result/tencentBlock.ns1252.oracleGeneral.zst clock2 cache size     2176, 38210967 req, miss ratio 0.2577, byte miss ratio 0.2577
result/tencentBlock.ns1252.oracleGeneral.zst clock2 cache size     7256, 38210967 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns1252.oracleGeneral.zst clock2 cache size    21768, 38210967 req, miss ratio 0.1014, byte miss ratio 0.1014
result/tencentBlock.ns1252.oracleGeneral.zst clock2 cache size    72561, 38210967 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns1252.oracleGeneral.zst clock2 cache size   145123, 38210967 req, miss ratio 0.0765, byte miss ratio 0.0765
result/tencentBlock.ns1252.oracleGeneral.zst clock2 cache size   290246, 38210967 req, miss ratio 0.0483, byte miss ratio 0.0483
result/tencentBlock.ns1252.oracleGeneral.zst clock2 cache size   580493, 38210967 req, miss ratio 0.0203, byte miss ratio 0.0203
result/tencentBlock.ns1252.oracleGeneral.zst LeCaR cache size      725, 38210967 req, miss ratio 0.6903, byte miss ratio 0.6903
result/tencentBlock.ns1252.oracleGeneral.zst LeCaR cache size     2176, 38210967 req, miss ratio 0.2531, byte miss ratio 0.2531
result/tencentBlock.ns1252.oracleGeneral.zst LeCaR cache size     7256, 38210967 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns1252.oracleGeneral.zst LeCaR cache size    21768, 38210967 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns1252.oracleGeneral.zst LeCaR cache size    72561, 38210967 req, miss ratio 0.0919, byte miss ratio 0.0919
result/tencentBlock.ns1252.oracleGeneral.zst LeCaR cache size   145123, 38210967 req, miss ratio 0.0734, byte miss ratio 0.0734
result/tencentBlock.ns1252.oracleGeneral.zst LeCaR cache size   290246, 38210967 req, miss ratio 0.0506, byte miss ratio 0.0506
result/tencentBlock.ns1252.oracleGeneral.zst LeCaR cache size   580493, 38210967 req, miss ratio 0.0204, byte miss ratio 0.0204
result/tencentBlock.ns1252.oracleGeneral.zst LRU cache size      725, 38210967 req, miss ratio 0.9038, byte miss ratio 0.9038
result/tencentBlock.ns1252.oracleGeneral.zst LRU cache size     2176, 38210967 req, miss ratio 0.3131, byte miss ratio 0.3131
result/tencentBlock.ns1252.oracleGeneral.zst LRU cache size     7256, 38210967 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns1252.oracleGeneral.zst LRU cache size    21768, 38210967 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns1252.oracleGeneral.zst LRU cache size    72561, 38210967 req, miss ratio 0.0953, byte miss ratio 0.0953
result/tencentBlock.ns1252.oracleGeneral.zst LRU cache size   145123, 38210967 req, miss ratio 0.0859, byte miss ratio 0.0859
result/tencentBlock.ns1252.oracleGeneral.zst LRU cache size   290246, 38210967 req, miss ratio 0.0518, byte miss ratio 0.0518
result/tencentBlock.ns1252.oracleGeneral.zst LRU cache size   580493, 38210967 req, miss ratio 0.0204, byte miss ratio 0.0204
result/tencentBlock.ns1252.oracleGeneral.zst FIFO cache size      725, 38210967 req, miss ratio 0.9073, byte miss ratio 0.9073
result/tencentBlock.ns1252.oracleGeneral.zst FIFO cache size     2176, 38210967 req, miss ratio 0.4240, byte miss ratio 0.4240
result/tencentBlock.ns1252.oracleGeneral.zst FIFO cache size     7256, 38210967 req, miss ratio 0.1602, byte miss ratio 0.1602
result/tencentBlock.ns1252.oracleGeneral.zst FIFO cache size    21768, 38210967 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns1252.oracleGeneral.zst FIFO cache size    72561, 38210967 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns1252.oracleGeneral.zst FIFO cache size   145123, 38210967 req, miss ratio 0.0884, byte miss ratio 0.0884
result/tencentBlock.ns1252.oracleGeneral.zst FIFO cache size   290246, 38210967 req, miss ratio 0.0595, byte miss ratio 0.0595
result/tencentBlock.ns1252.oracleGeneral.zst FIFO cache size   580493, 38210967 req, miss ratio 0.0251, byte miss ratio 0.0251
result/tencentBlock.ns1252.oracleGeneral.zst Cacheus cache size      725, 38210967 req, miss ratio 0.7390, byte miss ratio 0.7390
result/tencentBlock.ns1252.oracleGeneral.zst Cacheus cache size     2176, 38210967 req, miss ratio 0.2797, byte miss ratio 0.2797
result/tencentBlock.ns1252.oracleGeneral.zst Cacheus cache size     7256, 38210967 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns1252.oracleGeneral.zst Cacheus cache size    21768, 38210967 req, miss ratio 0.1007, byte miss ratio 0.1007
result/tencentBlock.ns1252.oracleGeneral.zst Cacheus cache size    72561, 38210967 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns1252.oracleGeneral.zst Cacheus cache size   145123, 38210967 req, miss ratio 0.0796, byte miss ratio 0.0796
result/tencentBlock.ns1252.oracleGeneral.zst Cacheus cache size   290246, 38210967 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns1252.oracleGeneral.zst Cacheus cache size   580493, 38210967 req, miss ratio 0.0203, byte miss ratio 0.0203
result/tencentBlock.ns1252.oracleGeneral.zst S3FIFO-1 cache size      725, 38210967 req, miss ratio 0.5541, byte miss ratio 0.5541
result/tencentBlock.ns1252.oracleGeneral.zst S3FIFO-1 cache size     2176, 38210967 req, miss ratio 0.2266, byte miss ratio 0.2266
result/tencentBlock.ns1252.oracleGeneral.zst S3FIFO-1 cache size     7256, 38210967 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns1252.oracleGeneral.zst S3FIFO-1 cache size    21768, 38210967 req, miss ratio 0.1074, byte miss ratio 0.1074
result/tencentBlock.ns1252.oracleGeneral.zst S3FIFO-1 cache size    72561, 38210967 req, miss ratio 0.0868, byte miss ratio 0.0868
result/tencentBlock.ns1252.oracleGeneral.zst S3FIFO-1 cache size   145123, 38210967 req, miss ratio 0.0712, byte miss ratio 0.0712
result/tencentBlock.ns1252.oracleGeneral.zst S3FIFO-1 cache size   290246, 38210967 req, miss ratio 0.0455, byte miss ratio 0.0455
result/tencentBlock.ns1252.oracleGeneral.zst S3FIFO-1 cache size   580493, 38210967 req, miss ratio 0.0203, byte miss ratio 0.0203
result/tencentBlock.ns1252.oracleGeneral.zst ARC cache size      725, 38210967 req, miss ratio 0.6006, byte miss ratio 0.6006
result/tencentBlock.ns1252.oracleGeneral.zst ARC cache size     2176, 38210967 req, miss ratio 0.2390, byte miss ratio 0.2390
result/tencentBlock.ns1252.oracleGeneral.zst ARC cache size     7256, 38210967 req, miss ratio 0.1225, byte miss ratio 0.1225
result/tencentBlock.ns1252.oracleGeneral.zst ARC cache size    21768, 38210967 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns1252.oracleGeneral.zst ARC cache size    72561, 38210967 req, miss ratio 0.0956, byte miss ratio 0.0956
result/tencentBlock.ns1252.oracleGeneral.zst ARC cache size   145123, 38210967 req, miss ratio 0.0748, byte miss ratio 0.0748
