result/tencentBlock.ns19734.oracleGeneral.zst LeCaR cache size      269, 2062316 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns19734.oracleGeneral.zst LeCaR cache size      807, 2062316 req, miss ratio 0.4799, byte miss ratio 0.4799
result/tencentBlock.ns19734.oracleGeneral.zst LeCaR cache size     2692, 2062316 req, miss ratio 0.4346, byte miss ratio 0.4346
result/tencentBlock.ns19734.oracleGeneral.zst LeCaR cache size     8076, 2062316 req, miss ratio 0.3754, byte miss ratio 0.3754
result/tencentBlock.ns19734.oracleGeneral.zst LeCaR cache size    26921, 2062316 req, miss ratio 0.2944, byte miss ratio 0.2944
result/tencentBlock.ns19734.oracleGeneral.zst LeCaR cache size    53842, 2062316 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns19734.oracleGeneral.zst LeCaR cache size   107685, 2062316 req, miss ratio 0.1610, byte miss ratio 0.1610
result/tencentBlock.ns19734.oracleGeneral.zst LeCaR cache size   215370, 2062316 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns19734.oracleGeneral.zst LIRS cache size      269, 2062316 req, miss ratio 0.5349, byte miss ratio 0.5349
result/tencentBlock.ns19734.oracleGeneral.zst LIRS cache size      807, 2062316 req, miss ratio 0.4832, byte miss ratio 0.4832
result/tencentBlock.ns19734.oracleGeneral.zst LIRS cache size     2692, 2062316 req, miss ratio 0.4164, byte miss ratio 0.4164
result/tencentBlock.ns19734.oracleGeneral.zst LIRS cache size     8076, 2062316 req, miss ratio 0.3608, byte miss ratio 0.3608
result/tencentBlock.ns19734.oracleGeneral.zst LIRS cache size    26921, 2062316 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns19734.oracleGeneral.zst LIRS cache size    53842, 2062316 req, miss ratio 0.2345, byte miss ratio 0.2345
result/tencentBlock.ns19734.oracleGeneral.zst LIRS cache size   107685, 2062316 req, miss ratio 0.1667, byte miss ratio 0.1667
result/tencentBlock.ns19734.oracleGeneral.zst LIRS cache size   215370, 2062316 req, miss ratio 0.1344, byte miss ratio 0.1344
result/tencentBlock.ns19734.oracleGeneral.zst Cacheus cache size      269, 2062316 req, miss ratio 0.4899, byte miss ratio 0.4899
result/tencentBlock.ns19734.oracleGeneral.zst Cacheus cache size      807, 2062316 req, miss ratio 0.4720, byte miss ratio 0.4720
result/tencentBlock.ns19734.oracleGeneral.zst Cacheus cache size     2692, 2062316 req, miss ratio 0.4205, byte miss ratio 0.4205
result/tencentBlock.ns19734.oracleGeneral.zst Cacheus cache size     8076, 2062316 req, miss ratio 0.3685, byte miss ratio 0.3685
result/tencentBlock.ns19734.oracleGeneral.zst Cacheus cache size    26921, 2062316 req, miss ratio 0.2930, byte miss ratio 0.2930
result/tencentBlock.ns19734.oracleGeneral.zst Cacheus cache size    53842, 2062316 req, miss ratio 0.2467, byte miss ratio 0.2467
result/tencentBlock.ns19734.oracleGeneral.zst Cacheus cache size   107685, 2062316 req, miss ratio 0.1693, byte miss ratio 0.1693
