result/tencentBlock.ns3317.oracleGeneral.zst FIFO cache size      574, 5088762 req, miss ratio 0.6353, byte miss ratio 0.6353
result/tencentBlock.ns3317.oracleGeneral.zst FIFO cache size     1722, 5088762 req, miss ratio 0.5227, byte miss ratio 0.5227
result/tencentBlock.ns3317.oracleGeneral.zst FIFO cache size     5740, 5088762 req, miss ratio 0.4257, byte miss ratio 0.4257
result/tencentBlock.ns3317.oracleGeneral.zst FIFO cache size    17220, 5088762 req, miss ratio 0.3571, byte miss ratio 0.3571
result/tencentBlock.ns3317.oracleGeneral.zst FIFO cache size    57402, 5088762 req, miss ratio 0.2823, byte miss ratio 0.2823
result/tencentBlock.ns3317.oracleGeneral.zst FIFO cache size   114804, 5088762 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns3317.oracleGeneral.zst FIFO cache size   229608, 5088762 req, miss ratio 0.1553, byte miss ratio 0.1553
result/tencentBlock.ns3317.oracleGeneral.zst FIFO cache size   459217, 5088762 req, miss ratio 0.1260, byte miss ratio 0.1260
result/tencentBlock.ns3317.oracleGeneral.zst ARC cache size      574, 5088762 req, miss ratio 0.5597, byte miss ratio 0.5597
result/tencentBlock.ns3317.oracleGeneral.zst ARC cache size     1722, 5088762 req, miss ratio 0.4357, byte miss ratio 0.4357
result/tencentBlock.ns3317.oracleGeneral.zst ARC cache size     5740, 5088762 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns3317.oracleGeneral.zst ARC cache size    17220, 5088762 req, miss ratio 0.3256, byte miss ratio 0.3256
result/tencentBlock.ns3317.oracleGeneral.zst ARC cache size    57402, 5088762 req, miss ratio 0.2665, byte miss ratio 0.2665
result/tencentBlock.ns3317.oracleGeneral.zst ARC cache size   114804, 5088762 req, miss ratio 0.2103, byte miss ratio 0.2103
result/tencentBlock.ns3317.oracleGeneral.zst ARC cache size   229608, 5088762 req, miss ratio 0.1294, byte miss ratio 0.1294
result/tencentBlock.ns3317.oracleGeneral.zst ARC cache size   459217, 5088762 req, miss ratio 0.1142, byte miss ratio 0.1142
result/tencentBlock.ns3317.oracleGeneral.zst LRU cache size      574, 5088762 req, miss ratio 0.5774, byte miss ratio 0.5774
result/tencentBlock.ns3317.oracleGeneral.zst LRU cache size     1722, 5088762 req, miss ratio 0.4863, byte miss ratio 0.4863
result/tencentBlock.ns3317.oracleGeneral.zst LRU cache size     5740, 5088762 req, miss ratio 0.3914, byte miss ratio 0.3914
