result/tencentBlock.ns21898.oracleGeneral.zst S3FIFO-1 cache size      163, 1390313 req, miss ratio 0.5085, byte miss ratio 0.5085
result/tencentBlock.ns21898.oracleGeneral.zst S3FIFO-1 cache size      489, 1390313 req, miss ratio 0.4929, byte miss ratio 0.4929
result/tencentBlock.ns21898.oracleGeneral.zst S3FIFO-1 cache size     1631, 1390313 req, miss ratio 0.4858, byte miss ratio 0.4858
result/tencentBlock.ns21898.oracleGeneral.zst S3FIFO-1 cache size     4893, 1390313 req, miss ratio 0.4846, byte miss ratio 0.4846
result/tencentBlock.ns21898.oracleGeneral.zst S3FIFO-1 cache size    16311, 1390313 req, miss ratio 0.4222, byte miss ratio 0.4222
result/tencentBlock.ns21898.oracleGeneral.zst S3FIFO-1 cache size    32623, 1390313 req, miss ratio 0.3760, byte miss ratio 0.3760
result/tencentBlock.ns21898.oracleGeneral.zst S3FIFO-1 cache size    65247, 1390313 req, miss ratio 0.2486, byte miss ratio 0.2486
result/tencentBlock.ns21898.oracleGeneral.zst S3FIFO-1 cache size   130494, 1390313 req, miss ratio 0.1271, byte miss ratio 0.1271
result/tencentBlock.ns21898.oracleGeneral.zst Clock cache size      163, 1390313 req, miss ratio 0.5339, byte miss ratio 0.5339
result/tencentBlock.ns21898.oracleGeneral.zst Clock cache size      489, 1390313 req, miss ratio 0.4964, byte miss ratio 0.4964
result/tencentBlock.ns21898.oracleGeneral.zst Clock cache size     1631, 1390313 req, miss ratio 0.4895, byte miss ratio 0.4895
result/tencentBlock.ns21898.oracleGeneral.zst Clock cache size     4893, 1390313 req, miss ratio 0.4855, byte miss ratio 0.4855
result/tencentBlock.ns21898.oracleGeneral.zst Clock cache size    16311, 1390313 req, miss ratio 0.4825, byte miss ratio 0.4825
result/tencentBlock.ns21898.oracleGeneral.zst Clock cache size    32623, 1390313 req, miss ratio 0.4024, byte miss ratio 0.4024
result/tencentBlock.ns21898.oracleGeneral.zst Clock cache size    65247, 1390313 req, miss ratio 0.2995, byte miss ratio 0.2995
result/tencentBlock.ns21898.oracleGeneral.zst Clock cache size   130494, 1390313 req, miss ratio 0.1277, byte miss ratio 0.1277
result/tencentBlock.ns21898.oracleGeneral.zst clock2 cache size      163, 1390313 req, miss ratio 0.5350, byte miss ratio 0.5350
result/tencentBlock.ns21898.oracleGeneral.zst clock2 cache size      489, 1390313 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns21898.oracleGeneral.zst clock2 cache size     1631, 1390313 req, miss ratio 0.4884, byte miss ratio 0.4884
result/tencentBlock.ns21898.oracleGeneral.zst clock2 cache size     4893, 1390313 req, miss ratio 0.4854, byte miss ratio 0.4854
result/tencentBlock.ns21898.oracleGeneral.zst clock2 cache size    16311, 1390313 req, miss ratio 0.4842, byte miss ratio 0.4842
result/tencentBlock.ns21898.oracleGeneral.zst clock2 cache size    32623, 1390313 req, miss ratio 0.4072, byte miss ratio 0.4072
result/tencentBlock.ns21898.oracleGeneral.zst clock2 cache size    65247, 1390313 req, miss ratio 0.3200, byte miss ratio 0.3200
result/tencentBlock.ns21898.oracleGeneral.zst clock2 cache size   130494, 1390313 req, miss ratio 0.1280, byte miss ratio 0.1280
result/tencentBlock.ns21898.oracleGeneral.zst LRU cache size      163, 1390313 req, miss ratio 0.5366, byte miss ratio 0.5366
result/tencentBlock.ns21898.oracleGeneral.zst LRU cache size      489, 1390313 req, miss ratio 0.4971, byte miss ratio 0.4971
result/tencentBlock.ns21898.oracleGeneral.zst LRU cache size     1631, 1390313 req, miss ratio 0.4902, byte miss ratio 0.4902
result/tencentBlock.ns21898.oracleGeneral.zst LRU cache size     4893, 1390313 req, miss ratio 0.4857, byte miss ratio 0.4857
result/tencentBlock.ns21898.oracleGeneral.zst LRU cache size    16311, 1390313 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns21898.oracleGeneral.zst LRU cache size    32623, 1390313 req, miss ratio 0.3849, byte miss ratio 0.3849
result/tencentBlock.ns21898.oracleGeneral.zst LRU cache size    65247, 1390313 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns21898.oracleGeneral.zst LRU cache size   130494, 1390313 req, miss ratio 0.1300, byte miss ratio 0.1300
result/tencentBlock.ns21898.oracleGeneral.zst ARC cache size      163, 1390313 req, miss ratio 0.5042, byte miss ratio 0.5042
result/tencentBlock.ns21898.oracleGeneral.zst ARC cache size      489, 1390313 req, miss ratio 0.4931, byte miss ratio 0.4931
result/tencentBlock.ns21898.oracleGeneral.zst ARC cache size     1631, 1390313 req, miss ratio 0.4860, byte miss ratio 0.4860
result/tencentBlock.ns21898.oracleGeneral.zst ARC cache size     4893, 1390313 req, miss ratio 0.4849, byte miss ratio 0.4849
result/tencentBlock.ns21898.oracleGeneral.zst ARC cache size    16311, 1390313 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns21898.oracleGeneral.zst ARC cache size    32623, 1390313 req, miss ratio 0.3929, byte miss ratio 0.3929
result/tencentBlock.ns21898.oracleGeneral.zst ARC cache size    65247, 1390313 req, miss ratio 0.2640, byte miss ratio 0.2640
result/tencentBlock.ns21898.oracleGeneral.zst ARC cache size   130494, 1390313 req, miss ratio 0.1270, byte miss ratio 0.1270
result/tencentBlock.ns21898.oracleGeneral.zst Cacheus cache size      163, 1390313 req, miss ratio 0.5045, byte miss ratio 0.5045
result/tencentBlock.ns21898.oracleGeneral.zst Cacheus cache size      489, 1390313 req, miss ratio 0.4918, byte miss ratio 0.4918
result/tencentBlock.ns21898.oracleGeneral.zst Cacheus cache size     1631, 1390313 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns21898.oracleGeneral.zst Cacheus cache size     4893, 1390313 req, miss ratio 0.4848, byte miss ratio 0.4848
result/tencentBlock.ns21898.oracleGeneral.zst Cacheus cache size    16311, 1390313 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns21898.oracleGeneral.zst Cacheus cache size    32623, 1390313 req, miss ratio 0.3849, byte miss ratio 0.3849
result/tencentBlock.ns21898.oracleGeneral.zst Cacheus cache size    65247, 1390313 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns21898.oracleGeneral.zst Cacheus cache size   130494, 1390313 req, miss ratio 0.1294, byte miss ratio 0.1294
result/tencentBlock.ns21898.oracleGeneral.zst LIRS cache size      163, 1390313 req, miss ratio 0.5605, byte miss ratio 0.5605
