result/tencentBlock.ns23544.oracleGeneral.zst LHD cache size      196, 1130666 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns23544.oracleGeneral.zst LHD cache size      590, 1130666 req, miss ratio 0.3952, byte miss ratio 0.3952
result/tencentBlock.ns23544.oracleGeneral.zst LHD cache size     1966, 1130666 req, miss ratio 0.3929, byte miss ratio 0.3929
result/tencentBlock.ns23544.oracleGeneral.zst LHD cache size     5900, 1130666 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns23544.oracleGeneral.zst LHD cache size    19667, 1130666 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns23544.oracleGeneral.zst LHD cache size    39335, 1130666 req, miss ratio 0.2608, byte miss ratio 0.2608
result/tencentBlock.ns23544.oracleGeneral.zst LHD cache size    78670, 1130666 req, miss ratio 0.1971, byte miss ratio 0.1971
result/tencentBlock.ns23544.oracleGeneral.zst LHD cache size   157341, 1130666 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns23544.oracleGeneral.zst Cacheus cache size      196, 1130666 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns23544.oracleGeneral.zst Cacheus cache size      590, 1130666 req, miss ratio 0.3942, byte miss ratio 0.3942
result/tencentBlock.ns23544.oracleGeneral.zst Cacheus cache size     1966, 1130666 req, miss ratio 0.3924, byte miss ratio 0.3924
result/tencentBlock.ns23544.oracleGeneral.zst Cacheus cache size     5900, 1130666 req, miss ratio 0.3916, byte miss ratio 0.3916
result/tencentBlock.ns23544.oracleGeneral.zst Cacheus cache size    19667, 1130666 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns23544.oracleGeneral.zst Cacheus cache size    39335, 1130666 req, miss ratio 0.2513, byte miss ratio 0.2513
result/tencentBlock.ns23544.oracleGeneral.zst Cacheus cache size    78670, 1130666 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns23544.oracleGeneral.zst Cacheus cache size   157341, 1130666 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns23544.oracleGeneral.zst LRU cache size      196, 1130666 req, miss ratio 0.4033, byte miss ratio 0.4033
result/tencentBlock.ns23544.oracleGeneral.zst LRU cache size      590, 1130666 req, miss ratio 0.3953, byte miss ratio 0.3953
result/tencentBlock.ns23544.oracleGeneral.zst LRU cache size     1966, 1130666 req, miss ratio 0.3930, byte miss ratio 0.3930
result/tencentBlock.ns23544.oracleGeneral.zst LRU cache size     5900, 1130666 req, miss ratio 0.3919, byte miss ratio 0.3919
result/tencentBlock.ns23544.oracleGeneral.zst LRU cache size    19667, 1130666 req, miss ratio 0.3195, byte miss ratio 0.3195
result/tencentBlock.ns23544.oracleGeneral.zst LRU cache size    39335, 1130666 req, miss ratio 0.2486, byte miss ratio 0.2486
result/tencentBlock.ns23544.oracleGeneral.zst LRU cache size    78670, 1130666 req, miss ratio 0.1907, byte miss ratio 0.1907
result/tencentBlock.ns23544.oracleGeneral.zst LRU cache size   157341, 1130666 req, miss ratio 0.1746, byte miss ratio 0.1746
result/tencentBlock.ns23544.oracleGeneral.zst clock2 cache size      196, 1130666 req, miss ratio 0.4044, byte miss ratio 0.4044
result/tencentBlock.ns23544.oracleGeneral.zst clock2 cache size      590, 1130666 req, miss ratio 0.3949, byte miss ratio 0.3949
result/tencentBlock.ns23544.oracleGeneral.zst clock2 cache size     1966, 1130666 req, miss ratio 0.3934, byte miss ratio 0.3934
