result/tencentBlock.ns12603.oracleGeneral.zst clock2 cache size      569, 10316565 req, miss ratio 0.4362, byte miss ratio 0.4362
result/tencentBlock.ns12603.oracleGeneral.zst clock2 cache size     1707, 10316565 req, miss ratio 0.3880, byte miss ratio 0.3880
result/tencentBlock.ns12603.oracleGeneral.zst clock2 cache size     5693, 10316565 req, miss ratio 0.3438, byte miss ratio 0.3438
result/tencentBlock.ns12603.oracleGeneral.zst clock2 cache size    17079, 10316565 req, miss ratio 0.3100, byte miss ratio 0.3100
result/tencentBlock.ns12603.oracleGeneral.zst clock2 cache size    56931, 10316565 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns12603.oracleGeneral.zst clock2 cache size   113862, 10316565 req, miss ratio 0.1558, byte miss ratio 0.1558
result/tencentBlock.ns12603.oracleGeneral.zst clock2 cache size   227725, 10316565 req, miss ratio 0.0844, byte miss ratio 0.0844
result/tencentBlock.ns12603.oracleGeneral.zst clock2 cache size   455451, 10316565 req, miss ratio 0.0557, byte miss ratio 0.0557
result/tencentBlock.ns12603.oracleGeneral.zst Cacheus cache size      569, 10316565 req, miss ratio 0.4154, byte miss ratio 0.4154
result/tencentBlock.ns12603.oracleGeneral.zst Cacheus cache size     1707, 10316565 req, miss ratio 0.3723, byte miss ratio 0.3723
result/tencentBlock.ns12603.oracleGeneral.zst Cacheus cache size     5693, 10316565 req, miss ratio 0.3548, byte miss ratio 0.3548
result/tencentBlock.ns12603.oracleGeneral.zst Cacheus cache size    17079, 10316565 req, miss ratio 0.2912, byte miss ratio 0.2912
result/tencentBlock.ns12603.oracleGeneral.zst Cacheus cache size    56931, 10316565 req, miss ratio 0.2045, byte miss ratio 0.2045
result/tencentBlock.ns12603.oracleGeneral.zst Cacheus cache size   113862, 10316565 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns12603.oracleGeneral.zst Cacheus cache size   227725, 10316565 req, miss ratio 0.0774, byte miss ratio 0.0774
result/tencentBlock.ns12603.oracleGeneral.zst Cacheus cache size   455451, 10316565 req, miss ratio 0.0556, byte miss ratio 0.0556
result/tencentBlock.ns12603.oracleGeneral.zst ARC cache size      569, 10316565 req, miss ratio 0.4100, byte miss ratio 0.4100
result/tencentBlock.ns12603.oracleGeneral.zst ARC cache size     1707, 10316565 req, miss ratio 0.3708, byte miss ratio 0.3708
result/tencentBlock.ns12603.oracleGeneral.zst ARC cache size     5693, 10316565 req, miss ratio 0.3416, byte miss ratio 0.3416
result/tencentBlock.ns12603.oracleGeneral.zst ARC cache size    17079, 10316565 req, miss ratio 0.2750, byte miss ratio 0.2750
result/tencentBlock.ns12603.oracleGeneral.zst ARC cache size    56931, 10316565 req, miss ratio 0.2048, byte miss ratio 0.2048
result/tencentBlock.ns12603.oracleGeneral.zst ARC cache size   113862, 10316565 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns12603.oracleGeneral.zst ARC cache size   227725, 10316565 req, miss ratio 0.0740, byte miss ratio 0.0740
result/tencentBlock.ns12603.oracleGeneral.zst ARC cache size   455451, 10316565 req, miss ratio 0.0557, byte miss ratio 0.0557
result/tencentBlock.ns12603.oracleGeneral.zst FIFO cache size      569, 10316565 req, miss ratio 0.4994, byte miss ratio 0.4994
result/tencentBlock.ns12603.oracleGeneral.zst FIFO cache size     1707, 10316565 req, miss ratio 0.4245, byte miss ratio 0.4245
result/tencentBlock.ns12603.oracleGeneral.zst FIFO cache size     5693, 10316565 req, miss ratio 0.3541, byte miss ratio 0.3541
result/tencentBlock.ns12603.oracleGeneral.zst FIFO cache size    17079, 10316565 req, miss ratio 0.3222, byte miss ratio 0.3222
result/tencentBlock.ns12603.oracleGeneral.zst FIFO cache size    56931, 10316565 req, miss ratio 0.2297, byte miss ratio 0.2297
result/tencentBlock.ns12603.oracleGeneral.zst FIFO cache size   113862, 10316565 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns12603.oracleGeneral.zst FIFO cache size   227725, 10316565 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns12603.oracleGeneral.zst FIFO cache size   455451, 10316565 req, miss ratio 0.0694, byte miss ratio 0.0694
result/tencentBlock.ns12603.oracleGeneral.zst LIRS cache size      569, 10316565 req, miss ratio 0.4278, byte miss ratio 0.4278
result/tencentBlock.ns12603.oracleGeneral.zst LIRS cache size     1707, 10316565 req, miss ratio 0.3872, byte miss ratio 0.3872
result/tencentBlock.ns12603.oracleGeneral.zst LIRS cache size     5693, 10316565 req, miss ratio 0.3535, byte miss ratio 0.3535
