result/tencentBlock.ns8425.oracleGeneral.zst clock2 cache size      275, 3262606 req, miss ratio 0.4598, byte miss ratio 0.4598
result/tencentBlock.ns8425.oracleGeneral.zst clock2 cache size      826, 3262606 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns8425.oracleGeneral.zst clock2 cache size     2755, 3262606 req, miss ratio 0.3477, byte miss ratio 0.3477
result/tencentBlock.ns8425.oracleGeneral.zst clock2 cache size     8267, 3262606 req, miss ratio 0.3036, byte miss ratio 0.3036
result/tencentBlock.ns8425.oracleGeneral.zst clock2 cache size    27558, 3262606 req, miss ratio 0.2591, byte miss ratio 0.2591
result/tencentBlock.ns8425.oracleGeneral.zst clock2 cache size    55116, 3262606 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns8425.oracleGeneral.zst clock2 cache size   110233, 3262606 req, miss ratio 0.1381, byte miss ratio 0.1381
result/tencentBlock.ns8425.oracleGeneral.zst clock2 cache size   220466, 3262606 req, miss ratio 0.0852, byte miss ratio 0.0852
result/tencentBlock.ns8425.oracleGeneral.zst LRU cache size      275, 3262606 req, miss ratio 0.4754, byte miss ratio 0.4754
result/tencentBlock.ns8425.oracleGeneral.zst LRU cache size      826, 3262606 req, miss ratio 0.4153, byte miss ratio 0.4153
result/tencentBlock.ns8425.oracleGeneral.zst LRU cache size     2755, 3262606 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns8425.oracleGeneral.zst LRU cache size     8267, 3262606 req, miss ratio 0.3095, byte miss ratio 0.3095
result/tencentBlock.ns8425.oracleGeneral.zst LRU cache size    27558, 3262606 req, miss ratio 0.2527, byte miss ratio 0.2527
result/tencentBlock.ns8425.oracleGeneral.zst LRU cache size    55116, 3262606 req, miss ratio 0.1982, byte miss ratio 0.1982
result/tencentBlock.ns8425.oracleGeneral.zst LRU cache size   110233, 3262606 req, miss ratio 0.1124, byte miss ratio 0.1124
result/tencentBlock.ns8425.oracleGeneral.zst LRU cache size   220466, 3262606 req, miss ratio 0.0850, byte miss ratio 0.0850
result/tencentBlock.ns8425.oracleGeneral.zst LeCaR cache size      275, 3262606 req, miss ratio 0.4564, byte miss ratio 0.4564
result/tencentBlock.ns8425.oracleGeneral.zst LeCaR cache size      826, 3262606 req, miss ratio 0.4144, byte miss ratio 0.4144
result/tencentBlock.ns8425.oracleGeneral.zst LeCaR cache size     2755, 3262606 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns8425.oracleGeneral.zst LeCaR cache size     8267, 3262606 req, miss ratio 0.3059, byte miss ratio 0.3059
result/tencentBlock.ns8425.oracleGeneral.zst LeCaR cache size    27558, 3262606 req, miss ratio 0.2494, byte miss ratio 0.2494
result/tencentBlock.ns8425.oracleGeneral.zst LeCaR cache size    55116, 3262606 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns8425.oracleGeneral.zst LeCaR cache size   110233, 3262606 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns8425.oracleGeneral.zst LeCaR cache size   220466, 3262606 req, miss ratio 0.0850, byte miss ratio 0.0850
result/tencentBlock.ns8425.oracleGeneral.zst LHD cache size      275, 3262606 req, miss ratio 0.4542, byte miss ratio 0.4542
result/tencentBlock.ns8425.oracleGeneral.zst LHD cache size      826, 3262606 req, miss ratio 0.4132, byte miss ratio 0.4132
result/tencentBlock.ns8425.oracleGeneral.zst LHD cache size     2755, 3262606 req, miss ratio 0.3347, byte miss ratio 0.3347
result/tencentBlock.ns8425.oracleGeneral.zst LHD cache size     8267, 3262606 req, miss ratio 0.2994, byte miss ratio 0.2994
result/tencentBlock.ns8425.oracleGeneral.zst LHD cache size    27558, 3262606 req, miss ratio 0.2416, byte miss ratio 0.2416
result/tencentBlock.ns8425.oracleGeneral.zst LHD cache size    55116, 3262606 req, miss ratio 0.1828, byte miss ratio 0.1828
result/tencentBlock.ns8425.oracleGeneral.zst LHD cache size   110233, 3262606 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns8425.oracleGeneral.zst LHD cache size   220466, 3262606 req, miss ratio 0.0869, byte miss ratio 0.0869
result/tencentBlock.ns8425.oracleGeneral.zst ARC cache size      275, 3262606 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns8425.oracleGeneral.zst ARC cache size      826, 3262606 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns8425.oracleGeneral.zst ARC cache size     2755, 3262606 req, miss ratio 0.3150, byte miss ratio 0.3150
result/tencentBlock.ns8425.oracleGeneral.zst ARC cache size     8267, 3262606 req, miss ratio 0.2901, byte miss ratio 0.2901
result/tencentBlock.ns8425.oracleGeneral.zst ARC cache size    27558, 3262606 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns8425.oracleGeneral.zst ARC cache size    55116, 3262606 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns8425.oracleGeneral.zst ARC cache size   110233, 3262606 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns8425.oracleGeneral.zst ARC cache size   220466, 3262606 req, miss ratio 0.0853, byte miss ratio 0.0853
result/tencentBlock.ns8425.oracleGeneral.zst LIRS cache size      275, 3262606 req, miss ratio 0.4652, byte miss ratio 0.4652
result/tencentBlock.ns8425.oracleGeneral.zst LIRS cache size      826, 3262606 req, miss ratio 0.4045, byte miss ratio 0.4045
result/tencentBlock.ns8425.oracleGeneral.zst LIRS cache size     2755, 3262606 req, miss ratio 0.3206, byte miss ratio 0.3206
result/tencentBlock.ns8425.oracleGeneral.zst LIRS cache size     8267, 3262606 req, miss ratio 0.2902, byte miss ratio 0.2902
result/tencentBlock.ns8425.oracleGeneral.zst LIRS cache size    27558, 3262606 req, miss ratio 0.2239, byte miss ratio 0.2239
result/tencentBlock.ns8425.oracleGeneral.zst LIRS cache size    55116, 3262606 req, miss ratio 0.1772, byte miss ratio 0.1772
