result/tencentBlock.ns3284.oracleGeneral.zst Cacheus cache size      209, 3455111 req, miss ratio 0.4539, byte miss ratio 0.4539
result/tencentBlock.ns3284.oracleGeneral.zst Cacheus cache size      627, 3455111 req, miss ratio 0.4071, byte miss ratio 0.4071
result/tencentBlock.ns3284.oracleGeneral.zst Cacheus cache size     2092, 3455111 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns3284.oracleGeneral.zst Cacheus cache size     6277, 3455111 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns3284.oracleGeneral.zst Cacheus cache size    20923, 3455111 req, miss ratio 0.3319, byte miss ratio 0.3319
result/tencentBlock.ns3284.oracleGeneral.zst Cacheus cache size    41846, 3455111 req, miss ratio 0.2911, byte miss ratio 0.2911
result/tencentBlock.ns3284.oracleGeneral.zst Cacheus cache size    83693, 3455111 req, miss ratio 0.1756, byte miss ratio 0.1756
result/tencentBlock.ns3284.oracleGeneral.zst Cacheus cache size   167387, 3455111 req, miss ratio 0.0694, byte miss ratio 0.0694
result/tencentBlock.ns3284.oracleGeneral.zst LHD cache size      209, 3455111 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns3284.oracleGeneral.zst LHD cache size      627, 3455111 req, miss ratio 0.4190, byte miss ratio 0.4190
result/tencentBlock.ns3284.oracleGeneral.zst LHD cache size     2092, 3455111 req, miss ratio 0.3970, byte miss ratio 0.3970
result/tencentBlock.ns3284.oracleGeneral.zst LHD cache size     6277, 3455111 req, miss ratio 0.3640, byte miss ratio 0.3640
result/tencentBlock.ns3284.oracleGeneral.zst LHD cache size    20923, 3455111 req, miss ratio 0.3170, byte miss ratio 0.3170
result/tencentBlock.ns3284.oracleGeneral.zst LHD cache size    41846, 3455111 req, miss ratio 0.2644, byte miss ratio 0.2644
result/tencentBlock.ns3284.oracleGeneral.zst LHD cache size    83693, 3455111 req, miss ratio 0.1535, byte miss ratio 0.1535
result/tencentBlock.ns3284.oracleGeneral.zst LHD cache size   167387, 3455111 req, miss ratio 0.0704, byte miss ratio 0.0704
result/tencentBlock.ns3284.oracleGeneral.zst Clock cache size      209, 3455111 req, miss ratio 0.4752, byte miss ratio 0.4752
result/tencentBlock.ns3284.oracleGeneral.zst Clock cache size      627, 3455111 req, miss ratio 0.4264, byte miss ratio 0.4264
result/tencentBlock.ns3284.oracleGeneral.zst Clock cache size     2092, 3455111 req, miss ratio 0.3995, byte miss ratio 0.3995
result/tencentBlock.ns3284.oracleGeneral.zst Clock cache size     6277, 3455111 req, miss ratio 0.3866, byte miss ratio 0.3866
result/tencentBlock.ns3284.oracleGeneral.zst Clock cache size    20923, 3455111 req, miss ratio 0.3340, byte miss ratio 0.3340
result/tencentBlock.ns3284.oracleGeneral.zst Clock cache size    41846, 3455111 req, miss ratio 0.3147, byte miss ratio 0.3147
result/tencentBlock.ns3284.oracleGeneral.zst Clock cache size    83693, 3455111 req, miss ratio 0.1804, byte miss ratio 0.1804
result/tencentBlock.ns3284.oracleGeneral.zst Clock cache size   167387, 3455111 req, miss ratio 0.0668, byte miss ratio 0.0668
result/tencentBlock.ns3284.oracleGeneral.zst LIRS cache size      209, 3455111 req, miss ratio 0.4800, byte miss ratio 0.4800
result/tencentBlock.ns3284.oracleGeneral.zst LIRS cache size      627, 3455111 req, miss ratio 0.4356, byte miss ratio 0.4356
result/tencentBlock.ns3284.oracleGeneral.zst LIRS cache size     2092, 3455111 req, miss ratio 0.3954, byte miss ratio 0.3954
result/tencentBlock.ns3284.oracleGeneral.zst LIRS cache size     6277, 3455111 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns3284.oracleGeneral.zst LIRS cache size    20923, 3455111 req, miss ratio 0.3275, byte miss ratio 0.3275
result/tencentBlock.ns3284.oracleGeneral.zst LIRS cache size    41846, 3455111 req, miss ratio 0.2690, byte miss ratio 0.2690
result/tencentBlock.ns3284.oracleGeneral.zst LIRS cache size    83693, 3455111 req, miss ratio 0.1516, byte miss ratio 0.1516
result/tencentBlock.ns3284.oracleGeneral.zst LIRS cache size   167387, 3455111 req, miss ratio 0.0652, byte miss ratio 0.0652
result/tencentBlock.ns3284.oracleGeneral.zst ARC cache size      209, 3455111 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns3284.oracleGeneral.zst ARC cache size      627, 3455111 req, miss ratio 0.4062, byte miss ratio 0.4062
result/tencentBlock.ns3284.oracleGeneral.zst ARC cache size     2092, 3455111 req, miss ratio 0.3898, byte miss ratio 0.3898
result/tencentBlock.ns3284.oracleGeneral.zst ARC cache size     6277, 3455111 req, miss ratio 0.3534, byte miss ratio 0.3534
result/tencentBlock.ns3284.oracleGeneral.zst ARC cache size    20923, 3455111 req, miss ratio 0.3332, byte miss ratio 0.3332
result/tencentBlock.ns3284.oracleGeneral.zst ARC cache size    41846, 3455111 req, miss ratio 0.2857, byte miss ratio 0.2857
result/tencentBlock.ns3284.oracleGeneral.zst ARC cache size    83693, 3455111 req, miss ratio 0.1857, byte miss ratio 0.1857
result/tencentBlock.ns3284.oracleGeneral.zst ARC cache size   167387, 3455111 req, miss ratio 0.0654, byte miss ratio 0.0654
result/tencentBlock.ns3284.oracleGeneral.zst S3FIFO-1 cache size      209, 3455111 req, miss ratio 0.4561, byte miss ratio 0.4561
result/tencentBlock.ns3284.oracleGeneral.zst S3FIFO-1 cache size      627, 3455111 req, miss ratio 0.4069, byte miss ratio 0.4069
result/tencentBlock.ns3284.oracleGeneral.zst S3FIFO-1 cache size     2092, 3455111 req, miss ratio 0.3897, byte miss ratio 0.3897
result/tencentBlock.ns3284.oracleGeneral.zst S3FIFO-1 cache size     6277, 3455111 req, miss ratio 0.3495, byte miss ratio 0.3495
result/tencentBlock.ns3284.oracleGeneral.zst S3FIFO-1 cache size    20923, 3455111 req, miss ratio 0.3273, byte miss ratio 0.3273
result/tencentBlock.ns3284.oracleGeneral.zst S3FIFO-1 cache size    41846, 3455111 req, miss ratio 0.2772, byte miss ratio 0.2772
result/tencentBlock.ns3284.oracleGeneral.zst S3FIFO-1 cache size    83693, 3455111 req, miss ratio 0.1667, byte miss ratio 0.1667
result/tencentBlock.ns3284.oracleGeneral.zst S3FIFO-1 cache size   167387, 3455111 req, miss ratio 0.0663, byte miss ratio 0.0663
result/tencentBlock.ns3284.oracleGeneral.zst FIFO cache size      209, 3455111 req, miss ratio 0.5441, byte miss ratio 0.5441
result/tencentBlock.ns3284.oracleGeneral.zst FIFO cache size      627, 3455111 req, miss ratio 0.4647, byte miss ratio 0.4647
result/tencentBlock.ns3284.oracleGeneral.zst FIFO cache size     2092, 3455111 req, miss ratio 0.4205, byte miss ratio 0.4205
