result/tencentBlock.ns7875.oracleGeneral.zst FIFO cache size      110, 4358169 req, miss ratio 0.5806, byte miss ratio 0.5806
result/tencentBlock.ns7875.oracleGeneral.zst FIFO cache size      330, 4358169 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns7875.oracleGeneral.zst FIFO cache size     1100, 4358169 req, miss ratio 0.3353, byte miss ratio 0.3353
result/tencentBlock.ns7875.oracleGeneral.zst FIFO cache size     3302, 4358169 req, miss ratio 0.2866, byte miss ratio 0.2866
result/tencentBlock.ns7875.oracleGeneral.zst FIFO cache size    11007, 4358169 req, miss ratio 0.2518, byte miss ratio 0.2518
result/tencentBlock.ns7875.oracleGeneral.zst FIFO cache size    22015, 4358169 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns7875.oracleGeneral.zst FIFO cache size    44030, 4358169 req, miss ratio 0.0611, byte miss ratio 0.0611
result/tencentBlock.ns7875.oracleGeneral.zst FIFO cache size    88060, 4358169 req, miss ratio 0.0316, byte miss ratio 0.0316
result/tencentBlock.ns7875.oracleGeneral.zst LRU cache size      110, 4358169 req, miss ratio 0.5404, byte miss ratio 0.5404
result/tencentBlock.ns7875.oracleGeneral.zst LRU cache size      330, 4358169 req, miss ratio 0.3871, byte miss ratio 0.3871
result/tencentBlock.ns7875.oracleGeneral.zst LRU cache size     1100, 4358169 req, miss ratio 0.3173, byte miss ratio 0.3173
result/tencentBlock.ns7875.oracleGeneral.zst LRU cache size     3302, 4358169 req, miss ratio 0.2722, byte miss ratio 0.2722
result/tencentBlock.ns7875.oracleGeneral.zst LRU cache size    11007, 4358169 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns7875.oracleGeneral.zst LRU cache size    22015, 4358169 req, miss ratio 0.0716, byte miss ratio 0.0716
result/tencentBlock.ns7875.oracleGeneral.zst LRU cache size    44030, 4358169 req, miss ratio 0.0464, byte miss ratio 0.0464
result/tencentBlock.ns7875.oracleGeneral.zst LRU cache size    88060, 4358169 req, miss ratio 0.0263, byte miss ratio 0.0263
result/tencentBlock.ns7875.oracleGeneral.zst Clock cache size      110, 4358169 req, miss ratio 0.5323, byte miss ratio 0.5323
