result/tencentBlock.ns22120.oracleGeneral.zst LRU cache size      185, 1665958 req, miss ratio 0.3812, byte miss ratio 0.3812
result/tencentBlock.ns22120.oracleGeneral.zst LRU cache size      556, 1665958 req, miss ratio 0.3638, byte miss ratio 0.3638
result/tencentBlock.ns22120.oracleGeneral.zst LRU cache size     1855, 1665958 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns22120.oracleGeneral.zst LRU cache size     5565, 1665958 req, miss ratio 0.3557, byte miss ratio 0.3557
result/tencentBlock.ns22120.oracleGeneral.zst LRU cache size    18551, 1665958 req, miss ratio 0.3131, byte miss ratio 0.3131
result/tencentBlock.ns22120.oracleGeneral.zst LRU cache size    37102, 1665958 req, miss ratio 0.2714, byte miss ratio 0.2714
result/tencentBlock.ns22120.oracleGeneral.zst LRU cache size    74204, 1665958 req, miss ratio 0.1898, byte miss ratio 0.1898
result/tencentBlock.ns22120.oracleGeneral.zst LRU cache size   148408, 1665958 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns22120.oracleGeneral.zst LIRS cache size      185, 1665958 req, miss ratio 0.4512, byte miss ratio 0.4512
result/tencentBlock.ns22120.oracleGeneral.zst LIRS cache size      556, 1665958 req, miss ratio 0.3957, byte miss ratio 0.3957
result/tencentBlock.ns22120.oracleGeneral.zst LIRS cache size     1855, 1665958 req, miss ratio 0.3621, byte miss ratio 0.3621
result/tencentBlock.ns22120.oracleGeneral.zst LIRS cache size     5565, 1665958 req, miss ratio 0.3452, byte miss ratio 0.3452
result/tencentBlock.ns22120.oracleGeneral.zst LIRS cache size    18551, 1665958 req, miss ratio 0.3137, byte miss ratio 0.3137
result/tencentBlock.ns22120.oracleGeneral.zst LIRS cache size    37102, 1665958 req, miss ratio 0.2620, byte miss ratio 0.2620
result/tencentBlock.ns22120.oracleGeneral.zst LIRS cache size    74204, 1665958 req, miss ratio 0.1866, byte miss ratio 0.1866
