result/tencentBlock.ns16206.oracleGeneral.zst FIFO cache size      244, 10171198 req, miss ratio 0.7213, byte miss ratio 0.7213
result/tencentBlock.ns16206.oracleGeneral.zst FIFO cache size      732, 10171198 req, miss ratio 0.6850, byte miss ratio 0.6850
result/tencentBlock.ns16206.oracleGeneral.zst FIFO cache size     2442, 10171198 req, miss ratio 0.6635, byte miss ratio 0.6635
result/tencentBlock.ns16206.oracleGeneral.zst FIFO cache size     7326, 10171198 req, miss ratio 0.4586, byte miss ratio 0.4586
result/tencentBlock.ns16206.oracleGeneral.zst FIFO cache size    24422, 10171198 req, miss ratio 0.2082, byte miss ratio 0.2082
result/tencentBlock.ns16206.oracleGeneral.zst FIFO cache size    48844, 10171198 req, miss ratio 0.0717, byte miss ratio 0.0717
result/tencentBlock.ns16206.oracleGeneral.zst FIFO cache size    97689, 10171198 req, miss ratio 0.0372, byte miss ratio 0.0372
result/tencentBlock.ns16206.oracleGeneral.zst FIFO cache size   195378, 10171198 req, miss ratio 0.0275, byte miss ratio 0.0275
result/tencentBlock.ns16206.oracleGeneral.zst ARC cache size      244, 10171198 req, miss ratio 0.6583, byte miss ratio 0.6583
result/tencentBlock.ns16206.oracleGeneral.zst ARC cache size      732, 10171198 req, miss ratio 0.6504, byte miss ratio 0.6504
result/tencentBlock.ns16206.oracleGeneral.zst ARC cache size     2442, 10171198 req, miss ratio 0.6294, byte miss ratio 0.6294
result/tencentBlock.ns16206.oracleGeneral.zst ARC cache size     7326, 10171198 req, miss ratio 0.4616, byte miss ratio 0.4616
result/tencentBlock.ns16206.oracleGeneral.zst ARC cache size    24422, 10171198 req, miss ratio 0.1305, byte miss ratio 0.1305
result/tencentBlock.ns16206.oracleGeneral.zst ARC cache size    48844, 10171198 req, miss ratio 0.0370, byte miss ratio 0.0370
result/tencentBlock.ns16206.oracleGeneral.zst ARC cache size    97689, 10171198 req, miss ratio 0.0270, byte miss ratio 0.0270
result/tencentBlock.ns16206.oracleGeneral.zst ARC cache size   195378, 10171198 req, miss ratio 0.0242, byte miss ratio 0.0242
result/tencentBlock.ns16206.oracleGeneral.zst clock2 cache size      244, 10171198 req, miss ratio 0.6972, byte miss ratio 0.6972
