result/tencentBlock.ns9327.oracleGeneral.zst LeCaR cache size      953, 15757921 req, miss ratio 0.5381, byte miss ratio 0.5381
result/tencentBlock.ns9327.oracleGeneral.zst LeCaR cache size     2860, 15757921 req, miss ratio 0.4954, byte miss ratio 0.4954
result/tencentBlock.ns9327.oracleGeneral.zst LeCaR cache size     9534, 15757921 req, miss ratio 0.4477, byte miss ratio 0.4477
result/tencentBlock.ns9327.oracleGeneral.zst LeCaR cache size    28602, 15757921 req, miss ratio 0.3796, byte miss ratio 0.3796
result/tencentBlock.ns9327.oracleGeneral.zst LeCaR cache size    95343, 15757921 req, miss ratio 0.2936, byte miss ratio 0.2936
result/tencentBlock.ns9327.oracleGeneral.zst LeCaR cache size   190686, 15757921 req, miss ratio 0.2075, byte miss ratio 0.2075
result/tencentBlock.ns9327.oracleGeneral.zst LeCaR cache size   381372, 15757921 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns9327.oracleGeneral.zst LeCaR cache size   762744, 15757921 req, miss ratio 0.0631, byte miss ratio 0.0631
result/tencentBlock.ns9327.oracleGeneral.zst Clock cache size      953, 15757921 req, miss ratio 0.5504, byte miss ratio 0.5504
result/tencentBlock.ns9327.oracleGeneral.zst Clock cache size     2860, 15757921 req, miss ratio 0.4967, byte miss ratio 0.4967
result/tencentBlock.ns9327.oracleGeneral.zst Clock cache size     9534, 15757921 req, miss ratio 0.4514, byte miss ratio 0.4514
result/tencentBlock.ns9327.oracleGeneral.zst Clock cache size    28602, 15757921 req, miss ratio 0.3987, byte miss ratio 0.3987
result/tencentBlock.ns9327.oracleGeneral.zst Clock cache size    95343, 15757921 req, miss ratio 0.2947, byte miss ratio 0.2947
result/tencentBlock.ns9327.oracleGeneral.zst Clock cache size   190686, 15757921 req, miss ratio 0.2095, byte miss ratio 0.2095
result/tencentBlock.ns9327.oracleGeneral.zst Clock cache size   381372, 15757921 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns9327.oracleGeneral.zst Clock cache size   762744, 15757921 req, miss ratio 0.0635, byte miss ratio 0.0635
result/tencentBlock.ns9327.oracleGeneral.zst S3FIFO-1 cache size      953, 15757921 req, miss ratio 0.5065, byte miss ratio 0.5065
result/tencentBlock.ns9327.oracleGeneral.zst S3FIFO-1 cache size     2860, 15757921 req, miss ratio 0.4854, byte miss ratio 0.4854
result/tencentBlock.ns9327.oracleGeneral.zst S3FIFO-1 cache size     9534, 15757921 req, miss ratio 0.4126, byte miss ratio 0.4126
result/tencentBlock.ns9327.oracleGeneral.zst S3FIFO-1 cache size    28602, 15757921 req, miss ratio 0.3538, byte miss ratio 0.3538
result/tencentBlock.ns9327.oracleGeneral.zst S3FIFO-1 cache size    95343, 15757921 req, miss ratio 0.2548, byte miss ratio 0.2548
