result/tencentBlock.ns17269.oracleGeneral.zst LHD cache size      356, 3838979 req, miss ratio 0.4591, byte miss ratio 0.4591
result/tencentBlock.ns17269.oracleGeneral.zst LHD cache size     1070, 3838979 req, miss ratio 0.3593, byte miss ratio 0.3593
result/tencentBlock.ns17269.oracleGeneral.zst LHD cache size     3567, 3838979 req, miss ratio 0.2404, byte miss ratio 0.2404
result/tencentBlock.ns17269.oracleGeneral.zst LHD cache size    10701, 3838979 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns17269.oracleGeneral.zst LHD cache size    35672, 3838979 req, miss ratio 0.1465, byte miss ratio 0.1465
result/tencentBlock.ns17269.oracleGeneral.zst LHD cache size    71345, 3838979 req, miss ratio 0.1124, byte miss ratio 0.1124
result/tencentBlock.ns17269.oracleGeneral.zst LHD cache size   142690, 3838979 req, miss ratio 0.0988, byte miss ratio 0.0988
result/tencentBlock.ns17269.oracleGeneral.zst LHD cache size   285381, 3838979 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns17269.oracleGeneral.zst LRU cache size      356, 3838979 req, miss ratio 0.4659, byte miss ratio 0.4659
result/tencentBlock.ns17269.oracleGeneral.zst LRU cache size     1070, 3838979 req, miss ratio 0.3681, byte miss ratio 0.3681
result/tencentBlock.ns17269.oracleGeneral.zst LRU cache size     3567, 3838979 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns17269.oracleGeneral.zst LRU cache size    10701, 3838979 req, miss ratio 0.2182, byte miss ratio 0.2182
result/tencentBlock.ns17269.oracleGeneral.zst LRU cache size    35672, 3838979 req, miss ratio 0.1505, byte miss ratio 0.1505
result/tencentBlock.ns17269.oracleGeneral.zst LRU cache size    71345, 3838979 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns17269.oracleGeneral.zst LRU cache size   142690, 3838979 req, miss ratio 0.0969, byte miss ratio 0.0969
result/tencentBlock.ns17269.oracleGeneral.zst LRU cache size   285381, 3838979 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns17269.oracleGeneral.zst ARC cache size      356, 3838979 req, miss ratio 0.4483, byte miss ratio 0.4483
result/tencentBlock.ns17269.oracleGeneral.zst ARC cache size     1070, 3838979 req, miss ratio 0.3363, byte miss ratio 0.3363
result/tencentBlock.ns17269.oracleGeneral.zst ARC cache size     3567, 3838979 req, miss ratio 0.2377, byte miss ratio 0.2377
result/tencentBlock.ns17269.oracleGeneral.zst ARC cache size    10701, 3838979 req, miss ratio 0.2069, byte miss ratio 0.2069
result/tencentBlock.ns17269.oracleGeneral.zst ARC cache size    35672, 3838979 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns17269.oracleGeneral.zst ARC cache size    71345, 3838979 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns17269.oracleGeneral.zst ARC cache size   142690, 3838979 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns17269.oracleGeneral.zst ARC cache size   285381, 3838979 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns17269.oracleGeneral.zst FIFO cache size      356, 3838979 req, miss ratio 0.5483, byte miss ratio 0.5483
result/tencentBlock.ns17269.oracleGeneral.zst FIFO cache size     1070, 3838979 req, miss ratio 0.4075, byte miss ratio 0.4075
result/tencentBlock.ns17269.oracleGeneral.zst FIFO cache size     3567, 3838979 req, miss ratio 0.2967, byte miss ratio 0.2967
result/tencentBlock.ns17269.oracleGeneral.zst FIFO cache size    10701, 3838979 req, miss ratio 0.2390, byte miss ratio 0.2390
result/tencentBlock.ns17269.oracleGeneral.zst FIFO cache size    35672, 3838979 req, miss ratio 0.1647, byte miss ratio 0.1647
result/tencentBlock.ns17269.oracleGeneral.zst FIFO cache size    71345, 3838979 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns17269.oracleGeneral.zst FIFO cache size   142690, 3838979 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns17269.oracleGeneral.zst FIFO cache size   285381, 3838979 req, miss ratio 0.0961, byte miss ratio 0.0961
result/tencentBlock.ns17269.oracleGeneral.zst Cacheus cache size      356, 3838979 req, miss ratio 0.4518, byte miss ratio 0.4518
result/tencentBlock.ns17269.oracleGeneral.zst Cacheus cache size     1070, 3838979 req, miss ratio 0.3463, byte miss ratio 0.3463
result/tencentBlock.ns17269.oracleGeneral.zst Cacheus cache size     3567, 3838979 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns17269.oracleGeneral.zst Cacheus cache size    10701, 3838979 req, miss ratio 0.2144, byte miss ratio 0.2144
result/tencentBlock.ns17269.oracleGeneral.zst Cacheus cache size    35672, 3838979 req, miss ratio 0.1535, byte miss ratio 0.1535
result/tencentBlock.ns17269.oracleGeneral.zst Cacheus cache size    71345, 3838979 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns17269.oracleGeneral.zst Cacheus cache size   142690, 3838979 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns17269.oracleGeneral.zst Cacheus cache size   285381, 3838979 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns17269.oracleGeneral.zst LIRS cache size      356, 3838979 req, miss ratio 0.4838, byte miss ratio 0.4838
result/tencentBlock.ns17269.oracleGeneral.zst LIRS cache size     1070, 3838979 req, miss ratio 0.3452, byte miss ratio 0.3452
result/tencentBlock.ns17269.oracleGeneral.zst LIRS cache size     3567, 3838979 req, miss ratio 0.2467, byte miss ratio 0.2467
result/tencentBlock.ns17269.oracleGeneral.zst LIRS cache size    10701, 3838979 req, miss ratio 0.2080, byte miss ratio 0.2080
result/tencentBlock.ns17269.oracleGeneral.zst LIRS cache size    35672, 3838979 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns17269.oracleGeneral.zst LIRS cache size    71345, 3838979 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns17269.oracleGeneral.zst LIRS cache size   142690, 3838979 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns17269.oracleGeneral.zst LIRS cache size   285381, 3838979 req, miss ratio 0.0952, byte miss ratio 0.0952
result/tencentBlock.ns17269.oracleGeneral.zst Clock cache size      356, 3838979 req, miss ratio 0.4642, byte miss ratio 0.4642
result/tencentBlock.ns17269.oracleGeneral.zst Clock cache size     1070, 3838979 req, miss ratio 0.3681, byte miss ratio 0.3681
result/tencentBlock.ns17269.oracleGeneral.zst Clock cache size     3567, 3838979 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns17269.oracleGeneral.zst Clock cache size    10701, 3838979 req, miss ratio 0.2199, byte miss ratio 0.2199
result/tencentBlock.ns17269.oracleGeneral.zst Clock cache size    35672, 3838979 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns17269.oracleGeneral.zst Clock cache size    71345, 3838979 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns17269.oracleGeneral.zst Clock cache size   142690, 3838979 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns17269.oracleGeneral.zst Clock cache size   285381, 3838979 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns17269.oracleGeneral.zst clock2 cache size      356, 3838979 req, miss ratio 0.4673, byte miss ratio 0.4673
result/tencentBlock.ns17269.oracleGeneral.zst clock2 cache size     1070, 3838979 req, miss ratio 0.3745, byte miss ratio 0.3745
result/tencentBlock.ns17269.oracleGeneral.zst clock2 cache size     3567, 3838979 req, miss ratio 0.2427, byte miss ratio 0.2427
result/tencentBlock.ns17269.oracleGeneral.zst clock2 cache size    10701, 3838979 req, miss ratio 0.2225, byte miss ratio 0.2225
result/tencentBlock.ns17269.oracleGeneral.zst clock2 cache size    35672, 3838979 req, miss ratio 0.1645, byte miss ratio 0.1645
result/tencentBlock.ns17269.oracleGeneral.zst clock2 cache size    71345, 3838979 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns17269.oracleGeneral.zst clock2 cache size   142690, 3838979 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns17269.oracleGeneral.zst clock2 cache size   285381, 3838979 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns17269.oracleGeneral.zst LeCaR cache size      356, 3838979 req, miss ratio 0.4614, byte miss ratio 0.4614
result/tencentBlock.ns17269.oracleGeneral.zst LeCaR cache size     1070, 3838979 req, miss ratio 0.3663, byte miss ratio 0.3663
result/tencentBlock.ns17269.oracleGeneral.zst LeCaR cache size     3567, 3838979 req, miss ratio 0.2416, byte miss ratio 0.2416
result/tencentBlock.ns17269.oracleGeneral.zst LeCaR cache size    10701, 3838979 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns17269.oracleGeneral.zst LeCaR cache size    35672, 3838979 req, miss ratio 0.1500, byte miss ratio 0.1500
result/tencentBlock.ns17269.oracleGeneral.zst LeCaR cache size    71345, 3838979 req, miss ratio 0.1187, byte miss ratio 0.1187
result/tencentBlock.ns17269.oracleGeneral.zst LeCaR cache size   142690, 3838979 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns17269.oracleGeneral.zst LeCaR cache size   285381, 3838979 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-1 cache size      356, 3838979 req, miss ratio 0.4624, byte miss ratio 0.4624
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-1 cache size     1070, 3838979 req, miss ratio 0.3223, byte miss ratio 0.3223
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-1 cache size     3567, 3838979 req, miss ratio 0.2386, byte miss ratio 0.2386
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-1 cache size    10701, 3838979 req, miss ratio 0.2078, byte miss ratio 0.2078
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-1 cache size    35672, 3838979 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-1 cache size    71345, 3838979 req, miss ratio 0.1257, byte miss ratio 0.1257
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-1 cache size   142690, 3838979 req, miss ratio 0.1008, byte miss ratio 0.1008
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-1 cache size   285381, 3838979 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-d-1 cache size      356, 3838979 req, miss ratio 0.4502, byte miss ratio 0.4502
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-d-1 cache size     1070, 3838979 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-d-1 cache size     3567, 3838979 req, miss ratio 0.2382, byte miss ratio 0.2382
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-d-1 cache size    10701, 3838979 req, miss ratio 0.2079, byte miss ratio 0.2079
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-d-1 cache size    35672, 3838979 req, miss ratio 0.1597, byte miss ratio 0.1597
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-d-1 cache size    71345, 3838979 req, miss ratio 0.1245, byte miss ratio 0.1245
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-d-1 cache size   142690, 3838979 req, miss ratio 0.1001, byte miss ratio 0.1001
result/tencentBlock.ns17269.oracleGeneral.zst S3FIFO-d-1 cache size   285381, 3838979 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns17269.oracleGeneral.zst LRB cache size      356, 3838979 req, miss ratio 0.5034, byte miss ratio 0.5034
result/tencentBlock.ns17269.oracleGeneral.zst LRB cache size     1070, 3838979 req, miss ratio 0.3104, byte miss ratio 0.3104
result/tencentBlock.ns17269.oracleGeneral.zst LRB cache size     3567, 3838979 req, miss ratio 0.2323, byte miss ratio 0.2323
result/tencentBlock.ns17269.oracleGeneral.zst LRB cache size    10701, 3838979 req, miss ratio 0.2070, byte miss ratio 0.2070
