result/tencentBlock.ns19693.oracleGeneral.zst Cacheus cache size      242, 1400234 req, miss ratio 0.3684, byte miss ratio 0.3684
result/tencentBlock.ns19693.oracleGeneral.zst Cacheus cache size      727, 1400234 req, miss ratio 0.3649, byte miss ratio 0.3649
result/tencentBlock.ns19693.oracleGeneral.zst Cacheus cache size     2426, 1400234 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns19693.oracleGeneral.zst Cacheus cache size     7278, 1400234 req, miss ratio 0.3526, byte miss ratio 0.3526
result/tencentBlock.ns19693.oracleGeneral.zst Cacheus cache size    24262, 1400234 req, miss ratio 0.2927, byte miss ratio 0.2927
result/tencentBlock.ns19693.oracleGeneral.zst Cacheus cache size    48524, 1400234 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns19693.oracleGeneral.zst Cacheus cache size    97048, 1400234 req, miss ratio 0.1879, byte miss ratio 0.1879
result/tencentBlock.ns19693.oracleGeneral.zst Cacheus cache size   194097, 1400234 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns19693.oracleGeneral.zst FIFO cache size      242, 1400234 req, miss ratio 0.4152, byte miss ratio 0.4152
result/tencentBlock.ns19693.oracleGeneral.zst FIFO cache size      727, 1400234 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns19693.oracleGeneral.zst FIFO cache size     2426, 1400234 req, miss ratio 0.3688, byte miss ratio 0.3688
result/tencentBlock.ns19693.oracleGeneral.zst FIFO cache size     7278, 1400234 req, miss ratio 0.3643, byte miss ratio 0.3643
result/tencentBlock.ns19693.oracleGeneral.zst FIFO cache size    24262, 1400234 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns19693.oracleGeneral.zst FIFO cache size    48524, 1400234 req, miss ratio 0.2538, byte miss ratio 0.2538
result/tencentBlock.ns19693.oracleGeneral.zst FIFO cache size    97048, 1400234 req, miss ratio 0.2113, byte miss ratio 0.2113
result/tencentBlock.ns19693.oracleGeneral.zst FIFO cache size   194097, 1400234 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns19693.oracleGeneral.zst S3FIFO-1 cache size      242, 1400234 req, miss ratio 0.3685, byte miss ratio 0.3685
result/tencentBlock.ns19693.oracleGeneral.zst S3FIFO-1 cache size      727, 1400234 req, miss ratio 0.3647, byte miss ratio 0.3647
result/tencentBlock.ns19693.oracleGeneral.zst S3FIFO-1 cache size     2426, 1400234 req, miss ratio 0.3629, byte miss ratio 0.3629
result/tencentBlock.ns19693.oracleGeneral.zst S3FIFO-1 cache size     7278, 1400234 req, miss ratio 0.3509, byte miss ratio 0.3509
result/tencentBlock.ns19693.oracleGeneral.zst S3FIFO-1 cache size    24262, 1400234 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns19693.oracleGeneral.zst S3FIFO-1 cache size    48524, 1400234 req, miss ratio 0.2241, byte miss ratio 0.2241
result/tencentBlock.ns19693.oracleGeneral.zst S3FIFO-1 cache size    97048, 1400234 req, miss ratio 0.1863, byte miss ratio 0.1863
result/tencentBlock.ns19693.oracleGeneral.zst S3FIFO-1 cache size   194097, 1400234 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns19693.oracleGeneral.zst LIRS cache size      242, 1400234 req, miss ratio 0.4656, byte miss ratio 0.4656
result/tencentBlock.ns19693.oracleGeneral.zst LIRS cache size      727, 1400234 req, miss ratio 0.3864, byte miss ratio 0.3864
result/tencentBlock.ns19693.oracleGeneral.zst LIRS cache size     2426, 1400234 req, miss ratio 0.3657, byte miss ratio 0.3657
result/tencentBlock.ns19693.oracleGeneral.zst LIRS cache size     7278, 1400234 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns19693.oracleGeneral.zst LIRS cache size    24262, 1400234 req, miss ratio 0.2938, byte miss ratio 0.2938
result/tencentBlock.ns19693.oracleGeneral.zst LIRS cache size    48524, 1400234 req, miss ratio 0.2315, byte miss ratio 0.2315
result/tencentBlock.ns19693.oracleGeneral.zst LIRS cache size    97048, 1400234 req, miss ratio 0.1823, byte miss ratio 0.1823
result/tencentBlock.ns19693.oracleGeneral.zst LIRS cache size   194097, 1400234 req, miss ratio 0.1735, byte miss ratio 0.1735
