result/tencentBlock.ns6467.oracleGeneral.zst LRU cache size      428, 4016298 req, miss ratio 0.5041, byte miss ratio 0.5041
result/tencentBlock.ns6467.oracleGeneral.zst LRU cache size     1284, 4016298 req, miss ratio 0.4146, byte miss ratio 0.4146
result/tencentBlock.ns6467.oracleGeneral.zst LRU cache size     4282, 4016298 req, miss ratio 0.3093, byte miss ratio 0.3093
result/tencentBlock.ns6467.oracleGeneral.zst LRU cache size    12847, 4016298 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns6467.oracleGeneral.zst LRU cache size    42824, 4016298 req, miss ratio 0.2178, byte miss ratio 0.2178
result/tencentBlock.ns6467.oracleGeneral.zst LRU cache size    85649, 4016298 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns6467.oracleGeneral.zst LRU cache size   171298, 4016298 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns6467.oracleGeneral.zst LRU cache size   342596, 4016298 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns6467.oracleGeneral.zst LeCaR cache size      428, 4016298 req, miss ratio 0.4985, byte miss ratio 0.4985
result/tencentBlock.ns6467.oracleGeneral.zst LeCaR cache size     1284, 4016298 req, miss ratio 0.4120, byte miss ratio 0.4120
result/tencentBlock.ns6467.oracleGeneral.zst LeCaR cache size     4282, 4016298 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns6467.oracleGeneral.zst LeCaR cache size    12847, 4016298 req, miss ratio 0.2773, byte miss ratio 0.2773
result/tencentBlock.ns6467.oracleGeneral.zst LeCaR cache size    42824, 4016298 req, miss ratio 0.2171, byte miss ratio 0.2171
result/tencentBlock.ns6467.oracleGeneral.zst LeCaR cache size    85649, 4016298 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns6467.oracleGeneral.zst LeCaR cache size   171298, 4016298 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns6467.oracleGeneral.zst LeCaR cache size   342596, 4016298 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns6467.oracleGeneral.zst LHD cache size      428, 4016298 req, miss ratio 0.5007, byte miss ratio 0.5007
result/tencentBlock.ns6467.oracleGeneral.zst LHD cache size     1284, 4016298 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns6467.oracleGeneral.zst LHD cache size     4282, 4016298 req, miss ratio 0.2984, byte miss ratio 0.2984
result/tencentBlock.ns6467.oracleGeneral.zst LHD cache size    12847, 4016298 req, miss ratio 0.2674, byte miss ratio 0.2674
result/tencentBlock.ns6467.oracleGeneral.zst LHD cache size    42824, 4016298 req, miss ratio 0.2101, byte miss ratio 0.2101
result/tencentBlock.ns6467.oracleGeneral.zst LHD cache size    85649, 4016298 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns6467.oracleGeneral.zst LHD cache size   171298, 4016298 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns6467.oracleGeneral.zst LHD cache size   342596, 4016298 req, miss ratio 0.1069, byte miss ratio 0.1069
result/tencentBlock.ns6467.oracleGeneral.zst Cacheus cache size      428, 4016298 req, miss ratio 0.4922, byte miss ratio 0.4922
result/tencentBlock.ns6467.oracleGeneral.zst Cacheus cache size     1284, 4016298 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns6467.oracleGeneral.zst Cacheus cache size     4282, 4016298 req, miss ratio 0.2957, byte miss ratio 0.2957
result/tencentBlock.ns6467.oracleGeneral.zst Cacheus cache size    12847, 4016298 req, miss ratio 0.2694, byte miss ratio 0.2694
result/tencentBlock.ns6467.oracleGeneral.zst Cacheus cache size    42824, 4016298 req, miss ratio 0.2194, byte miss ratio 0.2194
result/tencentBlock.ns6467.oracleGeneral.zst Cacheus cache size    85649, 4016298 req, miss ratio 0.1626, byte miss ratio 0.1626
result/tencentBlock.ns6467.oracleGeneral.zst Cacheus cache size   171298, 4016298 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns6467.oracleGeneral.zst Cacheus cache size   342596, 4016298 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns6467.oracleGeneral.zst S3FIFO-1 cache size      428, 4016298 req, miss ratio 0.5039, byte miss ratio 0.5039
result/tencentBlock.ns6467.oracleGeneral.zst S3FIFO-1 cache size     1284, 4016298 req, miss ratio 0.3512, byte miss ratio 0.3512
result/tencentBlock.ns6467.oracleGeneral.zst S3FIFO-1 cache size     4282, 4016298 req, miss ratio 0.2958, byte miss ratio 0.2958
result/tencentBlock.ns6467.oracleGeneral.zst S3FIFO-1 cache size    12847, 4016298 req, miss ratio 0.2664, byte miss ratio 0.2664
result/tencentBlock.ns6467.oracleGeneral.zst S3FIFO-1 cache size    42824, 4016298 req, miss ratio 0.2250, byte miss ratio 0.2250
result/tencentBlock.ns6467.oracleGeneral.zst S3FIFO-1 cache size    85649, 4016298 req, miss ratio 0.1719, byte miss ratio 0.1719
result/tencentBlock.ns6467.oracleGeneral.zst S3FIFO-1 cache size   171298, 4016298 req, miss ratio 0.1173, byte miss ratio 0.1173
result/tencentBlock.ns6467.oracleGeneral.zst S3FIFO-1 cache size   342596, 4016298 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns6467.oracleGeneral.zst ARC cache size      428, 4016298 req, miss ratio 0.4889, byte miss ratio 0.4889
result/tencentBlock.ns6467.oracleGeneral.zst ARC cache size     1284, 4016298 req, miss ratio 0.3743, byte miss ratio 0.3743
result/tencentBlock.ns6467.oracleGeneral.zst ARC cache size     4282, 4016298 req, miss ratio 0.2948, byte miss ratio 0.2948
