result/tencentBlock.ns14109.oracleGeneral.zst LRU cache size      150, 1461230 req, miss ratio 0.7496, byte miss ratio 0.7496
result/tencentBlock.ns14109.oracleGeneral.zst LRU cache size      451, 1461230 req, miss ratio 0.7013, byte miss ratio 0.7013
result/tencentBlock.ns14109.oracleGeneral.zst LRU cache size     1503, 1461230 req, miss ratio 0.6941, byte miss ratio 0.6941
result/tencentBlock.ns14109.oracleGeneral.zst LRU cache size     4510, 1461230 req, miss ratio 0.6925, byte miss ratio 0.6925
result/tencentBlock.ns14109.oracleGeneral.zst LRU cache size    15036, 1461230 req, miss ratio 0.6914, byte miss ratio 0.6914
result/tencentBlock.ns14109.oracleGeneral.zst LRU cache size    30072, 1461230 req, miss ratio 0.4416, byte miss ratio 0.4416
result/tencentBlock.ns14109.oracleGeneral.zst LRU cache size    60145, 1461230 req, miss ratio 0.2175, byte miss ratio 0.2175
result/tencentBlock.ns14109.oracleGeneral.zst LRU cache size   120290, 1461230 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns14109.oracleGeneral.zst ARC cache size      150, 1461230 req, miss ratio 0.6983, byte miss ratio 0.6983
result/tencentBlock.ns14109.oracleGeneral.zst ARC cache size      451, 1461230 req, miss ratio 0.6937, byte miss ratio 0.6937
result/tencentBlock.ns14109.oracleGeneral.zst ARC cache size     1503, 1461230 req, miss ratio 0.6908, byte miss ratio 0.6908
result/tencentBlock.ns14109.oracleGeneral.zst ARC cache size     4510, 1461230 req, miss ratio 0.6896, byte miss ratio 0.6896
result/tencentBlock.ns14109.oracleGeneral.zst ARC cache size    15036, 1461230 req, miss ratio 0.6890, byte miss ratio 0.6890
result/tencentBlock.ns14109.oracleGeneral.zst ARC cache size    30072, 1461230 req, miss ratio 0.3639, byte miss ratio 0.3639
result/tencentBlock.ns14109.oracleGeneral.zst ARC cache size    60145, 1461230 req, miss ratio 0.1783, byte miss ratio 0.1783
result/tencentBlock.ns14109.oracleGeneral.zst ARC cache size   120290, 1461230 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns14109.oracleGeneral.zst Clock cache size      150, 1461230 req, miss ratio 0.7454, byte miss ratio 0.7454
result/tencentBlock.ns14109.oracleGeneral.zst Clock cache size      451, 1461230 req, miss ratio 0.7008, byte miss ratio 0.7008
result/tencentBlock.ns14109.oracleGeneral.zst Clock cache size     1503, 1461230 req, miss ratio 0.6939, byte miss ratio 0.6939
result/tencentBlock.ns14109.oracleGeneral.zst Clock cache size     4510, 1461230 req, miss ratio 0.6922, byte miss ratio 0.6922
result/tencentBlock.ns14109.oracleGeneral.zst Clock cache size    15036, 1461230 req, miss ratio 0.6913, byte miss ratio 0.6913
result/tencentBlock.ns14109.oracleGeneral.zst Clock cache size    30072, 1461230 req, miss ratio 0.4390, byte miss ratio 0.4390
result/tencentBlock.ns14109.oracleGeneral.zst Clock cache size    60145, 1461230 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns14109.oracleGeneral.zst Clock cache size   120290, 1461230 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns14109.oracleGeneral.zst S3FIFO-1 cache size      150, 1461230 req, miss ratio 0.6985, byte miss ratio 0.6985
result/tencentBlock.ns14109.oracleGeneral.zst S3FIFO-1 cache size      451, 1461230 req, miss ratio 0.6958, byte miss ratio 0.6958
result/tencentBlock.ns14109.oracleGeneral.zst S3FIFO-1 cache size     1503, 1461230 req, miss ratio 0.6911, byte miss ratio 0.6911
result/tencentBlock.ns14109.oracleGeneral.zst S3FIFO-1 cache size     4510, 1461230 req, miss ratio 0.6894, byte miss ratio 0.6894
result/tencentBlock.ns14109.oracleGeneral.zst S3FIFO-1 cache size    15036, 1461230 req, miss ratio 0.5195, byte miss ratio 0.5195
result/tencentBlock.ns14109.oracleGeneral.zst S3FIFO-1 cache size    30072, 1461230 req, miss ratio 0.3757, byte miss ratio 0.3757
result/tencentBlock.ns14109.oracleGeneral.zst S3FIFO-1 cache size    60145, 1461230 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns14109.oracleGeneral.zst S3FIFO-1 cache size   120290, 1461230 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns14109.oracleGeneral.zst Cacheus cache size      150, 1461230 req, miss ratio 0.6971, byte miss ratio 0.6971
result/tencentBlock.ns14109.oracleGeneral.zst Cacheus cache size      451, 1461230 req, miss ratio 0.6936, byte miss ratio 0.6936
result/tencentBlock.ns14109.oracleGeneral.zst Cacheus cache size     1503, 1461230 req, miss ratio 0.6919, byte miss ratio 0.6919
