result/tencentBlock.ns17081.oracleGeneral.zst LHD cache size      562, 2467434 req, miss ratio 0.4177, byte miss ratio 0.4177
result/tencentBlock.ns17081.oracleGeneral.zst LHD cache size     1687, 2467434 req, miss ratio 0.3246, byte miss ratio 0.3246
result/tencentBlock.ns17081.oracleGeneral.zst LHD cache size     5625, 2467434 req, miss ratio 0.3147, byte miss ratio 0.3147
result/tencentBlock.ns17081.oracleGeneral.zst LHD cache size    16875, 2467434 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns17081.oracleGeneral.zst LHD cache size    56250, 2467434 req, miss ratio 0.2425, byte miss ratio 0.2425
result/tencentBlock.ns17081.oracleGeneral.zst LHD cache size   112500, 2467434 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns17081.oracleGeneral.zst LHD cache size   225000, 2467434 req, miss ratio 0.2282, byte miss ratio 0.2282
result/tencentBlock.ns17081.oracleGeneral.zst LHD cache size   450000, 2467434 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17081.oracleGeneral.zst ARC cache size      562, 2467434 req, miss ratio 0.4390, byte miss ratio 0.4390
result/tencentBlock.ns17081.oracleGeneral.zst ARC cache size     1687, 2467434 req, miss ratio 0.3257, byte miss ratio 0.3257
result/tencentBlock.ns17081.oracleGeneral.zst ARC cache size     5625, 2467434 req, miss ratio 0.3186, byte miss ratio 0.3186
result/tencentBlock.ns17081.oracleGeneral.zst ARC cache size    16875, 2467434 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns17081.oracleGeneral.zst ARC cache size    56250, 2467434 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns17081.oracleGeneral.zst ARC cache size   112500, 2467434 req, miss ratio 0.2285, byte miss ratio 0.2285
result/tencentBlock.ns17081.oracleGeneral.zst ARC cache size   225000, 2467434 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17081.oracleGeneral.zst ARC cache size   450000, 2467434 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17081.oracleGeneral.zst clock2 cache size      562, 2467434 req, miss ratio 0.4400, byte miss ratio 0.4400
result/tencentBlock.ns17081.oracleGeneral.zst clock2 cache size     1687, 2467434 req, miss ratio 0.3289, byte miss ratio 0.3289
result/tencentBlock.ns17081.oracleGeneral.zst clock2 cache size     5625, 2467434 req, miss ratio 0.3184, byte miss ratio 0.3184
result/tencentBlock.ns17081.oracleGeneral.zst clock2 cache size    16875, 2467434 req, miss ratio 0.3009, byte miss ratio 0.3009
result/tencentBlock.ns17081.oracleGeneral.zst clock2 cache size    56250, 2467434 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns17081.oracleGeneral.zst clock2 cache size   112500, 2467434 req, miss ratio 0.2293, byte miss ratio 0.2293
result/tencentBlock.ns17081.oracleGeneral.zst clock2 cache size   225000, 2467434 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17081.oracleGeneral.zst clock2 cache size   450000, 2467434 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17081.oracleGeneral.zst S3FIFO-1 cache size      562, 2467434 req, miss ratio 0.4386, byte miss ratio 0.4386
result/tencentBlock.ns17081.oracleGeneral.zst S3FIFO-1 cache size     1687, 2467434 req, miss ratio 0.3263, byte miss ratio 0.3263
result/tencentBlock.ns17081.oracleGeneral.zst S3FIFO-1 cache size     5625, 2467434 req, miss ratio 0.3196, byte miss ratio 0.3196
result/tencentBlock.ns17081.oracleGeneral.zst S3FIFO-1 cache size    16875, 2467434 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns17081.oracleGeneral.zst S3FIFO-1 cache size    56250, 2467434 req, miss ratio 0.2324, byte miss ratio 0.2324
result/tencentBlock.ns17081.oracleGeneral.zst S3FIFO-1 cache size   112500, 2467434 req, miss ratio 0.2286, byte miss ratio 0.2286
result/tencentBlock.ns17081.oracleGeneral.zst S3FIFO-1 cache size   225000, 2467434 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17081.oracleGeneral.zst S3FIFO-1 cache size   450000, 2467434 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17081.oracleGeneral.zst LeCaR cache size      562, 2467434 req, miss ratio 0.4392, byte miss ratio 0.4392
result/tencentBlock.ns17081.oracleGeneral.zst LeCaR cache size     1687, 2467434 req, miss ratio 0.3248, byte miss ratio 0.3248
result/tencentBlock.ns17081.oracleGeneral.zst LeCaR cache size     5625, 2467434 req, miss ratio 0.3161, byte miss ratio 0.3161
result/tencentBlock.ns17081.oracleGeneral.zst LeCaR cache size    16875, 2467434 req, miss ratio 0.2958, byte miss ratio 0.2958
result/tencentBlock.ns17081.oracleGeneral.zst LeCaR cache size    56250, 2467434 req, miss ratio 0.2436, byte miss ratio 0.2436
result/tencentBlock.ns17081.oracleGeneral.zst LeCaR cache size   112500, 2467434 req, miss ratio 0.2292, byte miss ratio 0.2292
result/tencentBlock.ns17081.oracleGeneral.zst LeCaR cache size   225000, 2467434 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17081.oracleGeneral.zst LeCaR cache size   450000, 2467434 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17081.oracleGeneral.zst LRU cache size      562, 2467434 req, miss ratio 0.4393, byte miss ratio 0.4393
result/tencentBlock.ns17081.oracleGeneral.zst LRU cache size     1687, 2467434 req, miss ratio 0.3247, byte miss ratio 0.3247
result/tencentBlock.ns17081.oracleGeneral.zst LRU cache size     5625, 2467434 req, miss ratio 0.3161, byte miss ratio 0.3161
result/tencentBlock.ns17081.oracleGeneral.zst LRU cache size    16875, 2467434 req, miss ratio 0.2958, byte miss ratio 0.2958
result/tencentBlock.ns17081.oracleGeneral.zst LRU cache size    56250, 2467434 req, miss ratio 0.2529, byte miss ratio 0.2529
result/tencentBlock.ns17081.oracleGeneral.zst LRU cache size   112500, 2467434 req, miss ratio 0.2326, byte miss ratio 0.2326
result/tencentBlock.ns17081.oracleGeneral.zst LRU cache size   225000, 2467434 req, miss ratio 0.2281, byte miss ratio 0.2281
result/tencentBlock.ns17081.oracleGeneral.zst LRU cache size   450000, 2467434 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17081.oracleGeneral.zst Cacheus cache size      562, 2467434 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns17081.oracleGeneral.zst Cacheus cache size     1687, 2467434 req, miss ratio 0.3247, byte miss ratio 0.3247
result/tencentBlock.ns17081.oracleGeneral.zst Cacheus cache size     5625, 2467434 req, miss ratio 0.3177, byte miss ratio 0.3177
result/tencentBlock.ns17081.oracleGeneral.zst Cacheus cache size    16875, 2467434 req, miss ratio 0.2918, byte miss ratio 0.2918
result/tencentBlock.ns17081.oracleGeneral.zst Cacheus cache size    56250, 2467434 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns17081.oracleGeneral.zst Cacheus cache size   112500, 2467434 req, miss ratio 0.2292, byte miss ratio 0.2292
result/tencentBlock.ns17081.oracleGeneral.zst Cacheus cache size   225000, 2467434 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17081.oracleGeneral.zst Cacheus cache size   450000, 2467434 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17081.oracleGeneral.zst Clock cache size      562, 2467434 req, miss ratio 0.4398, byte miss ratio 0.4398
result/tencentBlock.ns17081.oracleGeneral.zst Clock cache size     1687, 2467434 req, miss ratio 0.3256, byte miss ratio 0.3256
result/tencentBlock.ns17081.oracleGeneral.zst Clock cache size     5625, 2467434 req, miss ratio 0.3177, byte miss ratio 0.3177
result/tencentBlock.ns17081.oracleGeneral.zst Clock cache size    16875, 2467434 req, miss ratio 0.2990, byte miss ratio 0.2990
result/tencentBlock.ns17081.oracleGeneral.zst Clock cache size    56250, 2467434 req, miss ratio 0.2532, byte miss ratio 0.2532
result/tencentBlock.ns17081.oracleGeneral.zst Clock cache size   112500, 2467434 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns17081.oracleGeneral.zst Clock cache size   225000, 2467434 req, miss ratio 0.2281, byte miss ratio 0.2281
